08:53:33.904 -> Time[s], T_A[degC], T_B[degC], T_C[degC], T_D[degC]
10:40:20.833 -> 28.00, 44.50, 27.56, 47.38, 
10:40:22.869 -> 28.00, 44.50, 27.56, 47.38, 
10:40:24.953 -> 28.00, 44.50, 27.56, 47.31, 
10:40:27.034 -> 28.00, 44.50, 27.56, 47.38, 
10:40:29.122 -> 28.00, 44.50, 27.56, 47.31, 
10:40:31.204 -> 28.00, 44.50, 27.56, 47.31, 
10:40:33.283 -> 28.00, 44.50, 27.56, 47.31, 
10:40:35.364 -> 28.00, 44.50, 27.56, 47.31, 
10:40:37.442 -> 28.00, 44.50, 27.56, 47.31, 
10:40:39.526 -> 28.50, 44.44, 27.56, 47.31, 
10:40:41.604 -> 28.00, 44.44, 27.56, 47.31, 
10:40:43.680 -> 28.00, 44.44, 27.56, 47.31, 
10:40:45.756 -> 28.50, 44.44, 27.56, 47.31, 
10:40:47.845 -> 28.50, 44.44, 27.56, 47.31, 
10:40:49.929 -> 28.50, 44.44, 27.56, 47.25, 
10:40:52.011 -> 28.00, 44.44, 27.56, 47.31, 
10:40:54.095 -> 28.50, 44.44, 27.56, 47.25, 
10:40:56.177 -> 28.50, 44.38, 27.56, 47.25, 
10:40:58.219 -> 28.00, 44.38, 27.56, 47.25, 
10:41:00.337 -> 28.50, 44.38, 27.56, 47.19, 
10:41:02.414 -> 28.00, 44.38, 27.62, 47.25, 
10:41:04.497 -> 28.00, 44.38, 27.62, 47.25, 
10:41:06.579 -> 28.00, 44.31, 27.62, 47.25, 
10:41:08.656 -> 28.00, 44.31, 27.62, 47.19, 
10:41:10.733 -> 28.50, 44.31, 27.62, 47.25, 
10:41:12.817 -> 28.00, 44.31, 27.62, 47.25, 
10:41:14.861 -> 28.00, 44.31, 27.62, 47.25, 
10:41:16.947 -> 28.00, 44.31, 27.62, 47.25, 
10:41:19.022 -> 28.00, 44.31, 27.62, 47.19, 
10:41:21.103 -> 28.00, 44.31, 27.62, 47.19, 
10:41:23.183 -> 28.00, 44.31, 27.62, 47.19, 
10:41:25.266 -> 28.00, 44.31, 27.62, 47.25, 
10:41:27.355 -> 28.00, 44.31, 27.62, 47.19, 
10:41:29.431 -> 28.00, 44.31, 27.62, 47.19, 
10:41:31.499 -> 28.00, 44.31, 27.62, 47.19, 
10:41:33.609 -> 28.50, 44.31, 27.62, 47.19, 
10:41:35.686 -> 28.00, 44.31, 27.62, 47.19, 
10:41:37.769 -> 28.00, 44.31, 27.69, 47.19, 
10:41:39.847 -> 28.50, 44.31, 27.62, 47.19, 
10:41:41.931 -> 28.00, 44.31, 27.62, 47.25, 
10:41:44.006 -> 28.50, 44.31, 27.69, 47.19, 
10:41:46.089 -> 28.50, 44.25, 27.69, 47.25, 
10:41:48.165 -> 28.00, 44.31, 27.69, 47.25, 
10:41:50.205 -> 28.50, 44.31, 27.69, 47.25, 
10:41:52.284 -> 28.50, 44.31, 27.69, 47.25, 
10:41:54.367 -> 28.50, 44.31, 27.69, 47.25, 
10:41:56.449 -> 28.50, 44.31, 27.62, 47.25, 
10:41:58.527 -> 28.50, 44.31, 27.69, 47.25, 
10:42:00.609 -> 28.50, 44.31, 27.69, 47.25, 
10:42:02.696 -> 28.50, 44.31, 27.69, 47.25, 
10:42:04.771 -> 28.50, 44.31, 27.69, 47.25, 
10:42:06.853 -> 28.50, 44.38, 27.62, 47.31, 
10:42:08.932 -> 28.50, 44.38, 27.69, 47.38, 
10:42:11.017 -> 28.50, 44.44, 27.69, 47.38, 
10:42:13.101 -> 28.50, 44.44, 27.69, 47.38, 
10:42:15.182 -> 28.50, 44.44, 27.69, 47.38, 
10:42:17.257 -> 28.50, 44.44, 27.69, 47.38, 
10:42:19.336 -> 28.50, 44.50, 27.69, 47.38, 
10:42:21.409 -> 28.50, 44.50, 27.69, 47.38, 
10:42:23.483 -> 28.50, 44.50, 27.69, 47.38, 
10:42:25.552 -> 28.50, 44.50, 27.69, 47.38, 
10:42:27.674 -> 28.50, 44.50, 27.69, 47.44, 
10:42:29.755 -> 28.50, 44.50, 27.69, 47.44, 
10:42:31.793 -> 28.50, 44.56, 27.69, 47.50, 
10:42:33.909 -> 28.50, 44.56, 27.69, 47.50, 
10:42:35.985 -> 28.50, 44.56, 27.69, 47.50, 
10:42:38.062 -> 28.50, 44.63, 27.69, 47.44, 
10:42:40.142 -> 28.50, 44.63, 27.69, 47.50, 
10:42:42.226 -> 28.50, 44.56, 27.69, 47.44, 
10:42:44.305 -> 28.50, 44.56, 27.69, 47.44, 
10:42:46.377 -> 28.50, 44.56, 27.75, 47.50, 
10:42:48.452 -> 28.50, 44.56, 27.69, 47.44, 
10:42:50.540 -> 28.50, 44.56, 27.69, 47.50, 
10:42:52.618 -> 28.50, 44.56, 27.75, 47.50, 
10:42:54.702 -> 28.50, 44.63, 27.69, 47.50, 
10:42:56.744 -> 28.50, 44.63, 27.69, 47.56, 
10:42:58.868 -> 28.50, 44.63, 27.69, 47.56, 
10:43:00.946 -> 28.50, 44.63, 27.69, 47.63, 
10:43:02.989 -> 28.50, 44.69, 27.69, 47.63, 
10:43:05.073 -> 28.50, 44.69, 27.69, 47.63, 
10:43:07.155 -> 28.50, 44.63, 27.69, 47.63, 
10:43:09.227 -> 28.50, 44.69, 27.69, 47.69, 
10:43:11.309 -> 28.50, 44.69, 27.69, 47.69, 
10:43:13.394 -> 28.50, 44.69, 27.69, 47.69, 
10:43:15.477 -> 28.50, 44.69, 27.69, 47.69, 
10:43:17.550 -> 28.50, 44.69, 27.69, 47.69, 
10:43:19.635 -> 28.50, 44.69, 27.75, 47.69, 
10:43:21.712 -> 28.50, 44.69, 27.75, 47.69, 
10:43:23.791 -> 28.50, 44.69, 27.75, 47.69, 
10:43:25.878 -> 28.50, 44.69, 27.75, 47.63, 
10:43:27.957 -> 28.50, 44.69, 27.75, 47.63, 
10:43:30.048 -> 28.50, 44.69, 27.75, 47.63, 
10:43:32.140 -> 28.50, 44.69, 27.75, 47.63, 
10:43:34.174 -> 28.50, 44.69, 27.75, 47.63, 
10:43:36.252 -> 28.50, 44.69, 27.75, 47.63, 
10:43:38.374 -> 28.50, 44.69, 27.75, 47.69, 
10:43:40.451 -> 28.50, 44.69, 27.75, 47.69, 
10:43:42.533 -> 28.50, 44.69, 27.81, 47.69, 
10:43:44.569 -> 28.50, 44.69, 27.81, 47.69, 
10:43:46.654 -> 28.50, 44.69, 27.81, 47.69, 
10:43:48.736 -> 28.50, 44.63, 27.81, 47.63, 
10:43:50.811 -> 28.50, 44.63, 27.81, 47.63, 
10:43:52.893 -> 28.50, 44.63, 27.75, 47.63, 
10:43:54.972 -> 28.50, 44.63, 27.81, 47.63, 
10:43:57.060 -> 28.50, 44.63, 27.81, 47.63, 
10:43:59.134 -> 28.50, 44.63, 27.81, 47.69, 
10:44:01.211 -> 28.50, 44.63, 27.81, 47.69, 
10:44:03.297 -> 28.50, 44.63, 27.81, 47.69, 
10:44:05.374 -> 28.50, 44.63, 27.81, 47.69, 
10:44:07.462 -> 28.50, 44.69, 27.81, 47.69, 
10:44:09.545 -> 28.50, 44.63, 27.81, 47.69, 
10:44:11.630 -> 28.50, 44.63, 27.81, 47.69, 
10:44:13.706 -> 28.50, 44.63, 27.81, 47.69, 
10:44:15.786 -> 28.50, 44.63, 27.81, 47.69, 
10:44:17.868 -> 28.50, 44.69, 27.87, 47.69, 
10:44:19.948 -> 28.50, 44.63, 27.81, 47.69, 
10:44:22.030 -> 28.50, 44.63, 27.87, 47.69, 
10:44:24.118 -> 28.50, 44.63, 27.81, 47.69, 
10:44:26.161 -> 28.50, 44.63, 27.87, 47.69, 
10:44:28.237 -> 28.50, 44.63, 27.87, 47.63, 
10:44:30.316 -> 28.50, 44.63, 27.87, 47.69, 
10:44:32.395 -> 28.50, 44.63, 27.87, 47.63, 
10:44:34.518 -> 28.50, 44.63, 27.87, 47.63, 
10:44:36.595 -> 28.50, 44.63, 27.87, 47.69, 
10:44:38.632 -> 28.50, 44.63, 27.87, 47.63, 
10:44:40.714 -> 28.50, 44.63, 27.87, 47.63, 
10:44:42.797 -> 28.50, 44.63, 27.87, 47.63, 
10:44:44.877 -> 28.50, 44.56, 27.87, 47.63, 
10:44:46.965 -> 28.50, 44.63, 27.87, 47.63, 
10:44:49.053 -> 28.50, 44.63, 27.87, 47.63, 
10:44:51.141 -> 28.50, 44.56, 27.87, 47.56, 
10:44:53.231 -> 28.50, 44.56, 27.87, 47.56, 
10:44:55.271 -> 28.50, 44.56, 27.87, 47.56, 
10:44:57.354 -> 28.50, 44.56, 27.87, 47.56, 
10:44:59.435 -> 28.50, 44.56, 27.87, 47.56, 
10:45:01.523 -> 28.50, 44.56, 27.87, 47.56, 
10:45:03.611 -> 28.50, 44.56, 27.87, 47.63, 
10:45:05.694 -> 28.50, 44.56, 27.81, 47.56, 
10:45:07.776 -> 28.50, 44.56, 27.87, 47.56, 
10:45:09.857 -> 28.50, 44.56, 27.87, 47.50, 
10:45:11.936 -> 28.50, 44.56, 27.87, 47.50, 
10:45:14.025 -> 28.50, 44.56, 27.87, 47.50, 
10:45:16.068 -> 28.50, 44.50, 27.87, 47.50, 
10:45:18.149 -> 28.50, 44.50, 27.87, 47.50, 
10:45:20.230 -> 28.50, 44.50, 27.87, 47.44, 
10:45:22.308 -> 28.50, 44.44, 27.87, 47.44, 
10:45:24.388 -> 28.50, 44.44, 27.94, 47.44, 
10:45:26.473 -> 28.50, 44.44, 27.94, 47.44, 
10:45:28.554 -> 28.50, 44.44, 27.87, 47.38, 
10:45:30.644 -> 28.50, 44.44, 27.94, 47.38, 
10:45:32.724 -> 28.50, 44.44, 27.94, 47.38, 
10:45:34.800 -> 28.50, 44.44, 27.94, 47.38, 
10:45:36.875 -> 28.50, 44.38, 27.94, 47.38, 
10:45:38.955 -> 28.50, 44.38, 27.94, 47.31, 
10:45:41.036 -> 28.50, 44.44, 27.94, 47.31, 
10:45:43.115 -> 28.50, 44.38, 27.94, 47.31, 
10:45:45.202 -> 28.50, 44.38, 27.94, 47.31, 
10:45:47.290 -> 28.50, 44.38, 27.94, 47.31, 
10:45:49.369 -> 28.50, 44.38, 27.94, 47.31, 
10:45:51.413 -> 28.50, 44.31, 27.94, 47.25, 
10:45:53.492 -> 28.50, 44.31, 27.94, 47.25, 
10:45:55.570 -> 28.50, 44.31, 27.94, 47.25, 
10:45:57.655 -> 28.50, 44.31, 27.94, 47.25, 
10:45:59.741 -> 28.50, 44.31, 27.94, 47.25, 
10:46:01.834 -> 28.50, 44.31, 27.94, 47.25, 
10:46:03.912 -> 28.50, 44.31, 27.94, 47.25, 
10:46:05.982 -> 28.50, 44.31, 27.94, 47.25, 
10:46:08.060 -> 28.50, 44.31, 27.94, 47.25, 
10:46:10.139 -> 28.50, 44.31, 27.94, 47.19, 
10:46:12.224 -> 28.50, 44.31, 27.94, 47.19, 
10:46:14.311 -> 28.50, 44.25, 27.94, 47.19, 
10:46:16.393 -> 28.50, 44.31, 27.94, 47.19, 
10:46:18.476 -> 28.50, 44.31, 27.94, 47.19, 
10:46:20.559 -> 28.50, 44.31, 27.94, 47.19, 
10:46:22.640 -> 28.50, 44.31, 28.00, 47.19, 
10:46:24.682 -> 28.50, 44.31, 27.94, 47.19, 
10:46:26.763 -> 28.50, 44.31, 27.94, 47.19, 
10:46:28.848 -> 28.50, 44.31, 27.94, 47.13, 
10:46:30.924 -> 28.50, 44.31, 28.00, 47.19, 
10:46:33.045 -> 28.50, 44.38, 27.94, 47.13, 
10:46:35.088 -> 28.50, 44.31, 27.94, 47.13, 
10:46:37.170 -> 28.50, 44.38, 28.00, 47.13, 
10:46:39.259 -> 28.50, 44.31, 27.94, 47.13, 
10:46:41.338 -> 28.50, 44.31, 27.94, 47.13, 
10:46:43.416 -> 28.50, 44.31, 27.94, 47.06, 
10:46:45.498 -> 28.50, 44.31, 27.94, 47.06, 
10:46:47.586 -> 28.50, 44.25, 27.94, 47.06, 
10:46:49.671 -> 28.50, 44.31, 28.00, 47.13, 
10:46:51.753 -> 28.50, 44.31, 27.94, 47.13, 
10:46:53.830 -> 28.50, 44.25, 28.00, 47.13, 
10:46:55.907 -> 28.50, 44.25, 28.00, 47.19, 
10:46:57.997 -> 28.50, 44.25, 27.94, 47.19, 
10:47:00.036 -> 28.50, 44.25, 28.00, 47.13, 
10:47:02.118 -> 28.50, 44.25, 28.00, 47.13, 
10:47:04.198 -> 28.50, 44.25, 28.00, 47.13, 
10:47:06.279 -> 28.50, 44.25, 28.00, 47.13, 
10:47:08.369 -> 28.50, 44.25, 28.00, 47.13, 
10:47:10.453 -> 28.50, 44.31, 28.00, 47.13, 
10:47:12.532 -> 28.50, 44.25, 28.00, 47.13, 
10:47:14.614 -> 28.50, 44.25, 28.00, 47.13, 
10:47:16.688 -> 28.50, 44.25, 28.00, 47.13, 
10:47:18.768 -> 28.50, 44.25, 28.00, 47.13, 
10:47:20.848 -> 28.50, 44.25, 28.00, 47.13, 
10:47:22.932 -> 28.50, 44.25, 28.00, 47.13, 
10:47:25.009 -> 28.50, 44.25, 28.00, 47.13, 
10:47:27.094 -> 28.50, 44.25, 28.00, 47.13, 
10:47:29.178 -> 28.50, 44.25, 28.00, 47.13, 
10:47:31.263 -> 28.50, 44.25, 28.00, 47.13, 
10:47:33.342 -> 28.50, 44.25, 28.00, 47.19, 
10:47:35.418 -> 28.50, 44.25, 28.00, 47.19, 
10:47:37.495 -> 28.50, 44.31, 28.00, 47.19, 
10:47:39.542 -> 28.50, 44.25, 28.06, 47.19, 
10:47:41.665 -> 28.50, 44.31, 28.00, 47.25, 
10:47:43.742 -> 28.50, 44.31, 28.00, 47.25, 
10:47:45.777 -> 28.50, 44.31, 28.00, 47.25, 
10:47:47.865 -> 28.50, 44.31, 28.00, 47.25, 
10:47:49.950 -> 28.50, 44.31, 28.00, 47.25, 
10:47:52.024 -> 28.50, 44.31, 28.00, 47.25, 
10:47:54.099 -> 28.50, 44.31, 28.00, 47.19, 
10:47:56.190 -> 28.50, 44.31, 28.00, 47.19, 
10:47:58.279 -> 28.50, 44.31, 28.06, 47.19, 
10:48:00.363 -> 28.50, 44.31, 28.06, 47.19, 
10:48:02.445 -> 28.50, 44.31, 28.00, 47.19, 
10:48:04.529 -> 28.50, 44.38, 28.06, 47.19, 
10:48:06.614 -> 28.50, 44.38, 28.06, 47.19, 
10:48:08.659 -> 28.50, 44.38, 28.06, 47.19, 
10:48:10.740 -> 28.50, 44.38, 28.06, 47.19, 
10:48:12.820 -> 28.50, 44.44, 28.06, 47.25, 
10:48:14.904 -> 28.50, 44.44, 28.06, 47.25, 
10:48:16.990 -> 28.50, 44.44, 28.06, 47.19, 
10:48:19.071 -> 28.50, 44.44, 28.06, 47.19, 
10:48:21.156 -> 28.50, 44.50, 28.06, 47.19, 
10:48:23.243 -> 28.50, 44.44, 28.06, 47.19, 
10:48:25.325 -> 28.50, 44.44, 28.06, 47.19, 
10:48:27.405 -> 28.50, 44.44, 28.06, 47.19, 
10:48:29.489 -> 28.50, 44.50, 28.06, 47.25, 
10:48:31.528 -> 28.50, 44.50, 28.06, 47.31, 
10:48:33.609 -> 28.50, 44.56, 28.06, 47.31, 
10:48:35.692 -> 28.50, 44.56, 28.06, 47.38, 
10:48:37.776 -> 29.00, 44.56, 28.06, 47.38, 
10:48:39.865 -> 28.50, 44.56, 28.06, 47.38, 
10:48:41.944 -> 28.50, 44.63, 28.06, 47.38, 
10:48:44.022 -> 28.50, 44.63, 28.06, 47.44, 
10:48:46.109 -> 28.50, 44.63, 28.12, 47.50, 
10:48:48.198 -> 29.00, 44.69, 28.06, 47.50, 
10:48:50.240 -> 29.00, 44.69, 28.06, 47.50, 
10:48:52.324 -> 29.00, 44.69, 28.06, 47.50, 
10:48:54.408 -> 29.00, 44.69, 28.06, 47.50, 
10:48:56.495 -> 29.00, 44.69, 28.06, 47.50, 
10:48:58.572 -> 29.00, 44.69, 28.06, 47.56, 
10:49:00.653 -> 29.00, 44.69, 28.06, 47.56, 
10:49:02.744 -> 29.00, 44.75, 28.06, 47.56, 
10:49:04.815 -> 29.00, 44.69, 28.12, 47.56, 
10:49:06.885 -> 29.00, 44.69, 28.06, 47.56, 
10:49:08.964 -> 29.00, 44.75, 28.12, 47.56, 
10:49:11.050 -> 29.00, 44.75, 28.12, 47.56, 
10:49:13.130 -> 29.00, 44.69, 28.12, 47.56, 
10:49:15.218 -> 29.00, 44.69, 28.12, 47.56, 
10:49:17.304 -> 29.00, 44.69, 28.12, 47.63, 
10:49:19.381 -> 29.00, 44.69, 28.12, 47.63, 
10:49:21.459 -> 29.00, 44.69, 28.12, 47.63, 
10:49:23.539 -> 29.00, 44.69, 28.12, 47.63, 
10:49:25.620 -> 29.00, 44.69, 28.12, 47.63, 
10:49:27.700 -> 29.00, 44.69, 28.12, 47.63, 
10:49:29.781 -> 29.00, 44.69, 28.12, 47.56, 
10:49:31.861 -> 29.00, 44.69, 28.12, 47.56, 
10:49:33.946 -> 29.00, 44.63, 28.12, 47.63, 
10:49:36.027 -> 29.00, 44.63, 28.12, 47.63, 
10:49:38.098 -> 29.00, 44.63, 28.12, 47.63, 
10:49:40.176 -> 29.00, 44.63, 28.12, 47.56, 
10:49:42.266 -> 29.00, 44.56, 28.12, 47.50, 
10:49:44.347 -> 29.00, 44.56, 28.19, 47.50, 
10:49:46.381 -> 29.00, 44.56, 28.12, 47.44, 
10:49:48.468 -> 29.00, 44.56, 28.12, 47.44, 
10:49:50.543 -> 29.00, 44.56, 28.12, 47.50, 
10:49:52.664 -> 29.00, 44.50, 28.12, 47.50, 
10:49:54.738 -> 29.00, 44.50, 28.19, 47.50, 
10:49:56.822 -> 29.00, 44.56, 28.19, 47.50, 
10:49:58.899 -> 29.00, 44.50, 28.19, 47.56, 
10:50:00.937 -> 29.00, 44.50, 28.19, 47.56, 
10:50:03.058 -> 29.00, 44.50, 28.12, 47.56, 
10:50:05.094 -> 29.00, 44.56, 28.12, 47.56, 
10:50:07.176 -> 29.00, 44.50, 28.12, 47.56, 
10:50:09.262 -> 29.00, 44.56, 28.12, 47.63, 
10:50:11.344 -> 29.00, 44.56, 28.12, 47.56, 
10:50:13.424 -> 29.00, 44.56, 28.12, 47.56, 
10:50:15.504 -> 29.00, 44.63, 28.12, 47.56, 
10:50:17.581 -> 29.00, 44.63, 28.12, 47.56, 
10:50:19.656 -> 29.00, 44.63, 28.12, 47.56, 
10:50:21.742 -> 29.00, 44.63, 28.12, 47.56, 
10:50:23.834 -> 29.00, 44.63, 28.12, 47.56, 
10:50:25.914 -> 29.00, 44.63, 28.12, 47.63, 
10:50:27.998 -> 29.00, 44.69, 28.12, 47.63, 
10:50:30.076 -> 29.00, 44.69, 28.12, 47.63, 
10:50:32.159 -> 29.00, 44.69, 28.12, 47.69, 
10:50:34.247 -> 29.00, 44.69, 28.12, 47.69, 
10:50:36.327 -> 29.00, 44.69, 28.19, 47.69, 
10:50:38.409 -> 29.00, 44.69, 28.12, 47.63, 
10:50:40.443 -> 29.00, 44.69, 28.12, 47.69, 
10:50:42.568 -> 29.00, 44.69, 28.12, 47.69, 
10:50:44.642 -> 29.00, 44.69, 28.19, 47.69, 
10:50:46.724 -> 29.00, 44.75, 28.19, 47.63, 
10:50:48.764 -> 29.00, 44.75, 28.12, 47.63, 
10:50:50.846 -> 29.00, 44.69, 28.12, 47.63, 
10:50:52.920 -> 29.00, 44.69, 28.19, 47.63, 
10:50:55.042 -> 29.00, 44.69, 28.19, 47.63, 
10:50:57.117 -> 29.00, 44.69, 28.19, 47.63, 
10:50:59.194 -> 29.00, 44.69, 28.12, 47.56, 
10:51:01.273 -> 29.00, 44.69, 28.19, 47.56, 
10:51:03.351 -> 29.00, 44.63, 28.19, 47.56, 
10:51:05.430 -> 29.00, 44.69, 28.19, 47.56, 
10:51:07.511 -> 29.00, 44.69, 28.19, 47.63, 
10:51:09.590 -> 29.00, 44.63, 28.19, 47.63, 
10:51:11.670 -> 29.00, 44.69, 28.19, 47.63, 
10:51:13.747 -> 29.00, 44.69, 28.19, 47.63, 
10:51:15.827 -> 29.00, 44.69, 28.19, 47.69, 
10:51:17.906 -> 29.00, 44.69, 28.19, 47.69, 
10:51:19.979 -> 29.00, 44.75, 28.19, 47.69, 
10:51:22.056 -> 29.00, 44.75, 28.19, 47.69, 
10:51:24.127 -> 29.00, 44.75, 28.19, 47.69, 
10:51:26.206 -> 29.00, 44.69, 28.19, 47.69, 
10:51:28.290 -> 29.00, 44.69, 28.19, 47.69, 
10:51:30.369 -> 29.00, 44.69, 28.19, 47.63, 
10:51:32.444 -> 29.00, 44.69, 28.19, 47.56, 
10:51:34.524 -> 29.00, 44.69, 28.19, 47.56, 
10:51:36.598 -> 29.00, 44.69, 28.19, 47.56, 
10:51:38.673 -> 29.00, 44.63, 28.19, 47.56, 
10:51:40.757 -> 29.00, 44.63, 28.19, 47.56, 
10:51:42.845 -> 29.00, 44.63, 28.19, 47.56, 
10:51:44.933 -> 29.00, 44.63, 28.19, 47.56, 
10:51:47.013 -> 29.00, 44.63, 28.19, 47.50, 
10:51:49.091 -> 29.00, 44.63, 28.25, 47.50, 
10:51:51.173 -> 29.00, 44.56, 28.25, 47.50, 
10:51:53.251 -> 29.00, 44.56, 28.25, 47.50, 
10:51:55.331 -> 29.00, 44.56, 28.25, 47.50, 
10:51:57.413 -> 29.00, 44.56, 28.25, 47.44, 
10:51:59.488 -> 29.00, 44.56, 28.19, 47.44, 
10:52:01.567 -> 29.00, 44.50, 28.25, 47.44, 
10:52:03.653 -> 29.00, 44.50, 28.25, 47.44, 
10:52:05.732 -> 29.00, 44.50, 28.25, 47.44, 
10:52:07.806 -> 29.00, 44.50, 28.25, 47.50, 
10:52:09.883 -> 29.00, 44.50, 28.25, 47.50, 
10:52:11.962 -> 29.00, 44.50, 28.25, 47.50, 
10:52:14.048 -> 29.00, 44.50, 28.25, 47.50, 
10:52:16.132 -> 29.00, 44.50, 28.25, 47.50, 
10:52:18.214 -> 29.00, 44.50, 28.25, 47.50, 
10:52:20.288 -> 29.00, 44.50, 28.25, 47.44, 
10:52:22.371 -> 29.00, 44.50, 28.25, 47.44, 
10:52:24.453 -> 29.00, 44.50, 28.25, 47.50, 
10:52:26.495 -> 29.00, 44.50, 28.25, 47.44, 
10:52:28.573 -> 29.00, 44.50, 28.25, 47.44, 
10:52:30.658 -> 29.00, 44.44, 28.25, 47.44, 
10:52:32.735 -> 29.00, 44.50, 28.25, 47.44, 
10:52:34.823 -> 29.00, 44.44, 28.25, 47.44, 
10:52:36.908 -> 29.00, 44.44, 28.25, 47.44, 
10:52:38.990 -> 29.00, 44.44, 28.25, 47.44, 
10:52:41.076 -> 29.00, 44.44, 28.25, 47.44, 
10:52:43.161 -> 29.00, 44.44, 28.25, 47.38, 
10:52:45.246 -> 29.00, 44.44, 28.25, 47.38, 
10:52:47.322 -> 29.00, 44.44, 28.25, 47.38, 
10:52:49.398 -> 29.00, 44.44, 28.25, 47.38, 
10:52:51.479 -> 29.00, 44.44, 28.25, 47.38, 
10:52:53.522 -> 29.00, 44.44, 28.25, 47.31, 
10:52:55.614 -> 29.00, 44.44, 28.25, 47.31, 
10:52:57.697 -> 29.00, 44.44, 28.25, 47.31, 
10:52:59.777 -> 29.00, 44.44, 28.25, 47.31, 
10:53:01.861 -> 29.00, 44.44, 28.25, 47.31, 
10:53:03.940 -> 29.00, 44.44, 28.25, 47.31, 
10:53:06.022 -> 29.00, 44.44, 28.25, 47.31, 
10:53:08.117 -> 29.00, 44.44, 28.25, 47.38, 
10:53:10.197 -> 29.00, 44.44, 28.25, 47.38, 
10:53:12.240 -> 29.00, 44.44, 28.25, 47.38, 
10:53:14.322 -> 29.00, 44.44, 28.25, 47.44, 
10:53:16.406 -> 29.00, 44.50, 28.25, 47.44, 
10:53:18.493 -> 29.00, 44.50, 28.31, 47.44, 
10:53:20.576 -> 29.00, 44.50, 28.31, 47.44, 
10:53:22.661 -> 29.00, 44.50, 28.31, 47.44, 
10:53:24.740 -> 29.00, 44.50, 28.31, 47.44, 
10:53:26.825 -> 29.00, 44.50, 28.25, 47.44, 
10:53:28.905 -> 29.00, 44.50, 28.31, 47.44, 
10:53:30.993 -> 29.00, 44.50, 28.31, 47.44, 
10:53:33.033 -> 29.00, 44.50, 28.31, 47.44, 
10:53:35.118 -> 29.00, 44.50, 28.31, 47.44, 
10:53:37.198 -> 29.00, 44.50, 28.31, 47.44, 
10:53:39.275 -> 29.00, 44.50, 28.31, 47.44, 
10:53:41.356 -> 29.00, 44.50, 28.31, 47.50, 
10:53:43.444 -> 29.00, 44.50, 28.31, 47.44, 
10:53:45.526 -> 29.00, 44.56, 28.31, 47.50, 
10:53:47.607 -> 29.00, 44.56, 28.31, 47.50, 
10:53:49.694 -> 29.00, 44.56, 28.31, 47.56, 
10:53:51.768 -> 29.00, 44.56, 28.31, 47.56, 
10:53:53.858 -> 29.00, 44.56, 28.31, 47.56, 
10:53:55.936 -> 29.00, 44.63, 28.31, 47.56, 
10:53:58.018 -> 29.00, 44.63, 28.31, 47.63, 
10:54:00.099 -> 29.00, 44.63, 28.31, 47.63, 
10:54:02.188 -> 29.00, 44.63, 28.31, 47.63, 
10:54:04.233 -> 29.00, 44.63, 28.37, 47.63, 
10:54:06.342 -> 29.00, 44.63, 28.31, 47.63, 
10:54:08.384 -> 29.00, 44.69, 28.31, 47.69, 
10:54:10.461 -> 29.00, 44.69, 28.31, 47.69, 
10:54:12.581 -> 29.00, 44.69, 28.31, 47.69, 
10:54:14.659 -> 29.00, 44.69, 28.31, 47.69, 
10:54:16.740 -> 29.00, 44.69, 28.31, 47.69, 
10:54:18.779 -> 29.00, 44.69, 28.31, 47.69, 
10:54:20.858 -> 29.00, 44.69, 28.31, 47.69, 
10:54:22.934 -> 29.00, 44.69, 28.31, 47.69, 
10:54:25.022 -> 29.00, 44.75, 28.31, 47.63, 
10:54:27.093 -> 29.00, 44.69, 28.31, 47.63, 
10:54:29.174 -> 29.00, 44.69, 28.31, 47.63, 
10:54:31.255 -> 29.00, 44.69, 28.31, 47.63, 
10:54:33.335 -> 29.00, 44.69, 28.31, 47.63, 
10:54:35.419 -> 29.00, 44.69, 28.31, 47.63, 
10:54:37.492 -> 29.00, 44.69, 28.31, 47.63, 
10:54:39.575 -> 29.00, 44.69, 28.31, 47.63, 
10:54:41.650 -> 29.00, 44.63, 28.31, 47.56, 
10:54:43.733 -> 29.00, 44.63, 28.31, 47.56, 
10:54:45.808 -> 29.00, 44.63, 28.31, 47.56, 
10:54:47.888 -> 29.00, 44.56, 28.31, 47.50, 
10:54:49.967 -> 29.00, 44.56, 28.31, 47.50, 
10:54:52.089 -> 29.00, 44.56, 28.31, 47.44, 
10:54:54.164 -> 29.00, 44.50, 28.31, 47.44, 
10:54:56.207 -> 29.00, 44.50, 28.31, 47.44, 
10:54:58.290 -> 29.00, 44.50, 28.31, 47.44, 
10:55:00.379 -> 29.00, 44.44, 28.31, 47.44, 
10:55:02.462 -> 29.00, 44.50, 28.31, 47.44, 
10:55:04.540 -> 29.00, 44.44, 28.31, 47.44, 
10:55:06.614 -> 29.00, 44.44, 28.31, 47.44, 
10:55:08.699 -> 29.00, 44.44, 28.31, 47.44, 
10:55:10.777 -> 29.00, 44.50, 28.31, 47.38, 
10:55:12.849 -> 29.00, 44.50, 28.31, 47.38, 
10:55:14.928 -> 29.00, 44.50, 28.31, 47.38, 
10:55:17.004 -> 29.00, 44.50, 28.31, 47.38, 
10:55:19.078 -> 29.00, 44.50, 28.31, 47.44, 
10:55:21.160 -> 29.00, 44.50, 28.31, 47.44, 
10:55:23.238 -> 29.00, 44.50, 28.37, 47.38, 
10:55:25.312 -> 29.00, 44.50, 28.31, 47.38, 
