08:53:33.904 -> Time[s], T_A[degC], T_B[degC], T_C[degC], T_D[degC]
13:20:13.843 -> 23.00, 32.88, 23.37, 32.81, 
13:20:15.958 -> 23.00, 32.88, 23.31, 32.75, 
13:20:18.030 -> 23.00, 32.81, 23.31, 32.75, 
13:20:20.079 -> 23.00, 32.81, 23.31, 32.69, 
13:20:22.188 -> 23.00, 32.75, 23.31, 32.69, 
13:20:24.251 -> 23.00, 32.75, 23.37, 32.63, 
13:20:26.369 -> 23.00, 32.75, 23.31, 32.63, 
13:20:28.431 -> 23.00, 32.69, 23.31, 32.63, 
13:20:30.511 -> 23.00, 32.69, 23.37, 32.56, 
13:20:32.582 -> 23.00, 32.69, 23.37, 32.56, 
13:20:34.687 -> 23.00, 32.63, 23.31, 32.50, 
13:20:36.759 -> 23.00, 32.63, 23.37, 32.50, 
13:20:38.832 -> 23.00, 32.56, 23.31, 32.44, 
13:20:40.901 -> 23.00, 32.56, 23.37, 32.44, 
13:20:43.029 -> 23.00, 32.56, 23.37, 32.38, 
13:20:45.096 -> 23.00, 32.50, 23.31, 32.38, 
13:20:47.162 -> 23.00, 32.50, 23.31, 32.38, 
13:20:49.231 -> 23.00, 32.50, 23.37, 32.38, 
13:20:51.311 -> 23.00, 32.44, 23.37, 32.31, 
13:20:53.415 -> 23.00, 32.44, 23.31, 32.25, 
13:20:55.478 -> 23.00, 32.38, 23.37, 32.25, 
13:20:57.596 -> 22.50, 32.38, 23.31, 32.25, 
13:20:59.660 -> 23.00, 32.38, 23.31, 32.19, 
13:21:01.737 -> 22.50, 32.38, 23.31, 32.19, 
13:21:03.813 -> 22.50, 32.31, 23.31, 32.19, 
13:21:05.932 -> 22.50, 32.31, 23.31, 32.13, 
13:21:07.994 -> 22.50, 32.25, 23.31, 32.13, 
13:21:10.087 -> 22.50, 32.25, 23.31, 32.06, 
13:21:12.140 -> 22.50, 32.25, 23.31, 32.06, 
13:21:14.241 -> 22.50, 32.19, 23.31, 32.00, 
13:21:16.307 -> 22.50, 32.19, 23.31, 32.00, 
13:21:18.388 -> 22.50, 32.19, 23.31, 32.00, 
13:21:20.468 -> 22.50, 32.19, 23.31, 31.94, 
13:21:22.596 -> 22.50, 32.13, 23.31, 31.87, 
13:21:24.672 -> 22.50, 32.13, 23.31, 31.87, 
13:21:26.744 -> 22.50, 32.13, 23.31, 31.81, 
13:21:28.808 -> 22.50, 32.06, 23.31, 31.81, 
13:21:30.899 -> 22.50, 32.06, 23.31, 31.81, 
13:21:32.972 -> 22.50, 32.06, 23.31, 31.75, 
13:21:35.074 -> 22.50, 32.00, 23.31, 31.75, 
13:21:37.158 -> 22.50, 32.00, 23.31, 31.75, 
13:21:39.223 -> 22.50, 31.94, 23.31, 31.69, 
13:21:41.294 -> 22.50, 31.94, 23.31, 31.69, 
13:21:43.408 -> 22.50, 31.94, 23.31, 31.62, 
13:21:45.480 -> 22.50, 31.94, 23.31, 31.62, 
13:21:47.549 -> 22.50, 31.87, 23.31, 31.62, 
13:21:49.654 -> 22.50, 31.87, 23.31, 31.56, 
13:21:51.724 -> 22.50, 31.87, 23.31, 31.56, 
13:21:53.799 -> 22.50, 31.81, 23.31, 31.50, 
13:21:55.880 -> 22.50, 31.81, 23.31, 31.50, 
13:21:57.952 -> 22.50, 31.81, 23.31, 31.50, 
13:22:00.063 -> 22.50, 31.81, 23.31, 31.44, 
13:22:02.134 -> 22.50, 31.75, 23.31, 31.44, 
13:22:04.213 -> 22.50, 31.75, 23.31, 31.44, 
13:22:06.325 -> 22.50, 31.69, 23.31, 31.37, 
13:22:08.390 -> 22.50, 31.69, 23.31, 31.37, 
13:22:10.459 -> 22.50, 31.69, 23.31, 31.37, 
13:22:12.571 -> 22.50, 31.62, 23.25, 31.31, 
13:22:14.616 -> 22.50, 31.62, 23.25, 31.31, 
13:22:16.730 -> 22.50, 31.62, 23.25, 31.25, 
13:22:18.813 -> 22.50, 31.62, 23.31, 31.25, 
13:22:20.879 -> 22.50, 31.56, 23.31, 31.25, 
13:22:22.968 -> 22.50, 31.56, 23.25, 31.19, 
13:22:25.063 -> 22.50, 31.56, 23.25, 31.19, 
13:22:27.133 -> 22.50, 31.56, 23.31, 31.12, 
13:22:29.193 -> 22.50, 31.50, 23.25, 31.12, 
13:22:31.305 -> 22.50, 31.50, 23.25, 31.06, 
13:22:33.376 -> 22.50, 31.50, 23.25, 31.12, 
13:22:35.472 -> 22.50, 31.44, 23.25, 31.06, 
13:22:37.545 -> 22.50, 31.44, 23.25, 31.06, 
13:22:39.646 -> 22.50, 31.44, 23.25, 31.00, 
13:22:41.717 -> 22.50, 31.37, 23.25, 31.00, 
13:22:43.813 -> 22.50, 31.37, 23.25, 30.94, 
13:22:45.871 -> 22.50, 31.37, 23.25, 30.94, 
13:22:47.981 -> 22.50, 31.37, 23.25, 30.94, 
13:22:50.052 -> 22.50, 31.31, 23.25, 30.87, 
13:22:52.129 -> 22.50, 31.31, 23.25, 30.87, 
13:22:54.191 -> 22.50, 31.31, 23.25, 30.81, 
13:22:56.297 -> 22.50, 31.25, 23.25, 30.81, 
13:22:58.366 -> 22.50, 31.25, 23.25, 30.75, 
13:23:00.467 -> 22.50, 31.19, 23.19, 30.75, 
13:23:02.537 -> 22.50, 31.19, 23.25, 30.75, 
13:23:04.603 -> 22.50, 31.19, 23.25, 30.75, 
13:23:06.715 -> 22.50, 31.12, 23.19, 30.69, 
13:23:08.790 -> 22.50, 31.19, 23.25, 30.69, 
13:23:10.856 -> 22.50, 31.12, 23.19, 30.69, 
13:23:12.936 -> 22.50, 31.12, 23.25, 30.62, 
13:23:15.031 -> 22.50, 31.06, 23.19, 30.62, 
13:23:17.097 -> 22.50, 31.06, 23.19, 30.62, 
13:23:19.217 -> 22.50, 31.06, 23.25, 30.56, 
13:23:21.298 -> 22.50, 31.06, 23.25, 30.56, 
13:23:23.380 -> 22.50, 31.00, 23.25, 30.50, 
13:23:25.460 -> 22.50, 31.00, 23.19, 30.50, 
13:23:27.540 -> 22.50, 31.00, 23.19, 30.50, 
13:23:29.610 -> 22.50, 30.94, 23.25, 30.50, 
13:23:31.708 -> 22.50, 30.94, 23.19, 30.44, 
13:23:33.780 -> 22.50, 30.94, 23.19, 30.44, 
13:23:35.876 -> 22.50, 30.94, 23.19, 30.37, 
13:23:37.945 -> 22.50, 30.87, 23.19, 30.37, 
13:23:40.007 -> 22.50, 30.87, 23.19, 30.37, 
13:23:42.094 -> 22.50, 30.87, 23.19, 30.31, 
13:23:44.174 -> 22.50, 30.81, 23.19, 30.31, 
13:23:46.280 -> 22.50, 30.81, 23.19, 30.31, 
13:23:48.343 -> 22.50, 30.81, 23.19, 30.25, 
13:23:50.464 -> 22.50, 30.75, 23.19, 30.25, 
13:23:52.542 -> 22.50, 30.75, 23.19, 30.25, 
13:23:54.598 -> 22.50, 30.75, 23.19, 30.25, 
13:23:56.708 -> 22.50, 30.75, 23.19, 30.19, 
13:23:58.770 -> 22.50, 30.75, 23.19, 30.19, 
13:24:00.835 -> 22.50, 30.69, 23.19, 30.12, 
13:24:02.937 -> 22.50, 30.62, 23.19, 30.12, 
13:24:05.045 -> 22.50, 30.62, 23.19, 30.12, 
13:24:07.115 -> 22.50, 30.62, 23.19, 30.12, 
13:24:09.172 -> 22.50, 30.62, 23.12, 30.06, 
13:24:11.289 -> 22.50, 30.62, 23.12, 30.06, 
13:24:13.353 -> 22.50, 30.62, 23.12, 30.00, 
13:24:15.420 -> 22.50, 30.56, 23.19, 30.00, 
13:24:17.521 -> 22.50, 30.56, 23.19, 30.00, 
13:24:19.581 -> 22.00, 30.56, 23.19, 29.94, 
13:24:21.677 -> 22.00, 30.50, 23.12, 29.94, 
13:24:23.789 -> 22.00, 30.50, 23.12, 29.94, 
13:24:25.854 -> 22.50, 30.50, 23.12, 29.87, 
13:24:27.917 -> 22.00, 30.44, 23.12, 29.87, 
13:24:30.039 -> 22.50, 30.44, 23.12, 29.87, 
13:24:32.089 -> 22.50, 30.44, 23.12, 29.81, 
13:24:34.206 -> 22.50, 30.37, 23.12, 29.81, 
13:24:36.290 -> 22.50, 30.37, 23.12, 29.81, 
13:24:38.364 -> 22.50, 30.37, 23.12, 29.75, 
13:24:40.446 -> 22.50, 30.37, 23.12, 29.75, 
13:24:42.520 -> 22.50, 30.31, 23.12, 29.75, 
13:24:44.588 -> 22.50, 30.31, 23.12, 29.75, 
13:24:46.695 -> 22.50, 30.31, 23.12, 29.69, 
13:24:48.755 -> 22.50, 30.31, 23.12, 29.69, 
13:24:50.862 -> 22.50, 30.25, 23.12, 29.69, 
13:24:52.927 -> 22.50, 30.25, 23.12, 29.62, 
13:24:55.034 -> 22.50, 30.25, 23.12, 29.62, 
13:24:57.119 -> 22.50, 30.19, 23.12, 29.56, 
13:24:59.189 -> 22.50, 30.19, 23.12, 29.56, 
13:25:01.269 -> 22.50, 30.19, 23.06, 29.56, 
13:25:03.336 -> 22.50, 30.12, 23.12, 29.56, 
13:25:05.445 -> 22.00, 30.12, 23.06, 29.50, 
13:25:07.516 -> 22.50, 30.12, 23.12, 29.50, 
13:25:09.583 -> 22.50, 30.12, 23.12, 29.44, 
13:25:11.702 -> 22.50, 30.06, 23.06, 29.44, 
13:25:13.770 -> 22.00, 30.06, 23.06, 29.44, 
13:25:15.837 -> 22.50, 30.06, 23.06, 29.37, 
13:25:17.948 -> 22.00, 30.00, 23.06, 29.37, 
13:25:20.003 -> 22.00, 30.00, 23.06, 29.37, 
13:25:22.078 -> 22.50, 30.00, 23.06, 29.37, 
13:25:24.195 -> 22.00, 30.00, 23.06, 29.31, 
13:25:26.271 -> 22.50, 29.94, 23.06, 29.31, 
13:25:28.330 -> 22.00, 29.94, 23.06, 29.31, 
13:25:30.449 -> 22.50, 29.94, 23.06, 29.25, 
13:25:32.513 -> 22.00, 29.87, 23.06, 29.25, 
13:25:34.581 -> 22.00, 29.87, 23.06, 29.25, 
13:25:36.689 -> 22.00, 29.87, 23.06, 29.19, 
13:25:38.757 -> 22.00, 29.87, 23.06, 29.19, 
13:25:40.851 -> 22.00, 29.87, 23.06, 29.19, 
13:25:42.918 -> 22.00, 29.81, 23.06, 29.19, 
13:25:45.028 -> 22.00, 29.81, 23.06, 29.12, 
13:25:47.103 -> 22.50, 29.81, 23.06, 29.12, 
13:25:49.181 -> 22.50, 29.81, 23.06, 29.06, 
13:25:51.248 -> 22.50, 29.75, 23.00, 29.06, 
13:25:53.359 -> 22.50, 29.75, 23.06, 29.06, 
13:25:55.423 -> 22.50, 29.75, 23.00, 29.00, 
13:25:57.483 -> 22.50, 29.69, 23.06, 29.00, 
13:25:59.583 -> 22.50, 29.69, 23.06, 29.00, 
13:26:01.692 -> 22.50, 29.69, 23.00, 28.94, 
13:26:03.774 -> 22.50, 29.62, 23.00, 28.94, 
13:26:05.840 -> 22.50, 29.62, 23.00, 28.94, 
13:26:07.945 -> 22.50, 29.62, 23.00, 28.94, 
13:26:10.012 -> 22.50, 29.56, 23.00, 28.87, 
13:26:12.075 -> 22.50, 29.56, 23.00, 28.87, 
13:26:14.150 -> 22.50, 29.56, 23.00, 28.81, 
13:26:16.251 -> 22.50, 29.50, 23.00, 28.81, 
13:26:18.361 -> 22.50, 29.50, 23.00, 28.81, 
13:26:20.431 -> 22.50, 29.50, 23.00, 28.81, 
13:26:22.494 -> 22.50, 29.50, 23.00, 28.75, 
13:26:24.569 -> 22.50, 29.44, 23.00, 28.75, 
13:26:26.688 -> 22.50, 29.44, 23.00, 28.75, 
13:26:28.760 -> 22.50, 29.44, 23.00, 28.75, 
13:26:30.832 -> 22.00, 29.37, 23.00, 28.69, 
13:26:32.943 -> 22.00, 29.37, 23.00, 28.69, 
13:26:35.011 -> 22.00, 29.37, 23.00, 28.69, 
13:26:37.074 -> 22.00, 29.31, 23.00, 28.69, 
13:26:39.192 -> 22.00, 29.31, 23.00, 28.62, 
13:26:41.229 -> 22.00, 29.31, 23.00, 28.62, 
13:26:43.344 -> 22.00, 29.31, 23.00, 28.62, 
13:26:45.410 -> 22.00, 29.31, 23.00, 28.56, 
13:26:47.491 -> 22.00, 29.25, 23.00, 28.56, 
13:26:49.605 -> 22.00, 29.25, 23.00, 28.56, 
13:26:51.674 -> 22.00, 29.25, 22.94, 28.56, 
13:26:53.737 -> 22.00, 29.25, 23.00, 28.50, 
13:26:55.854 -> 22.00, 29.25, 22.94, 28.50, 
13:26:57.936 -> 22.00, 29.19, 22.94, 28.50, 
13:27:00.022 -> 22.00, 29.19, 22.94, 28.50, 
13:27:02.084 -> 22.00, 29.19, 22.94, 28.44, 
13:27:04.167 -> 22.00, 29.12, 22.94, 28.44, 
13:27:06.264 -> 22.00, 29.12, 22.94, 28.44, 
13:27:08.331 -> 22.00, 29.12, 22.94, 28.44, 
13:27:10.441 -> 22.00, 29.12, 22.94, 28.37, 
13:27:12.508 -> 22.00, 29.06, 22.94, 28.37, 
13:27:14.571 -> 22.00, 29.06, 22.94, 28.37, 
13:27:16.691 -> 22.00, 29.06, 22.94, 28.37, 
13:27:18.771 -> 22.00, 29.06, 22.94, 28.31, 
13:27:20.826 -> 22.00, 29.06, 22.94, 28.31, 
13:27:22.929 -> 22.00, 29.06, 22.87, 28.31, 
13:27:24.988 -> 22.00, 29.00, 22.94, 28.31, 
13:27:27.104 -> 22.00, 29.00, 22.87, 28.25, 
13:27:29.182 -> 22.00, 29.00, 22.94, 28.25, 
13:27:31.255 -> 22.00, 29.00, 22.94, 28.25, 
13:27:33.315 -> 22.00, 29.00, 22.87, 28.19, 
13:27:35.430 -> 22.00, 28.94, 22.87, 28.19, 
13:27:37.494 -> 22.00, 28.94, 22.87, 28.19, 
13:27:39.565 -> 22.00, 28.94, 22.87, 28.19, 
13:27:41.674 -> 22.00, 28.94, 22.87, 28.19, 
13:27:43.742 -> 22.00, 28.87, 22.87, 28.19, 
13:27:45.824 -> 22.00, 28.87, 22.87, 28.12, 
13:27:47.899 -> 22.00, 28.87, 22.87, 28.12, 
13:27:49.979 -> 22.00, 28.87, 22.87, 28.06, 
13:27:52.099 -> 22.00, 28.87, 22.87, 28.06, 
13:27:54.178 -> 22.00, 28.81, 22.87, 28.06, 
13:27:56.249 -> 22.00, 28.81, 22.87, 28.06, 
13:27:58.358 -> 22.00, 28.81, 22.87, 28.00, 
13:28:00.420 -> 22.00, 28.81, 22.87, 28.00, 
13:28:02.486 -> 22.00, 28.81, 22.81, 28.00, 
13:28:04.602 -> 22.00, 28.75, 22.81, 28.00, 
13:28:06.671 -> 22.00, 28.75, 22.87, 27.94, 
13:28:08.743 -> 22.00, 28.75, 22.81, 28.00, 
13:28:10.823 -> 22.00, 28.75, 22.81, 27.94, 
13:28:12.943 -> 22.00, 28.75, 22.81, 27.94, 
13:28:15.021 -> 22.00, 28.69, 22.81, 27.94, 
13:28:17.094 -> 22.00, 28.69, 22.81, 27.94, 
13:28:19.158 -> 22.00, 28.69, 22.81, 27.87, 
13:28:21.248 -> 22.00, 28.69, 22.81, 27.87, 
13:28:23.320 -> 22.00, 28.69, 22.81, 27.87, 
13:28:25.405 -> 22.00, 28.69, 22.81, 27.87, 
13:28:27.520 -> 22.00, 28.62, 22.81, 27.81, 
13:28:29.586 -> 22.00, 28.62, 22.81, 27.81, 
13:28:31.654 -> 22.00, 28.62, 22.81, 27.75, 
13:28:33.734 -> 22.00, 28.56, 22.75, 27.81, 
13:28:35.835 -> 22.00, 28.56, 22.81, 27.75, 
13:28:37.912 -> 22.00, 28.56, 22.75, 27.75, 
13:28:40.017 -> 22.00, 28.56, 22.75, 27.75, 
13:28:42.103 -> 22.00, 28.56, 22.75, 27.75, 
13:28:44.173 -> 22.00, 28.50, 22.75, 27.69, 
13:28:46.242 -> 22.00, 28.50, 22.75, 27.69, 
13:28:48.362 -> 22.00, 28.50, 22.75, 27.69, 
13:28:50.442 -> 22.00, 28.50, 22.75, 27.69, 
13:28:52.515 -> 22.00, 28.44, 22.75, 27.69, 
13:28:54.578 -> 22.00, 28.44, 22.75, 27.62, 
13:28:56.690 -> 22.00, 28.44, 22.75, 27.62, 
13:28:58.769 -> 22.00, 28.44, 22.75, 27.62, 
13:29:00.827 -> 22.00, 28.44, 22.75, 27.56, 
13:29:02.935 -> 22.00, 28.37, 22.75, 27.56, 
13:29:04.989 -> 22.00, 28.37, 22.75, 27.56, 
13:29:07.097 -> 22.00, 28.37, 22.75, 27.56, 
13:29:09.167 -> 22.00, 28.37, 22.69, 27.50, 
13:29:11.245 -> 22.00, 28.31, 22.75, 27.50, 
13:29:13.345 -> 22.00, 28.31, 22.75, 27.50, 
13:29:15.407 -> 22.00, 28.31, 22.69, 27.44, 
13:29:17.518 -> 22.00, 28.31, 22.69, 27.44, 
13:29:19.571 -> 22.00, 28.31, 22.75, 27.44, 
13:29:21.683 -> 22.00, 28.25, 22.69, 27.44, 
13:29:23.753 -> 22.00, 28.25, 22.69, 27.44, 
13:29:25.833 -> 22.00, 28.25, 22.69, 27.44, 
13:29:27.903 -> 22.00, 28.25, 22.69, 27.37, 
13:29:30.015 -> 22.00, 28.19, 22.69, 27.37, 
13:29:32.103 -> 22.00, 28.19, 22.69, 27.37, 
13:29:34.165 -> 22.00, 28.19, 22.69, 27.37, 
13:29:36.236 -> 22.00, 28.19, 22.69, 27.37, 
13:29:38.340 -> 22.00, 28.19, 22.69, 27.31, 
13:29:40.414 -> 22.00, 28.19, 22.69, 27.31, 
13:29:42.488 -> 22.00, 28.12, 22.69, 27.31, 
13:29:44.610 -> 22.00, 28.12, 22.69, 27.31, 
13:29:46.674 -> 22.00, 28.12, 22.69, 27.25, 
13:29:48.741 -> 22.00, 28.12, 22.69, 27.25, 
13:29:50.848 -> 22.00, 28.06, 22.69, 27.25, 
13:29:52.917 -> 22.00, 28.06, 22.69, 27.25, 
13:29:55.023 -> 22.00, 28.12, 22.62, 27.19, 
13:29:57.098 -> 22.00, 28.06, 22.62, 27.19, 
13:29:59.162 -> 22.00, 28.06, 22.62, 27.19, 
13:30:01.268 -> 22.00, 28.00, 22.62, 27.19, 
13:30:03.330 -> 22.00, 28.00, 22.62, 27.12, 
13:30:05.432 -> 22.00, 28.00, 22.62, 27.12, 
13:30:07.496 -> 22.00, 27.94, 22.62, 27.12, 
13:30:09.617 -> 22.00, 28.00, 22.62, 27.12, 
13:30:11.698 -> 22.00, 27.94, 22.62, 27.06, 
13:30:13.778 -> 22.00, 27.94, 22.62, 27.06, 
13:30:15.839 -> 22.00, 27.94, 22.62, 27.06, 
13:30:17.944 -> 22.00, 27.94, 22.62, 27.06, 
13:30:20.033 -> 22.00, 27.94, 22.62, 27.06, 
13:30:22.087 -> 22.00, 27.87, 22.62, 27.06, 
13:30:24.163 -> 22.00, 27.87, 22.62, 27.00, 
13:30:26.259 -> 22.00, 27.87, 22.62, 27.00, 
13:30:28.328 -> 22.00, 27.87, 22.62, 27.00, 
13:30:30.441 -> 22.00, 27.87, 22.62, 27.00, 
13:30:32.511 -> 22.00, 27.87, 22.62, 27.00, 
13:30:34.621 -> 22.00, 27.81, 22.62, 26.94, 
13:30:36.685 -> 22.00, 27.81, 22.62, 26.94, 
13:30:38.746 -> 22.00, 27.81, 22.62, 26.94, 
13:30:40.863 -> 22.00, 27.81, 22.62, 26.94, 
13:30:42.942 -> 22.00, 27.81, 22.62, 26.87, 
13:30:45.014 -> 22.00, 27.75, 22.62, 26.87, 
13:30:47.126 -> 22.00, 27.75, 22.62, 26.87, 
13:30:49.185 -> 22.00, 27.75, 22.62, 26.87, 
13:30:51.281 -> 22.00, 27.69, 22.56, 26.81, 
13:30:53.352 -> 22.00, 27.69, 22.62, 26.81, 
13:30:55.429 -> 22.00, 27.69, 22.56, 26.81, 
13:30:57.537 -> 22.00, 27.69, 22.56, 26.81, 
13:30:59.591 -> 22.00, 27.69, 22.56, 26.75, 
13:31:01.707 -> 22.00, 27.69, 22.62, 26.75, 
13:31:03.771 -> 22.00, 27.69, 22.56, 26.75, 
13:31:05.876 -> 22.00, 27.62, 22.56, 26.75, 
13:31:07.923 -> 22.00, 27.62, 22.56, 26.75, 
13:31:10.031 -> 22.00, 27.62, 22.56, 26.69, 
13:31:12.093 -> 22.00, 27.62, 22.56, 26.69, 
13:31:14.211 -> 22.00, 27.62, 22.56, 26.69, 
13:31:16.259 -> 22.00, 27.56, 22.56, 26.69, 
13:31:18.355 -> 22.00, 27.56, 22.56, 26.69, 
13:31:20.426 -> 22.00, 27.56, 22.56, 26.62, 
13:31:22.539 -> 22.00, 27.56, 22.56, 26.62, 
13:31:24.619 -> 22.00, 27.56, 22.56, 26.62, 
13:31:26.693 -> 22.00, 27.50, 22.56, 26.62, 
13:31:28.762 -> 22.00, 27.50, 22.56, 26.56, 
13:31:30.840 -> 22.00, 27.50, 22.56, 26.56, 
13:31:32.958 -> 21.50, 27.50, 22.56, 26.56, 
13:31:35.024 -> 22.00, 27.50, 22.56, 26.56, 
13:31:37.097 -> 21.50, 27.44, 22.56, 26.56, 
13:31:39.204 -> 21.50, 27.50, 22.56, 26.50, 
13:31:41.276 -> 21.50, 27.44, 22.56, 26.50, 
13:31:43.389 -> 21.50, 27.44, 22.56, 26.50, 
13:31:45.463 -> 21.50, 27.44, 22.56, 26.50, 
13:31:47.531 -> 21.50, 27.44, 22.56, 26.50, 
13:31:49.597 -> 21.50, 27.44, 22.56, 26.50, 
13:31:51.692 -> 21.50, 27.37, 22.50, 26.44, 
13:31:53.777 -> 21.50, 27.37, 22.56, 26.44, 
13:31:55.889 -> 21.50, 27.37, 22.56, 26.44, 
13:31:57.951 -> 21.50, 27.37, 22.50, 26.44, 
13:32:00.024 -> 21.50, 27.37, 22.50, 26.44, 
13:32:02.110 -> 21.50, 27.37, 22.50, 26.37, 
13:32:04.219 -> 21.50, 27.31, 22.50, 26.37, 
13:32:06.296 -> 21.50, 27.31, 22.50, 26.37, 
13:32:08.364 -> 21.50, 27.31, 22.50, 26.37, 
13:32:10.461 -> 21.50, 27.31, 22.50, 26.37, 
13:32:12.544 -> 21.50, 27.31, 22.50, 26.37, 
13:32:14.607 -> 21.50, 27.31, 22.50, 26.31, 
13:32:16.711 -> 21.50, 27.25, 22.50, 26.31, 
13:32:18.775 -> 21.50, 27.25, 22.50, 26.31, 
13:32:20.858 -> 21.50, 27.25, 22.50, 26.31, 
13:32:22.969 -> 21.50, 27.25, 22.50, 26.31, 
13:32:25.032 -> 21.50, 27.19, 22.50, 26.25, 
13:32:27.126 -> 21.50, 27.19, 22.50, 26.25, 
13:32:29.193 -> 21.50, 27.19, 22.50, 26.25, 
13:32:31.288 -> 21.50, 27.19, 22.50, 26.25, 
13:32:33.357 -> 21.50, 27.19, 22.44, 26.25, 
13:32:35.466 -> 21.50, 27.19, 22.50, 26.25, 
13:32:37.533 -> 21.50, 27.19, 22.50, 26.19, 
13:32:39.613 -> 21.50, 27.12, 22.44, 26.19, 
13:32:41.728 -> 21.50, 27.12, 22.44, 26.19, 
13:32:43.790 -> 21.50, 27.12, 22.44, 26.19, 
13:32:45.891 -> 21.50, 27.12, 22.44, 26.19, 
13:32:47.953 -> 21.50, 27.12, 22.44, 26.19, 
13:32:50.070 -> 21.50, 27.12, 22.44, 26.19, 
13:32:52.117 -> 21.50, 27.06, 22.44, 26.12, 
13:32:54.231 -> 21.50, 27.12, 22.44, 26.12, 
13:32:56.309 -> 21.50, 27.06, 22.44, 26.12, 
13:32:58.378 -> 21.50, 27.06, 22.44, 26.12, 
13:33:00.485 -> 21.50, 27.06, 22.44, 26.12, 
13:33:02.543 -> 21.50, 27.06, 22.44, 26.06, 
13:33:04.652 -> 21.50, 27.06, 22.44, 26.06, 
13:33:06.723 -> 21.50, 27.00, 22.44, 26.06, 
13:33:08.798 -> 21.50, 27.00, 22.44, 26.06, 
