Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
147.30	-0.000030	0.1487	-0.00034	-0.00023	-0.00038	-0.00028	-0.00070	0.00023	-0.00071	0.00054	0.00160	-0.00035	147.30	33.43	31.68	41.61	42.50	51.73	43.50	36.11	27.23	0.1487	4.50e-6	0.00023	7.63e-8	0.00028	1.05e-7	0.00023	1.64e-7	0.00054	3.82e-7	0.00035	5.57e-7	6.395	10.06	9.927	
147.40	-0.000032	0.1439	-0.00037	-0.00020	-0.00039	-0.00027	-0.00069	0.00022	-0.00071	0.00054	0.00160	-0.00035	147.40	33.43	31.68	41.61	42.50	51.73	43.50	36.11	27.23	0.1439	4.56e-6	0.00020	7.55e-8	0.00027	1.04e-7	0.00022	1.52e-7	0.00054	3.87e-7	0.00035	5.61e-7	6.393	10.06	9.925	
147.50	-0.000036	0.1671	-0.00037	-0.00022	-0.00039	-0.00028	-0.00069	0.00021	-0.00071	0.00054	0.00160	-0.00035	147.50	33.43	31.68	41.61	42.50	51.73	43.50	36.11	27.23	0.1671	6.02e-6	0.00022	8.24e-8	0.00028	1.07e-7	0.00021	1.46e-7	0.00054	3.83e-7	0.00035	5.58e-7	6.392	10.07	9.925	
147.60	-0.000033	0.1773	-0.00035	-0.00024	-0.00039	-0.00027	-0.00070	0.00020	-0.00070	0.00055	0.00159	-0.00034	147.60	33.43	31.68	41.60	42.50	51.73	43.50	36.11	27.23	0.1773	5.88e-6	0.00024	8.27e-8	0.00027	1.07e-7	0.00020	1.43e-7	0.00055	3.89e-7	0.00034	5.45e-7	6.394	10.06	9.925	
147.70	-0.000033	0.1785	-0.00034	-0.00024	-0.00039	-0.00028	-0.00069	0.00020	-0.00070	0.00055	0.00158	-0.00035	147.70	33.43	31.68	41.60	42.50	51.73	43.50	36.11	27.23	0.1785	5.92e-6	0.00024	8.19e-8	0.00028	1.12e-7	0.00020	1.42e-7	0.00055	3.88e-7	0.00035	5.50e-7	6.393	10.06	9.925	
147.80	-0.000037	0.1752	-0.00035	-0.00024	-0.00040	-0.00028	-0.00071	0.00020	-0.00069	0.00055	0.00158	-0.00033	147.80	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.1752	6.56e-6	0.00024	8.22e-8	0.00028	1.12e-7	0.00020	1.41e-7	0.00055	3.78e-7	0.00033	5.20e-7	6.392	10.06	9.925	
147.90	-0.000023	0.1819	-0.00038	-0.00024	-0.00040	-0.00029	-0.00072	0.00021	-0.00067	0.00054	0.00158	-0.00035	147.90	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.1819	4.19e-6	0.00024	9.14e-8	0.00029	1.13e-7	0.00021	1.53e-7	0.00054	3.57e-7	0.00035	5.54e-7	6.393	10.06	9.923	
148.00	-0.000022	0.1944	-0.00038	-0.00023	-0.00040	-0.00029	-0.00070	0.00021	-0.00067	0.00053	0.00160	-0.00037	148.00	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.1944	4.20e-6	0.00023	8.73e-8	0.00029	1.15e-7	0.00021	1.50e-7	0.00053	3.54e-7	0.00037	6.01e-7	6.393	10.06	9.925	
148.10	-0.000027	0.1644	-0.00037	-0.00023	-0.00040	-0.00027	-0.00071	0.00020	-0.00066	0.00052	0.00161	-0.00034	148.10	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.1644	4.50e-6	0.00023	8.71e-8	0.00027	1.09e-7	0.00020	1.46e-7	0.00052	3.46e-7	0.00034	5.44e-7	6.394	10.06	9.925	
148.20	-0.000032	0.1685	-0.00037	-0.00024	-0.00040	-0.00028	-0.00071	0.00021	-0.00066	0.00053	0.00160	-0.00034	148.20	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.1685	5.34e-6	0.00024	8.91e-8	0.00028	1.11e-7	0.00021	1.47e-7	0.00053	3.51e-7	0.00034	5.52e-7	6.394	10.06	9.925	
148.30	-0.000036	0.1780	-0.00037	-0.00025	-0.00040	-0.00029	-0.00071	0.00022	-0.00065	0.00052	0.00162	-0.00034	148.30	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1780	6.41e-6	0.00025	9.41e-8	0.00029	1.16e-7	0.00022	1.59e-7	0.00052	3.40e-7	0.00034	5.57e-7	6.392	10.06	9.925	
148.40	-0.000040	0.2087	-0.00037	-0.00027	-0.00040	-0.00027	-0.00071	0.00022	-0.00065	0.00052	0.00159	-0.00035	148.40	33.43	31.68	41.60	42.50	51.73	43.49	36.11	27.23	0.2087	8.42e-6	0.00027	1.00e-7	0.00027	1.08e-7	0.00022	1.60e-7	0.00052	3.36e-7	0.00035	5.51e-7	6.393	10.06	9.924	
148.50	-0.000033	0.1911	-0.00037	-0.00027	-0.00040	-0.00027	-0.00071	0.00023	-0.00066	0.00052	0.00160	-0.00034	148.50	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1911	6.33e-6	0.00027	1.02e-7	0.00027	1.10e-7	0.00023	1.65e-7	0.00052	3.47e-7	0.00034	5.45e-7	6.392	10.06	9.926	
148.60	-0.000032	0.2094	-0.00038	-0.00027	-0.00040	-0.00027	-0.00072	0.00023	-0.00067	0.00052	0.00160	-0.00036	148.60	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.2094	6.64e-6	0.00027	1.04e-7	0.00027	1.09e-7	0.00023	1.70e-7	0.00052	3.50e-7	0.00036	5.68e-7	6.391	10.06	9.926	
148.70	-0.000032	0.2103	-0.00037	-0.00028	-0.00039	-0.00028	-0.00072	0.00021	-0.00066	0.00054	0.00159	-0.00036	148.70	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.2103	6.67e-6	0.00028	1.06e-7	0.00028	1.08e-7	0.00021	1.50e-7	0.00054	3.57e-7	0.00036	5.73e-7	6.391	10.06	9.925	
148.80	-0.000037	0.1871	-0.00037	-0.00027	-0.00040	-0.00028	-0.00071	0.00020	-0.00068	0.00056	0.00158	-0.00038	148.80	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1871	7.01e-6	0.00027	1.00e-7	0.00028	1.10e-7	0.00020	1.44e-7	0.00056	3.83e-7	0.00038	5.95e-7	6.390	10.06	9.925	
148.90	-0.000062	0.1812	-0.00038	-0.00027	-0.00040	-0.00027	-0.00071	0.00021	-0.00069	0.00056	0.00159	-0.00039	148.90	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1812	0.000011	0.00027	1.00e-7	0.00027	1.09e-7	0.00021	1.50e-7	0.00056	3.85e-7	0.00039	6.13e-7	6.392	10.06	9.924	
149.00	-0.000061	0.1709	-0.00037	-0.00027	-0.00040	-0.00028	-0.00072	0.00021	-0.00068	0.00056	0.00159	-0.00039	149.00	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1709	0.000010	0.00027	9.76e-8	0.00028	1.11e-7	0.00021	1.51e-7	0.00056	3.86e-7	0.00039	6.21e-7	6.393	10.06	9.925	
149.10	-0.000062	0.2080	-0.00037	-0.00026	-0.00041	-0.00026	-0.00070	0.00023	-0.00067	0.00056	0.00160	-0.00036	149.10	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.2080	0.000013	0.00026	9.81e-8	0.00026	1.08e-7	0.00023	1.61e-7	0.00056	3.77e-7	0.00036	5.82e-7	6.391	10.06	9.925	
149.20	-0.000062	0.1631	-0.00038	-0.00027	-0.00040	-0.00027	-0.00070	0.00023	-0.00067	0.00055	0.00160	-0.00036	149.20	33.43	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1631	0.000010	0.00027	1.01e-7	0.00027	1.10e-7	0.00023	1.64e-7	0.00055	3.67e-7	0.00036	5.70e-7	6.392	10.06	9.925	
149.30	-0.000062	0.1506	-0.00038	-0.00026	-0.00041	-0.00027	-0.00071	0.00022	-0.00067	0.00055	0.00162	-0.00036	149.30	33.42	31.68	41.60	42.50	51.74	43.49	36.11	27.23	0.1506	9.33e-6	0.00026	9.85e-8	0.00027	1.11e-7	0.00022	1.57e-7	0.00055	3.70e-7	0.00036	5.83e-7	6.392	10.06	9.926	
149.40	-0.000056	0.1347	-0.00038	-0.00026	-0.00041	-0.00027	-0.00070	0.00021	-0.00068	0.00055	0.00163	-0.00039	149.40	33.43	31.68	41.60	42.50	51.74	43.48	36.11	27.23	0.1347	7.57e-6	0.00026	9.63e-8	0.00027	1.09e-7	0.00021	1.44e-7	0.00055	3.75e-7	0.00039	6.31e-7	6.392	10.06	9.923	
149.50	-0.000030	0.1571	-0.00037	-0.00025	-0.00040	-0.00026	-0.00069	0.00021	-0.00068	0.00056	0.00161	-0.00037	149.50	33.42	31.68	41.60	42.50	51.74	43.48	36.11	27.23	0.1571	4.76e-6	0.00025	9.38e-8	0.00026	1.01e-7	0.00021	1.45e-7	0.00056	3.78e-7	0.00037	5.98e-7	6.391	10.06	9.924	
149.60	-0.000036	0.1762	-0.00035	-0.00025	-0.00040	-0.00027	-0.00070	0.00021	-0.00068	0.00056	0.00159	-0.00037	149.60	33.42	31.68	41.60	42.50	51.74	43.48	36.11	27.23	0.1762	6.35e-6	0.00025	8.74e-8	0.00027	1.07e-7	0.00021	1.51e-7	0.00056	3.80e-7	0.00037	5.89e-7	6.390	10.06	9.924	
149.70	-0.000030	0.1583	-0.00034	-0.00025	-0.00040	-0.00029	-0.00071	0.00021	-0.00068	0.00056	0.00159	-0.00036	149.70	33.42	31.67	41.60	42.50	51.73	43.48	36.11	27.23	0.1583	4.79e-6	0.00025	8.43e-8	0.00029	1.16e-7	0.00021	1.52e-7	0.00056	3.82e-7	0.00036	5.65e-7	6.391	10.06	9.924	
149.80	-0.000032	0.1433	-0.00034	-0.00026	-0.00039	-0.00029	-0.00070	0.00021	-0.00068	0.00056	0.00159	-0.00035	149.80	33.42	31.68	41.60	42.50	51.74	43.48	36.11	27.23	0.1433	4.54e-6	0.00026	8.75e-8	0.00029	1.13e-7	0.00021	1.45e-7	0.00056	3.81e-7	0.00035	5.60e-7	6.391	10.06	9.922	
149.90	-0.000033	0.1447	-0.00034	-0.00026	-0.00040	-0.00027	-0.00071	0.00021	-0.00067	0.00055	0.00158	-0.00036	149.90	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1447	4.80e-6	0.00026	8.68e-8	0.00027	1.07e-7	0.00021	1.47e-7	0.00055	3.69e-7	0.00036	5.62e-7	6.391	10.06	9.924	
150.00	-0.000030	0.1621	-0.00033	-0.00026	-0.00040	-0.00028	-0.00071	0.00021	-0.00067	0.00055	0.00158	-0.00037	150.00	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1621	4.90e-6	0.00026	8.73e-8	0.00028	1.11e-7	0.00021	1.48e-7	0.00055	3.67e-7	0.00037	5.79e-7	6.391	10.06	9.924	
150.10	-0.000023	0.1658	-0.00034	-0.00026	-0.00040	-0.00027	-0.00071	0.00021	-0.00067	0.00056	0.00160	-0.00035	150.10	33.42	31.67	41.60	42.50	51.73	43.48	36.11	27.23	0.1658	3.82e-6	0.00026	8.75e-8	0.00027	1.09e-7	0.00021	1.47e-7	0.00056	3.76e-7	0.00035	5.61e-7	6.389	10.06	9.924	
150.20	-0.000024	0.1708	-0.00034	-0.00027	-0.00040	-0.00027	-0.00071	0.00022	-0.00067	0.00056	0.00160	-0.00035	150.20	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1708	4.18e-6	0.00027	9.06e-8	0.00027	1.10e-7	0.00022	1.58e-7	0.00056	3.74e-7	0.00035	5.56e-7	6.392	10.06	9.923	
150.30	-0.000027	0.1494	-0.00034	-0.00026	-0.00039	-0.00027	-0.00072	0.00023	-0.00067	0.00055	0.00159	-0.00035	150.30	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1494	4.09e-6	0.00026	8.95e-8	0.00027	1.07e-7	0.00023	1.66e-7	0.00055	3.69e-7	0.00035	5.64e-7	6.392	10.06	9.925	
150.40	-0.000023	0.1507	-0.00034	-0.00027	-0.00039	-0.00026	-0.00071	0.00024	-0.00067	0.00055	0.00159	-0.00038	150.40	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1507	3.48e-6	0.00027	8.95e-8	0.00026	1.03e-7	0.00024	1.71e-7	0.00055	3.67e-7	0.00038	6.00e-7	6.390	10.06	9.924	
150.50	-0.000020	0.1625	-0.00033	-0.00027	-0.00040	-0.00027	-0.00071	0.00024	-0.00067	0.00055	0.00158	-0.00038	150.50	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1625	3.28e-6	0.00027	8.85e-8	0.00027	1.08e-7	0.00024	1.69e-7	0.00055	3.73e-7	0.00038	6.09e-7	6.390	10.06	9.923	
150.60	-0.000020	0.1660	-0.00032	-0.00027	-0.00041	-0.00028	-0.00071	0.00022	-0.00067	0.00055	0.00159	-0.00037	150.60	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1660	3.35e-6	0.00027	8.75e-8	0.00028	1.12e-7	0.00022	1.57e-7	0.00055	3.71e-7	0.00037	5.92e-7	6.392	10.06	9.924	
150.70	-0.000026	0.1594	-0.00033	-0.00027	-0.00041	-0.00029	-0.00070	0.00022	-0.00068	0.00056	0.00160	-0.00038	150.70	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.23	0.1594	4.13e-6	0.00027	8.88e-8	0.00029	1.17e-7	0.00022	1.54e-7	0.00056	3.81e-7	0.00038	6.00e-7	6.390	10.06	9.924	
150.80	-0.000024	0.1531	-0.00033	-0.00027	-0.00041	-0.00029	-0.00070	0.00022	-0.00068	0.00057	0.00161	-0.00036	150.80	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1531	3.75e-6	0.00027	8.67e-8	0.00029	1.19e-7	0.00022	1.53e-7	0.00057	3.89e-7	0.00036	5.84e-7	6.391	10.06	9.923	
150.90	-0.000022	0.1603	-0.00032	-0.00026	-0.00041	-0.00029	-0.00070	0.00023	-0.00068	0.00057	0.00159	-0.00036	150.90	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1603	3.47e-6	0.00026	8.32e-8	0.00029	1.19e-7	0.00023	1.58e-7	0.00057	3.87e-7	0.00036	5.71e-7	6.390	10.06	9.923	
151.00	-0.000016	0.1552	-0.00033	-0.00024	-0.00041	-0.00029	-0.00068	0.00023	-0.00067	0.00056	0.00159	-0.00038	151.00	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1552	2.46e-6	0.00024	8.08e-8	0.00029	1.16e-7	0.00023	1.55e-7	0.00056	3.78e-7	0.00038	6.07e-7	6.391	10.06	9.924	
151.10	-0.000019	0.1581	-0.00033	-0.00026	-0.00041	-0.00029	-0.00068	0.00022	-0.00067	0.00056	0.00160	-0.00037	151.10	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1581	2.96e-6	0.00026	8.39e-8	0.00029	1.17e-7	0.00022	1.51e-7	0.00056	3.75e-7	0.00037	5.95e-7	6.390	10.06	9.924	
151.20	-0.000013	0.1651	-0.00033	-0.00025	-0.00042	-0.00028	-0.00068	0.00021	-0.00066	0.00057	0.00159	-0.00036	151.20	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1651	2.14e-6	0.00025	8.26e-8	0.00028	1.17e-7	0.00021	1.44e-7	0.00057	3.78e-7	0.00036	5.66e-7	6.391	10.06	9.924	
151.30	-0.000022	0.1765	-0.00031	-0.00025	-0.00041	-0.00028	-0.00068	0.00021	-0.00066	0.00056	0.00158	-0.00035	151.30	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1765	3.81e-6	0.00025	7.84e-8	0.00028	1.12e-7	0.00021	1.46e-7	0.00056	3.71e-7	0.00035	5.50e-7	6.392	10.06	9.925	
151.40	-0.000017	0.1660	-0.00032	-0.00026	-0.00041	-0.00028	-0.00069	0.00022	-0.00065	0.00057	0.00157	-0.00035	151.40	33.42	31.67	41.60	42.50	51.74	43.48	36.11	27.22	0.1660	2.87e-6	0.00026	8.18e-8	0.00028	1.14e-7	0.00022	1.54e-7	0.00057	3.71e-7	0.00035	5.56e-7	6.392	10.06	9.924	
151.50	-0.000014	0.1469	-0.00033	-0.00025	-0.00040	-0.00028	-0.00069	0.00023	-0.00064	0.00056	0.00159	-0.00036	151.50	33.42	31.67	41.59	42.50	51.74	43.48	36.10	27.22	0.1469	2.12e-6	0.00025	8.37e-8	0.00028	1.11e-7	0.00023	1.59e-7	0.00056	3.58e-7	0.00036	5.70e-7	6.392	10.06	9.923	
151.60	-0.000022	0.1450	-0.00034	-0.00026	-0.00039	-0.00028	-0.00069	0.00024	-0.00064	0.00056	0.00160	-0.00036	151.60	33.42	31.67	41.60	42.50	51.74	43.48	36.10	27.22	0.1450	3.13e-6	0.00026	8.68e-8	0.00028	1.10e-7	0.00024	1.63e-7	0.00056	3.57e-7	0.00036	5.75e-7	6.393	10.06	9.924	
151.70	-0.000027	0.1530	-0.00035	-0.00025	-0.00040	-0.00027	-0.00070	0.00024	-0.00064	0.00057	0.00159	-0.00036	151.70	33.42	31.67	41.60	42.50	51.74	43.48	36.10	27.22	0.1530	4.19e-6	0.00025	8.59e-8	0.00027	1.09e-7	0.00024	1.67e-7	0.00057	3.64e-7	0.00036	5.65e-7	6.391	10.06	9.925	
151.80	-0.000035	0.1567	-0.00037	-0.00025	-0.00040	-0.00027	-0.00070	0.00023	-0.00065	0.00057	0.00158	-0.00035	151.80	33.42	31.67	41.60	42.49	51.74	43.48	36.10	27.22	0.1567	5.42e-6	0.00025	9.28e-8	0.00027	1.07e-7	0.00023	1.63e-7	0.00057	3.70e-7	0.00035	5.55e-7	6.391	10.06	9.923	
151.90	-0.000030	0.1510	-0.00036	-0.00026	-0.00040	-0.00029	-0.00069	0.00022	-0.00065	0.00058	0.00156	-0.00036	151.90	33.42	31.67	41.59	42.50	51.74	43.48	36.10	27.22	0.1510	4.57e-6	0.00026	9.34e-8	0.00029	1.15e-7	0.00022	1.55e-7	0.00058	3.76e-7	0.00036	5.56e-7	6.391	10.06	9.925	
152.00	-0.000023	0.1386	-0.00037	-0.00026	-0.00040	-0.00030	-0.00069	0.00023	-0.00065	0.00057	0.00157	-0.00035	152.00	33.42	31.67	41.60	42.50	51.74	43.48	36.10	27.22	0.1386	3.20e-6	0.00026	9.61e-8	0.00030	1.20e-7	0.00023	1.58e-7	0.00057	3.69e-7	0.00035	5.49e-7	6.392	10.06	9.925	
152.10	-0.000026	0.1409	-0.00037	-0.00026	-0.00040	-0.00029	-0.00069	0.00021	-0.00067	0.00056	0.00158	-0.00035	152.10	33.42	31.67	41.60	42.49	51.74	43.48	36.10	27.22	0.1409	3.66e-6	0.00026	9.59e-8	0.00029	1.17e-7	0.00021	1.47e-7	0.00056	3.76e-7	0.00035	5.51e-7	6.392	10.06	9.925	
152.20	-0.000024	0.1273	-0.00039	-0.00027	-0.00040	-0.00029	-0.00069	0.00021	-0.00068	0.00056	0.00161	-0.00035	152.20	33.42	31.67	41.59	42.50	51.74	43.48	36.10	27.22	0.1273	3.12e-6	0.00027	1.06e-7	0.00029	1.15e-7	0.00021	1.43e-7	0.00056	3.82e-7	0.00035	5.63e-7	6.392	10.06	9.925	
152.30	-0.000026	0.1273	-0.00037	-0.00027	-0.00040	-0.00029	-0.00070	0.00021	-0.00067	0.00055	0.00161	-0.00035	152.30	33.42	31.67	41.59	42.50	51.74	43.48	36.10	27.22	0.1273	3.30e-6	0.00027	9.97e-8	0.00029	1.16e-7	0.00021	1.46e-7	0.00055	3.71e-7	0.00035	5.57e-7	6.392	10.06	9.925	
152.40	-0.000039	0.1176	-0.00035	-0.00027	-0.00040	-0.00030	-0.00070	0.00021	-0.00067	0.00055	0.00158	-0.00034	152.40	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.22	0.1176	4.58e-6	0.00027	9.48e-8	0.00030	1.20e-7	0.00021	1.49e-7	0.00055	3.71e-7	0.00034	5.29e-7	6.392	10.06	9.925	
152.50	-0.000045	0.1029	-0.00034	-0.00026	-0.00039	-0.00030	-0.00070	0.00022	-0.00067	0.00054	0.00158	-0.00035	152.50	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.22	0.1029	4.60e-6	0.00026	9.03e-8	0.00030	1.18e-7	0.00022	1.52e-7	0.00054	3.64e-7	0.00035	5.47e-7	6.393	10.06	9.925	
152.60	-0.000029	0.1137	-0.00034	-0.00026	-0.00040	-0.00029	-0.00071	0.00021	-0.00066	0.00055	0.00158	-0.00035	152.60	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.22	0.1137	3.28e-6	0.00026	8.64e-8	0.00029	1.16e-7	0.00021	1.51e-7	0.00055	3.65e-7	0.00035	5.61e-7	6.392	10.06	9.925	
152.70	-0.000042	0.1767	-0.00034	-0.00024	-0.00040	-0.00029	-0.00072	0.00021	-0.00066	0.00055	0.00158	-0.00035	152.70	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1767	7.38e-6	0.00024	8.09e-8	0.00029	1.16e-7	0.00021	1.51e-7	0.00055	3.61e-7	0.00035	5.57e-7	6.391	10.06	9.924	
152.80	-0.000030	0.1728	-0.00033	-0.00023	-0.00040	-0.00029	-0.00073	0.00021	-0.00066	0.00055	0.00160	-0.00035	152.80	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1728	5.23e-6	0.00023	7.71e-8	0.00029	1.18e-7	0.00021	1.52e-7	0.00055	3.59e-7	0.00035	5.67e-7	6.392	10.06	9.925	
152.90	-0.000020	0.1786	-0.00033	-0.00022	-0.00040	-0.00029	-0.00072	0.00021	-0.00065	0.00054	0.00161	-0.00035	152.90	33.42	31.67	41.59	42.50	51.74	43.48	36.10	27.21	0.1786	3.60e-6	0.00022	7.23e-8	0.00029	1.18e-7	0.00021	1.49e-7	0.00054	3.54e-7	0.00035	5.69e-7	6.394	10.06	9.925	
153.00	-0.000037	0.1730	-0.00033	-0.00022	-0.00040	-0.00029	-0.00072	0.00022	-0.00066	0.00055	0.00160	-0.00035	153.00	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1730	6.48e-6	0.00022	7.32e-8	0.00029	1.17e-7	0.00022	1.57e-7	0.00055	3.64e-7	0.00035	5.64e-7	6.392	10.06	9.924	
153.10	-0.000035	0.1855	-0.00034	-0.00025	-0.00040	-0.00030	-0.00073	0.00023	-0.00067	0.00057	0.00161	-0.00035	153.10	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1855	6.42e-6	0.00025	8.50e-8	0.00030	1.18e-7	0.00023	1.70e-7	0.00057	3.80e-7	0.00035	5.60e-7	6.391	10.06	9.924	
153.20	-0.000037	0.1603	-0.00032	-0.00026	-0.00040	-0.00029	-0.00071	0.00025	-0.00066	0.00057	0.00161	-0.00035	153.20	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1603	6.01e-6	0.00026	8.17e-8	0.00029	1.18e-7	0.00025	1.77e-7	0.00057	3.78e-7	0.00035	5.58e-7	6.392	10.06	9.923	
153.30	-0.000046	0.1350	-0.00030	-0.00026	-0.00040	-0.00029	-0.00070	0.00024	-0.00066	0.00056	0.00160	-0.00034	153.30	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1350	6.23e-6	0.00026	7.73e-8	0.00029	1.18e-7	0.00024	1.69e-7	0.00056	3.73e-7	0.00034	5.43e-7	6.392	10.06	9.923	
153.40	-0.000043	0.1413	-0.00032	-0.00025	-0.00040	-0.00029	-0.00071	0.00023	-0.00066	0.00056	0.00159	-0.00034	153.40	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1413	6.11e-6	0.00025	8.01e-8	0.00029	1.18e-7	0.00023	1.64e-7	0.00056	3.71e-7	0.00034	5.41e-7	6.393	10.06	9.923	
153.50	-0.000036	0.1201	-0.00034	-0.00024	-0.00040	-0.00029	-0.00069	0.00023	-0.00066	0.00057	0.00161	-0.00034	153.50	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1201	4.33e-6	0.00024	8.07e-8	0.00029	1.14e-7	0.00023	1.60e-7	0.00057	3.76e-7	0.00034	5.39e-7	6.393	10.06	9.925	
153.60	-0.000042	0.1304	-0.00034	-0.00025	-0.00040	-0.00030	-0.00069	0.00022	-0.00066	0.00057	0.00161	-0.00033	153.60	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1304	5.45e-6	0.00025	8.31e-8	0.00030	1.18e-7	0.00022	1.53e-7	0.00057	3.80e-7	0.00033	5.31e-7	6.391	10.06	9.926	
153.70	-0.000055	0.1627	-0.00034	-0.00026	-0.00039	-0.00030	-0.00069	0.00021	-0.00066	0.00055	0.00162	-0.00034	153.70	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1627	8.91e-6	0.00026	8.69e-8	0.00030	1.18e-7	0.00021	1.45e-7	0.00055	3.69e-7	0.00034	5.47e-7	6.392	10.06	9.926	
153.80	-0.000046	0.1503	-0.00033	-0.00026	-0.00039	-0.00029	-0.00069	0.00021	-0.00067	0.00055	0.00161	-0.00035	153.80	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1503	6.93e-6	0.00026	8.67e-8	0.00029	1.13e-7	0.00021	1.44e-7	0.00055	3.69e-7	0.00035	5.57e-7	6.393	10.06	9.924	
153.90	-0.000050	0.1472	-0.00035	-0.00025	-0.00040	-0.00029	-0.00070	0.00020	-0.00066	0.00055	0.00161	-0.00035	153.90	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1472	7.42e-6	0.00025	8.77e-8	0.00029	1.13e-7	0.00020	1.39e-7	0.00055	3.62e-7	0.00035	5.68e-7	6.392	10.06	9.924	
154.00	-0.000053	0.1608	-0.00034	-0.00025	-0.00040	-0.00029	-0.00069	0.00021	-0.00065	0.00054	0.00160	-0.00035	154.00	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1608	8.57e-6	0.00025	8.53e-8	0.00029	1.16e-7	0.00021	1.44e-7	0.00054	3.56e-7	0.00035	5.61e-7	6.392	10.06	9.925	
154.10	-0.000052	0.1725	-0.00033	-0.00024	-0.00040	-0.00029	-0.00070	0.00021	-0.00067	0.00054	0.00161	-0.00035	154.10	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.21	0.1725	8.95e-6	0.00024	8.16e-8	0.00029	1.15e-7	0.00021	1.50e-7	0.00054	3.62e-7	0.00035	5.59e-7	6.393	10.06	9.925	
154.20	-0.000046	0.1749	-0.00034	-0.00025	-0.00040	-0.00029	-0.00071	0.00021	-0.00066	0.00054	0.00160	-0.00034	154.20	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1749	8.07e-6	0.00025	8.27e-8	0.00029	1.15e-7	0.00021	1.51e-7	0.00054	3.53e-7	0.00034	5.46e-7	6.391	10.06	9.926	
