Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
1065.9	-1.44e-6	0.00020	-0.00033	-0.00029	-0.00036	-0.00030	-0.00069	0.00022	-0.00073	0.00052	0.6380	-0.2961	1065.9	2.013	0.9640	26.31	26.51	29.12	26.91	1.302	-2.036	0.00020	2.87e-10	0.00029	9.68e-8	0.00030	1.07e-7	0.00022	1.55e-7	0.00052	3.78e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.0	-5.76e-6	0.00020	-0.00033	-0.00029	-0.00037	-0.00029	-0.00071	0.00022	-0.00072	0.00052	0.6380	-0.2961	1066.0	2.013	0.9641	26.31	26.51	29.12	26.91	1.303	-2.035	0.00020	1.17e-9	0.00029	9.78e-8	0.00029	1.06e-7	0.00022	1.54e-7	0.00052	3.75e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.1	-4.32e-6	0.00019	-0.00033	-0.00030	-0.00037	-0.00030	-0.00069	0.00022	-0.00073	0.00052	0.6380	-0.2961	1066.1	2.013	0.9637	26.31	26.51	29.12	26.91	1.303	-2.036	0.00019	8.16e-10	0.00030	9.89e-8	0.00030	1.11e-7	0.00022	1.52e-7	0.00052	3.81e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.2	-8.65e-6	0.00020	-0.00033	-0.00030	-0.00038	-0.00031	-0.00070	0.00021	-0.00072	0.00053	0.6380	-0.2961	1066.2	2.013	0.9631	26.32	26.51	29.12	26.91	1.304	-2.036	0.00020	1.77e-9	0.00030	1.01e-7	0.00031	1.17e-7	0.00021	1.48e-7	0.00053	3.82e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.3	-2.88e-6	0.00022	-0.00033	-0.00031	-0.00039	-0.00031	-0.00070	0.00021	-0.00072	0.00054	0.6380	-0.2961	1066.3	2.013	0.9630	26.32	26.51	29.12	26.91	1.303	-2.036	0.00022	6.31e-10	0.00031	1.03e-7	0.00031	1.21e-7	0.00021	1.45e-7	0.00054	3.92e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.4	-0.000010	0.00022	-0.00033	-0.00030	-0.00039	-0.00028	-0.00070	0.00020	-0.00072	0.00055	0.6380	-0.2961	1066.4	2.013	0.9635	26.32	26.51	29.12	26.91	1.305	-2.037	0.00022	2.27e-9	0.00030	1.01e-7	0.00028	1.10e-7	0.00020	1.43e-7	0.00055	3.95e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.5	-4.32e-6	0.00022	-0.00033	-0.00030	-0.00040	-0.00029	-0.00069	0.00019	-0.00073	0.00054	0.6380	-0.2961	1066.5	2.014	0.9635	26.32	26.51	29.12	26.91	1.306	-2.037	0.00022	9.66e-10	0.00030	9.76e-8	0.00029	1.14e-7	0.00019	1.32e-7	0.00054	3.96e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.6	1.44e-6	0.00022	-0.00033	-0.00029	-0.00041	-0.00030	-0.00069	0.00021	-0.00073	0.00054	0.6380	-0.2961	1066.6	2.014	0.9632	26.32	26.51	29.12	26.91	1.306	-2.038	0.00022	3.14e-10	0.00029	9.70e-8	0.00030	1.24e-7	0.00021	1.43e-7	0.00054	3.99e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.7	-1.44e-6	0.00022	-0.00033	-0.00030	-0.00041	-0.00031	-0.00070	0.00020	-0.00073	0.00055	0.6380	-0.2961	1066.7	2.014	0.9637	26.32	26.51	29.12	26.91	1.307	-2.038	0.00022	3.18e-10	0.00030	1.01e-7	0.00031	1.27e-7	0.00020	1.43e-7	0.00055	3.97e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.8	-0.000016	0.00022	-0.00033	-0.00030	-0.00041	-0.00030	-0.00071	0.00019	-0.00073	0.00053	0.6380	-0.2961	1066.8	2.014	0.9641	26.31	26.51	29.12	26.91	1.307	-2.038	0.00022	3.47e-9	0.00030	9.84e-8	0.00030	1.21e-7	0.00019	1.39e-7	0.00053	3.90e-7	0.2961	0.1889	25.20	24.89	25.35	
1066.9	-0.000013	0.00022	-0.00033	-0.00030	-0.00041	-0.00029	-0.00070	0.00021	-0.00074	0.00054	0.6380	-0.2961	1066.9	2.014	0.9639	26.32	26.51	29.12	26.91	1.307	-2.038	0.00022	2.90e-9	0.00030	9.94e-8	0.00029	1.18e-7	0.00021	1.46e-7	0.00054	3.99e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.0	-8.65e-6	0.00023	-0.00034	-0.00030	-0.00041	-0.00029	-0.00071	0.00020	-0.00074	0.00056	0.6380	-0.2961	1067.0	2.015	0.9645	26.32	26.51	29.12	26.91	1.308	-2.038	0.00023	1.97e-9	0.00030	1.01e-7	0.00029	1.17e-7	0.00020	1.44e-7	0.00056	4.12e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.1	1.44e-6	0.00023	-0.00034	-0.00029	-0.00041	-0.00028	-0.00072	0.00019	-0.00073	0.00056	0.6380	-0.2961	1067.1	2.014	0.9647	26.32	26.51	29.12	26.91	1.307	-2.039	0.00023	3.26e-10	0.00029	1.01e-7	0.00028	1.16e-7	0.00019	1.40e-7	0.00056	4.11e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.2	7.21e-6	0.00022	-0.00033	-0.00029	-0.00041	-0.00028	-0.00072	0.00019	-0.00073	0.00057	0.6380	-0.2961	1067.2	2.014	0.9651	26.32	26.51	29.12	26.91	1.308	-2.040	0.00022	1.62e-9	0.00029	9.54e-8	0.00028	1.16e-7	0.00019	1.39e-7	0.00057	4.15e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.3	4.32e-6	0.00023	-0.00033	-0.00028	-0.00041	-0.00029	-0.00073	0.00021	-0.00073	0.00057	0.6380	-0.2961	1067.3	2.014	0.9651	26.32	26.51	29.12	26.91	1.308	-2.039	0.00023	9.91e-10	0.00028	9.30e-8	0.00029	1.19e-7	0.00021	1.51e-7	0.00057	4.20e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.4	-5.76e-6	0.00023	-0.00033	-0.00028	-0.00041	-0.00031	-0.00072	0.00020	-0.00073	0.00057	0.6379	-0.2960	1067.4	2.015	0.9652	26.32	26.51	29.12	26.91	1.308	-2.039	0.00023	1.31e-9	0.00028	9.15e-8	0.00031	1.27e-7	0.00020	1.42e-7	0.00057	4.19e-7	0.2960	0.1889	25.20	24.89	25.35	
1067.5	-7.21e-6	0.00022	-0.00033	-0.00029	-0.00040	-0.00030	-0.00071	0.00018	-0.00074	0.00056	0.6379	-0.2960	1067.5	2.014	0.9658	26.32	26.51	29.12	26.91	1.309	-2.039	0.00022	1.59e-9	0.00029	9.66e-8	0.00030	1.21e-7	0.00018	1.31e-7	0.00056	4.16e-7	0.2960	0.1889	25.20	24.89	25.35	
1067.6	0	0.00021	-0.00033	-0.00029	-0.00041	-0.00031	-0.00071	0.00018	-0.00074	0.00056	0.6379	-0.2961	1067.6	2.015	0.9660	26.32	26.51	29.12	26.91	1.310	-2.040	0.00021	0	0.00029	9.65e-8	0.00031	1.24e-7	0.00018	1.31e-7	0.00056	4.16e-7	0.2961	0.1889	25.20	24.89	25.35	
1067.7	-1.44e-6	0.00023	-0.00033	-0.00029	-0.00040	-0.00030	-0.00070	0.00019	-0.00073	0.00057	0.6379	-0.2960	1067.7	2.015	0.9652	26.32	26.51	29.12	26.91	1.309	-2.040	0.00023	3.28e-10	0.00029	9.29e-8	0.00030	1.22e-7	0.00019	1.32e-7	0.00057	4.13e-7	0.2960	0.1889	25.20	24.89	25.35	
1067.8	-4.32e-6	0.00023	-0.00033	-0.00028	-0.00039	-0.00031	-0.00070	0.00020	-0.00072	0.00056	0.6379	-0.2960	1067.8	2.015	0.9658	26.32	26.51	29.12	26.91	1.309	-2.041	0.00023	9.97e-10	0.00028	9.25e-8	0.00031	1.21e-7	0.00020	1.43e-7	0.00056	3.98e-7	0.2960	0.1889	25.20	24.89	25.35	
1067.9	1.44e-6	0.00024	-0.00032	-0.00029	-0.00039	-0.00031	-0.00070	0.00021	-0.00072	0.00055	0.6379	-0.2960	1067.9	2.015	0.9665	26.32	26.51	29.12	26.91	1.310	-2.042	0.00024	3.43e-10	0.00029	9.39e-8	0.00031	1.21e-7	0.00021	1.49e-7	0.00055	3.95e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.0	0	0.00024	-0.00032	-0.00029	-0.00040	-0.00031	-0.00070	0.00020	-0.00071	0.00056	0.6379	-0.2960	1068.0	2.015	0.9665	26.32	26.51	29.12	26.91	1.310	-2.041	0.00024	0	0.00029	9.22e-8	0.00031	1.23e-7	0.00020	1.37e-7	0.00056	4.01e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.1	7.21e-6	0.00024	-0.00032	-0.00029	-0.00040	-0.00031	-0.00070	0.00020	-0.00071	0.00055	0.6379	-0.2960	1068.1	2.016	0.9655	26.32	26.51	29.12	26.91	1.311	-2.041	0.00024	1.72e-9	0.00029	9.30e-8	0.00031	1.22e-7	0.00020	1.41e-7	0.00055	3.90e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.2	0.000019	0.00024	-0.00033	-0.00029	-0.00040	-0.00029	-0.00070	0.00021	-0.00071	0.00055	0.6379	-0.2960	1068.2	2.016	0.9674	26.32	26.51	29.12	26.91	1.311	-2.042	0.00024	4.51e-9	0.00029	9.33e-8	0.00029	1.14e-7	0.00021	1.47e-7	0.00055	3.89e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.3	5.76e-6	0.00025	-0.00033	-0.00028	-0.00040	-0.00029	-0.00071	0.00020	-0.00070	0.00055	0.6379	-0.2960	1068.3	2.016	0.9674	26.32	26.51	29.11	26.91	1.310	-2.042	0.00025	1.42e-9	0.00028	9.13e-8	0.00029	1.14e-7	0.00020	1.46e-7	0.00055	3.84e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.4	2.88e-6	0.00024	-0.00032	-0.00028	-0.00040	-0.00028	-0.00072	0.00020	-0.00072	0.00056	0.6379	-0.2960	1068.4	2.016	0.9683	26.32	26.51	29.11	26.91	1.310	-2.042	0.00024	6.81e-10	0.00028	8.89e-8	0.00028	1.13e-7	0.00020	1.47e-7	0.00056	4.02e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.5	0.000010	0.00023	-0.00032	-0.00028	-0.00038	-0.00029	-0.00073	0.00019	-0.00074	0.00056	0.6379	-0.2960	1068.5	2.016	0.9673	26.32	26.51	29.12	26.91	1.311	-2.042	0.00023	2.30e-9	0.00028	9.04e-8	0.00029	1.10e-7	0.00019	1.42e-7	0.00056	4.12e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.6	5.76e-6	0.00023	-0.00032	-0.00028	-0.00038	-0.00030	-0.00073	0.00020	-0.00075	0.00057	0.6379	-0.2960	1068.6	2.016	0.9682	26.32	26.51	29.11	26.91	1.311	-2.043	0.00023	1.30e-9	0.00028	8.98e-8	0.00030	1.17e-7	0.00020	1.44e-7	0.00057	4.22e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.7	7.21e-6	0.00022	-0.00029	-0.00028	-0.00039	-0.00031	-0.00072	0.00019	-0.00075	0.00055	0.6378	-0.2960	1068.7	2.016	0.9680	26.32	26.51	29.11	26.91	1.312	-2.043	0.00022	1.62e-9	0.00028	8.18e-8	0.00031	1.22e-7	0.00019	1.37e-7	0.00055	4.10e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.8	4.32e-6	0.00023	-0.00028	-0.00028	-0.00040	-0.00030	-0.00071	0.00019	-0.00073	0.00054	0.6378	-0.2960	1068.8	2.016	0.9687	26.32	26.51	29.11	26.91	1.312	-2.043	0.00023	1.01e-9	0.00028	7.90e-8	0.00030	1.21e-7	0.00019	1.32e-7	0.00054	3.95e-7	0.2960	0.1888	25.20	24.89	25.35	
1068.9	1.44e-6	0.00024	-0.00030	-0.00030	-0.00040	-0.00029	-0.00070	0.00020	-0.00072	0.00054	0.6378	-0.2960	1068.9	2.016	0.9690	26.32	26.51	29.11	26.91	1.313	-2.043	0.00024	3.53e-10	0.00030	8.90e-8	0.00029	1.15e-7	0.00020	1.41e-7	0.00054	3.92e-7	0.2960	0.1888	25.20	24.89	25.35	
1069.0	0	0.00023	-0.00030	-0.00029	-0.00040	-0.00029	-0.00071	0.00019	-0.00072	0.00054	0.6378	-0.2960	1069.0	2.016	0.9693	26.32	26.51	29.11	26.91	1.313	-2.044	0.00023	0	0.00029	8.73e-8	0.00029	1.17e-7	0.00019	1.32e-7	0.00054	3.91e-7	0.2960	0.1888	25.20	24.89	25.35	
1069.1	-5.76e-6	0.00024	-0.00029	-0.00028	-0.00040	-0.00029	-0.00070	0.00020	-0.00072	0.00052	0.6378	-0.2960	1069.1	2.017	0.9697	26.32	26.51	29.11	26.91	1.313	-2.044	0.00024	1.38e-9	0.00028	8.14e-8	0.00029	1.17e-7	0.00020	1.38e-7	0.00052	3.75e-7	0.2960	0.1888	25.20	24.89	25.35	
1069.2	-4.32e-6	0.00023	-0.00029	-0.00027	-0.00039	-0.00029	-0.00071	0.00019	-0.00070	0.00052	0.6378	-0.2960	1069.2	2.017	0.9700	26.32	26.51	29.11	26.91	1.313	-2.045	0.00023	1.01e-9	0.00027	7.84e-8	0.00029	1.15e-7	0.00019	1.35e-7	0.00052	3.66e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.3	-7.21e-6	0.00023	-0.00029	-0.00026	-0.00040	-0.00029	-0.00071	0.00019	-0.00069	0.00053	0.6378	-0.2960	1069.3	2.017	0.9704	26.32	26.51	29.11	26.91	1.314	-2.044	0.00023	1.67e-9	0.00026	7.52e-8	0.00029	1.15e-7	0.00019	1.36e-7	0.00053	3.68e-7	0.2960	0.1888	25.20	24.89	25.35	
1069.4	-2.88e-6	0.00022	-0.00028	-0.00027	-0.00041	-0.00029	-0.00070	0.00021	-0.00072	0.00054	0.6378	-0.2960	1069.4	2.017	0.9704	26.32	26.51	29.11	26.91	1.315	-2.045	0.00022	6.48e-10	0.00027	7.61e-8	0.00029	1.17e-7	0.00021	1.44e-7	0.00054	3.85e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.5	1.44e-6	0.00023	-0.00030	-0.00028	-0.00041	-0.00029	-0.00072	0.00021	-0.00072	0.00054	0.6378	-0.2960	1069.5	2.018	0.9705	26.32	26.51	29.11	26.91	1.315	-2.045	0.00023	3.30e-10	0.00028	8.25e-8	0.00029	1.18e-7	0.00021	1.53e-7	0.00054	3.89e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.6	0.000019	0.00022	-0.00032	-0.00027	-0.00040	-0.00029	-0.00072	0.00021	-0.00070	0.00053	0.6378	-0.2960	1069.6	2.018	0.9717	26.32	26.51	29.11	26.91	1.315	-2.046	0.00022	4.21e-9	0.00027	8.74e-8	0.00029	1.15e-7	0.00021	1.55e-7	0.00053	3.76e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.7	0.000029	0.00023	-0.00032	-0.00028	-0.00039	-0.00029	-0.00072	0.00022	-0.00070	0.00054	0.6378	-0.2960	1069.7	2.017	0.9716	26.32	26.51	29.11	26.91	1.315	-2.046	0.00023	6.73e-9	0.00028	8.81e-8	0.00029	1.13e-7	0.00022	1.59e-7	0.00054	3.81e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.8	0.000022	0.00025	-0.00031	-0.00027	-0.00039	-0.00029	-0.00072	0.00023	-0.00073	0.00054	0.6378	-0.2960	1069.8	2.018	0.9720	26.32	26.51	29.11	26.91	1.316	-2.046	0.00025	5.33e-9	0.00027	8.48e-8	0.00029	1.12e-7	0.00023	1.68e-7	0.00054	3.96e-7	0.2960	0.1888	25.19	24.89	25.35	
1069.9	2.88e-6	0.00024	-0.00032	-0.00028	-0.00039	-0.00029	-0.00072	0.00022	-0.00074	0.00053	0.6378	-0.2960	1069.9	2.019	0.9721	26.32	26.51	29.11	26.91	1.316	-2.046	0.00024	7.06e-10	0.00028	8.86e-8	0.00029	1.15e-7	0.00022	1.60e-7	0.00053	3.95e-7	0.2960	0.1888	25.19	24.89	25.35	
1070.0	1.44e-6	0.00022	-0.00032	-0.00029	-0.00040	-0.00029	-0.00071	0.00021	-0.00074	0.00053	0.6378	-0.2961	1070.0	2.019	0.9719	26.32	26.51	29.11	26.91	1.315	-2.046	0.00022	3.22e-10	0.00029	9.22e-8	0.00029	1.17e-7	0.00021	1.52e-7	0.00053	3.96e-7	0.2961	0.1888	25.20	24.89	25.35	
1070.1	4.32e-6	0.00024	-0.00032	-0.00028	-0.00039	-0.00029	-0.00072	0.00023	-0.00075	0.00053	0.6378	-0.2961	1070.1	2.019	0.9713	26.32	26.51	29.11	26.91	1.316	-2.046	0.00024	1.03e-9	0.00028	9.12e-8	0.00029	1.13e-7	0.00023	1.68e-7	0.00053	3.96e-7	0.2961	0.1888	25.19	24.89	25.35	
1070.2	7.21e-6	0.00023	-0.00031	-0.00028	-0.00039	-0.00027	-0.00071	0.00024	-0.00075	0.00053	0.6378	-0.2961	1070.2	2.019	0.9710	26.32	26.51	29.11	26.91	1.316	-2.047	0.00023	1.64e-9	0.00028	8.83e-8	0.00027	1.06e-7	0.00024	1.70e-7	0.00053	3.96e-7	0.2961	0.1888	25.19	24.89	25.35	
1070.3	2.88e-6	0.00023	-0.00031	-0.00028	-0.00039	-0.00027	-0.00071	0.00025	-0.00075	0.00053	0.6378	-0.2961	1070.3	2.019	0.9716	26.32	26.51	29.11	26.91	1.316	-2.048	0.00023	6.52e-10	0.00028	8.57e-8	0.00027	1.07e-7	0.00025	1.75e-7	0.00053	3.97e-7	0.2961	0.1888	25.19	24.89	25.35	
1070.4	-1.44e-6	0.00024	-0.00032	-0.00028	-0.00039	-0.00029	-0.00071	0.00024	-0.00074	0.00053	0.6378	-0.2961	1070.4	2.018	0.9726	26.32	26.51	29.11	26.91	1.317	-2.048	0.00024	3.51e-10	0.00028	8.96e-8	0.00029	1.12e-7	0.00024	1.72e-7	0.00053	3.95e-7	0.2961	0.1888	25.19	24.90	25.35	
1070.5	-2.88e-6	0.00025	-0.00033	-0.00029	-0.00039	-0.00029	-0.00070	0.00023	-0.00074	0.00055	0.6378	-0.2961	1070.5	2.018	0.9735	26.32	26.51	29.11	26.91	1.317	-2.048	0.00025	7.19e-10	0.00029	9.61e-8	0.00029	1.16e-7	0.00023	1.63e-7	0.00055	4.08e-7	0.2961	0.1888	25.19	24.90	25.35	
1070.6	-5.76e-6	0.00024	-0.00033	-0.00028	-0.00040	-0.00030	-0.00070	0.00023	-0.00074	0.00055	0.6378	-0.2961	1070.6	2.018	0.9743	26.32	26.51	29.11	26.91	1.318	-2.049	0.00024	1.37e-9	0.00028	9.19e-8	0.00030	1.20e-7	0.00023	1.64e-7	0.00055	4.08e-7	0.2961	0.1888	25.19	24.90	25.35	
1070.7	2.88e-6	0.00023	-0.00032	-0.00028	-0.00040	-0.00030	-0.00070	0.00023	-0.00074	0.00055	0.6378	-0.2961	1070.7	2.018	0.9743	26.32	26.51	29.11	26.91	1.318	-2.048	0.00023	6.52e-10	0.00028	9.02e-8	0.00030	1.19e-7	0.00023	1.64e-7	0.00055	4.08e-7	0.2961	0.1888	25.19	24.90	25.35	
1070.8	0	0.00020	-0.00032	-0.00029	-0.00040	-0.00029	-0.00070	0.00023	-0.00074	0.00056	0.6378	-0.2961	1070.8	2.018	0.9750	26.32	26.51	29.11	26.91	1.318	-2.048	0.00020	0	0.00029	9.40e-8	0.00029	1.17e-7	0.00023	1.64e-7	0.00056	4.14e-7	0.2961	0.1888	25.19	24.89	25.35	
1070.9	0	0.00019	-0.00032	-0.00029	-0.00040	-0.00030	-0.00071	0.00023	-0.00074	0.00055	0.6378	-0.2960	1070.9	2.019	0.9750	26.32	26.51	29.11	26.91	1.318	-2.049	0.00019	0	0.00029	9.27e-8	0.00030	1.18e-7	0.00023	1.62e-7	0.00055	4.07e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.0	-2.88e-6	0.00019	-0.00032	-0.00029	-0.00040	-0.00029	-0.00070	0.00023	-0.00073	0.00056	0.6378	-0.2961	1071.0	2.019	0.9759	26.32	26.51	29.11	26.91	1.318	-2.049	0.00019	5.57e-10	0.00029	9.18e-8	0.00029	1.17e-7	0.00023	1.59e-7	0.00056	4.08e-7	0.2961	0.1888	25.19	24.90	25.35	
1071.1	0.000010	0.00020	-0.00031	-0.00029	-0.00040	-0.00030	-0.00069	0.00023	-0.00073	0.00055	0.6378	-0.2961	1071.1	2.020	0.9765	26.32	26.51	29.11	26.91	1.318	-2.049	0.00020	1.98e-9	0.00029	8.97e-8	0.00030	1.19e-7	0.00023	1.58e-7	0.00055	4.01e-7	0.2961	0.1888	25.19	24.89	25.35	
1071.2	2.88e-6	0.00019	-0.00031	-0.00028	-0.00039	-0.00030	-0.00069	0.00024	-0.00072	0.00055	0.6378	-0.2960	1071.2	2.019	0.9760	26.32	26.51	29.11	26.91	1.319	-2.049	0.00019	5.61e-10	0.00028	8.75e-8	0.00030	1.17e-7	0.00024	1.63e-7	0.00055	3.96e-7	0.2960	0.1888	25.19	24.90	25.35	
1071.3	2.88e-6	0.00019	-0.00032	-0.00028	-0.00040	-0.00029	-0.00070	0.00024	-0.00074	0.00055	0.6378	-0.2960	1071.3	2.019	0.9769	26.32	26.51	29.11	26.91	1.320	-2.050	0.00019	5.44e-10	0.00028	8.77e-8	0.00029	1.17e-7	0.00024	1.70e-7	0.00055	4.03e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.4	8.65e-6	0.00018	-0.00031	-0.00028	-0.00039	-0.00028	-0.00071	0.00024	-0.00074	0.00054	0.6378	-0.2960	1071.4	2.020	0.9770	26.32	26.51	29.11	26.91	1.320	-2.050	0.00018	1.57e-9	0.00028	8.61e-8	0.00028	1.09e-7	0.00024	1.71e-7	0.00054	4.01e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.5	-4.32e-6	0.00017	-0.00031	-0.00029	-0.00039	-0.00029	-0.00071	0.00023	-0.00074	0.00054	0.6378	-0.2960	1071.5	2.019	0.9775	26.32	26.51	29.11	26.91	1.320	-2.050	0.00017	7.16e-10	0.00029	9.05e-8	0.00029	1.13e-7	0.00023	1.63e-7	0.00054	3.98e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.6	-5.76e-6	0.00017	-0.00031	-0.00028	-0.00039	-0.00029	-0.00071	0.00024	-0.00075	0.00055	0.6378	-0.2960	1071.6	2.019	0.9785	26.32	26.51	29.11	26.91	1.320	-2.050	0.00017	9.89e-10	0.00028	8.67e-8	0.00029	1.15e-7	0.00024	1.71e-7	0.00055	4.09e-7	0.2960	0.1888	25.19	24.90	25.35	
1071.7	2.88e-6	0.00018	-0.00031	-0.00028	-0.00038	-0.00029	-0.00071	0.00024	-0.00075	0.00055	0.6378	-0.2960	1071.7	2.020	0.9783	26.32	26.51	29.11	26.91	1.320	-2.050	0.00018	5.32e-10	0.00028	8.74e-8	0.00029	1.11e-7	0.00024	1.69e-7	0.00055	4.14e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.8	1.44e-6	0.00019	-0.00032	-0.00027	-0.00039	-0.00029	-0.00071	0.00023	-0.00075	0.00055	0.6378	-0.2960	1071.8	2.020	0.9780	26.32	26.51	29.11	26.92	1.321	-2.051	0.00019	2.70e-10	0.00027	8.75e-8	0.00029	1.11e-7	0.00023	1.64e-7	0.00055	4.10e-7	0.2960	0.1888	25.19	24.89	25.35	
1071.9	0	0.00019	-0.00032	-0.00027	-0.00037	-0.00029	-0.00071	0.00023	-0.00075	0.00055	0.6378	-0.2960	1071.9	2.020	0.9780	26.32	26.51	29.11	26.91	1.320	-2.052	0.00019	0	0.00027	8.78e-8	0.00029	1.07e-7	0.00023	1.61e-7	0.00055	4.13e-7	0.2960	0.1888	25.19	24.89	25.35	
1072.0	7.21e-6	0.00020	-0.00032	-0.00029	-0.00038	-0.00030	-0.00070	0.00023	-0.00075	0.00056	0.6378	-0.2961	1072.0	2.019	0.9792	26.32	26.51	29.11	26.91	1.321	-2.051	0.00020	1.46e-9	0.00029	9.17e-8	0.00030	1.14e-7	0.00023	1.60e-7	0.00056	4.19e-7	0.2961	0.1888	25.19	24.90	25.34	
1072.1	7.21e-6	0.00020	-0.00031	-0.00029	-0.00038	-0.00030	-0.00069	0.00024	-0.00076	0.00055	0.6378	-0.2961	1072.1	2.020	0.9796	26.32	26.51	29.11	26.92	1.322	-2.052	0.00020	1.47e-9	0.00029	9.24e-8	0.00030	1.16e-7	0.00024	1.65e-7	0.00055	4.17e-7	0.2961	0.1888	25.19	24.89	25.34	
1072.2	7.21e-6	0.00021	-0.00031	-0.00029	-0.00038	-0.00031	-0.00071	0.00025	-0.00075	0.00053	0.6378	-0.2961	1072.2	2.021	0.9794	26.33	26.51	29.11	26.91	1.323	-2.051	0.00021	1.48e-9	0.00029	9.05e-8	0.00031	1.16e-7	0.00025	1.77e-7	0.00053	4.00e-7	0.2961	0.1888	25.19	24.89	25.35	
1072.3	8.65e-6	0.00020	-0.00032	-0.00029	-0.00038	-0.00031	-0.00070	0.00025	-0.00075	0.00053	0.6378	-0.2961	1072.3	2.021	0.9815	26.33	26.51	29.11	26.91	1.323	-2.052	0.00020	1.73e-9	0.00029	9.05e-8	0.00031	1.17e-7	0.00025	1.75e-7	0.00053	3.93e-7	0.2961	0.1888	25.19	24.89	25.34	
1072.4	0.000014	0.00020	-0.00033	-0.00028	-0.00038	-0.00030	-0.00071	0.00024	-0.00075	0.00053	0.6378	-0.2961	1072.4	2.020	0.9820	26.33	26.51	29.11	26.91	1.322	-2.053	0.00020	2.93e-9	0.00028	9.14e-8	0.00030	1.15e-7	0.00024	1.68e-7	0.00053	3.97e-7	0.2961	0.1888	25.19	24.89	25.34	
1072.5	0.000010	0.00020	-0.00033	-0.00027	-0.00037	-0.00030	-0.00071	0.00024	-0.00075	0.00054	0.6378	-0.2961	1072.5	2.020	0.9826	26.33	26.51	29.11	26.92	1.323	-2.053	0.00020	2.05e-9	0.00027	8.78e-8	0.00030	1.13e-7	0.00024	1.69e-7	0.00054	4.00e-7	0.2961	0.1888	25.19	24.90	25.34	
1072.6	0.000016	0.00021	-0.00032	-0.00028	-0.00038	-0.00031	-0.00071	0.00025	-0.00074	0.00054	0.6378	-0.2961	1072.6	2.020	0.9821	26.33	26.51	29.11	26.91	1.324	-2.053	0.00021	3.27e-9	0.00028	8.73e-8	0.00031	1.18e-7	0.00025	1.74e-7	0.00054	4.00e-7	0.2961	0.1888	25.19	24.89	25.34	
1072.7	7.21e-6	0.00020	-0.00031	-0.00028	-0.00037	-0.00032	-0.00070	0.00026	-0.00075	0.00053	0.6378	-0.2961	1072.7	2.020	0.9830	26.33	26.51	29.11	26.91	1.324	-2.053	0.00020	1.47e-9	0.00028	8.62e-8	0.00032	1.17e-7	0.00026	1.80e-7	0.00053	3.94e-7	0.2961	0.1888	25.19	24.89	25.34	
