Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
606.30	0.000045	1.543	-0.00031	-0.00021	-0.00044	-0.00028	-0.00072	0.00019	-0.00060	0.00054	0.00164	-0.00030	606.30	4.809	5.205	45.41	49.28	51.31	47.65	3.660	2.249	1.543	0.000069	0.00021	6.56e-8	0.00028	1.24e-7	0.00019	1.40e-7	0.00054	3.22e-7	0.00030	4.97e-7	45.62	42.84	40.20	
606.40	0.000048	1.449	-0.00032	-0.00020	-0.00044	-0.00029	-0.00072	0.00018	-0.00061	0.00055	0.00163	-0.00031	606.40	4.808	5.205	45.41	49.28	51.31	47.65	3.659	2.249	1.449	0.000069	0.00020	6.33e-8	0.00029	1.26e-7	0.00018	1.31e-7	0.00055	3.31e-7	0.00031	4.99e-7	45.62	42.84	40.20	
606.50	0.000048	1.425	-0.00032	-0.00019	-0.00044	-0.00030	-0.00073	0.00018	-0.00061	0.00053	0.00163	-0.00031	606.50	4.809	5.206	45.41	49.28	51.31	47.65	3.658	2.250	1.425	0.000068	0.00019	6.17e-8	0.00030	1.30e-7	0.00018	1.30e-7	0.00053	3.23e-7	0.00031	5.05e-7	45.62	42.84	40.20	
606.60	0.000050	1.436	-0.00033	-0.00019	-0.00043	-0.00031	-0.00073	0.00018	-0.00060	0.00052	0.00163	-0.00030	606.60	4.809	5.205	45.41	49.28	51.31	47.65	3.659	2.249	1.436	0.000072	0.00019	6.32e-8	0.00031	1.33e-7	0.00018	1.29e-7	0.00052	3.15e-7	0.00030	4.90e-7	45.62	42.84	40.20	
606.70	0.000042	1.512	-0.00034	-0.00020	-0.00043	-0.00030	-0.00073	0.00019	-0.00060	0.00053	0.00163	-0.00032	606.70	4.810	5.206	45.41	49.28	51.31	47.65	3.660	2.248	1.512	0.000063	0.00020	6.90e-8	0.00030	1.30e-7	0.00019	1.36e-7	0.00053	3.19e-7	0.00032	5.20e-7	45.62	42.84	40.20	
606.80	0.000033	1.414	-0.00033	-0.00021	-0.00042	-0.00030	-0.00074	0.00019	-0.00058	0.00052	0.00164	-0.00031	606.80	4.809	5.205	45.41	49.28	51.31	47.65	3.661	2.247	1.414	0.000047	0.00021	6.93e-8	0.00030	1.27e-7	0.00019	1.44e-7	0.00052	3.06e-7	0.00031	5.00e-7	45.62	42.84	40.20	
606.90	0.000020	1.492	-0.00032	-0.00022	-0.00042	-0.00028	-0.00073	0.00020	-0.00058	0.00052	0.00164	-0.00029	606.90	4.810	5.205	45.41	49.28	51.31	47.65	3.660	2.248	1.492	0.000030	0.00022	7.06e-8	0.00028	1.19e-7	0.00020	1.48e-7	0.00052	3.04e-7	0.00029	4.67e-7	45.62	42.84	40.20	
607.00	8.65e-6	1.548	-0.00033	-0.00021	-0.00043	-0.00028	-0.00073	0.00018	-0.00058	0.00053	0.00164	-0.00028	607.00	4.810	5.205	45.41	49.28	51.31	47.65	3.660	2.248	1.548	0.000013	0.00021	6.88e-8	0.00028	1.19e-7	0.00018	1.35e-7	0.00053	3.07e-7	0.00028	4.54e-7	45.62	42.84	40.20	
607.10	0.000010	1.536	-0.00034	-0.00021	-0.00043	-0.00026	-0.00074	0.00018	-0.00059	0.00053	0.00164	-0.00028	607.10	4.810	5.205	45.41	49.28	51.31	47.65	3.660	2.248	1.536	0.000015	0.00021	6.98e-8	0.00026	1.13e-7	0.00018	1.35e-7	0.00053	3.16e-7	0.00028	4.64e-7	45.62	42.84	40.20	
607.20	5.76e-6	1.582	-0.00033	-0.00021	-0.00044	-0.00025	-0.00074	0.00019	-0.00059	0.00054	0.00163	-0.00028	607.20	4.810	5.205	45.40	49.28	51.31	47.65	3.660	2.249	1.582	9.12e-6	0.00021	7.15e-8	0.00025	1.09e-7	0.00019	1.41e-7	0.00054	3.17e-7	0.00028	4.62e-7	45.62	42.84	40.20	
607.30	0.000017	1.535	-0.00034	-0.00021	-0.00044	-0.00025	-0.00074	0.00019	-0.00058	0.00054	0.00162	-0.00029	607.30	4.811	5.205	45.40	49.28	51.31	47.65	3.661	2.248	1.535	0.000027	0.00021	7.27e-8	0.00025	1.10e-7	0.00019	1.43e-7	0.00054	3.10e-7	0.00029	4.64e-7	45.62	42.84	40.20	
607.40	0.000012	1.562	-0.00034	-0.00021	-0.00044	-0.00025	-0.00074	0.00020	-0.00058	0.00054	0.00162	-0.00029	607.40	4.811	5.205	45.40	49.28	51.31	47.65	3.661	2.249	1.562	0.000018	0.00021	7.06e-8	0.00025	1.11e-7	0.00020	1.46e-7	0.00054	3.11e-7	0.00029	4.63e-7	45.62	42.84	40.20	
607.50	0.000014	1.586	-0.00032	-0.00023	-0.00045	-0.00026	-0.00074	0.00020	-0.00058	0.00054	0.00163	-0.00029	607.50	4.811	5.205	45.40	49.28	51.31	47.65	3.661	2.249	1.586	0.000023	0.00023	7.43e-8	0.00026	1.16e-7	0.00020	1.51e-7	0.00054	3.16e-7	0.00029	4.69e-7	45.62	42.84	40.20	
607.60	0.000024	1.546	-0.00034	-0.00021	-0.00045	-0.00026	-0.00076	0.00020	-0.00059	0.00055	0.00164	-0.00029	607.60	4.811	5.205	45.40	49.28	51.31	47.65	3.661	2.248	1.546	0.000038	0.00021	7.14e-8	0.00026	1.17e-7	0.00020	1.53e-7	0.00055	3.25e-7	0.00029	4.67e-7	45.62	42.84	40.20	
607.70	0.000019	1.532	-0.00034	-0.00021	-0.00045	-0.00026	-0.00077	0.00019	-0.00057	0.00055	0.00164	-0.00028	607.70	4.811	5.205	45.40	49.28	51.31	47.65	3.661	2.249	1.532	0.000029	0.00021	7.24e-8	0.00026	1.17e-7	0.00019	1.48e-7	0.00055	3.13e-7	0.00028	4.60e-7	45.62	42.84	40.20	
607.80	0.000023	1.514	-0.00031	-0.00021	-0.00045	-0.00026	-0.00077	0.00019	-0.00057	0.00054	0.00164	-0.00029	607.80	4.811	5.204	45.40	49.28	51.31	47.65	3.660	2.248	1.514	0.000035	0.00021	6.34e-8	0.00026	1.16e-7	0.00019	1.44e-7	0.00054	3.12e-7	0.00029	4.71e-7	45.62	42.84	40.20	
607.90	0.000020	1.488	-0.00030	-0.00020	-0.00044	-0.00028	-0.00076	0.00019	-0.00059	0.00055	0.00164	-0.00028	607.90	4.812	5.204	45.40	49.28	51.31	47.65	3.661	2.248	1.488	0.000030	0.00020	6.16e-8	0.00028	1.23e-7	0.00019	1.44e-7	0.00055	3.26e-7	0.00028	4.60e-7	45.62	42.84	40.20	
608.00	5.76e-6	1.579	-0.00030	-0.00020	-0.00044	-0.00028	-0.00076	0.00018	-0.00060	0.00057	0.00163	-0.00028	608.00	4.812	5.203	45.40	49.28	51.31	47.65	3.660	2.248	1.579	9.10e-6	0.00020	6.00e-8	0.00028	1.24e-7	0.00018	1.40e-7	0.00057	3.44e-7	0.00028	4.58e-7	45.62	42.84	40.20	
608.10	7.21e-6	1.589	-0.00030	-0.00020	-0.00044	-0.00027	-0.00077	0.00018	-0.00061	0.00055	0.00163	-0.00029	608.10	4.812	5.204	45.40	49.28	51.31	47.65	3.660	2.248	1.589	0.000011	0.00020	6.10e-8	0.00027	1.19e-7	0.00018	1.42e-7	0.00055	3.37e-7	0.00029	4.66e-7	45.62	42.84	40.20	
608.20	0.000010	1.503	-0.00032	-0.00020	-0.00044	-0.00027	-0.00075	0.00017	-0.00059	0.00055	0.00162	-0.00029	608.20	4.812	5.205	45.40	49.28	51.31	47.65	3.660	2.248	1.503	0.000015	0.00020	6.35e-8	0.00027	1.20e-7	0.00017	1.31e-7	0.00055	3.29e-7	0.00029	4.72e-7	45.62	42.84	40.20	
608.30	4.32e-6	1.476	-0.00031	-0.00020	-0.00044	-0.00028	-0.00075	0.00017	-0.00060	0.00055	0.00163	-0.00028	608.30	4.810	5.204	45.40	49.28	51.31	47.65	3.661	2.248	1.476	6.38e-6	0.00020	6.18e-8	0.00028	1.24e-7	0.00017	1.28e-7	0.00055	3.30e-7	0.00028	4.62e-7	45.62	42.84	40.20	
608.40	0.000012	1.500	-0.00032	-0.00019	-0.00044	-0.00028	-0.00076	0.00017	-0.00060	0.00055	0.00163	-0.00029	608.40	4.811	5.203	45.40	49.28	51.31	47.65	3.661	2.248	1.500	0.000017	0.00019	6.26e-8	0.00028	1.23e-7	0.00017	1.32e-7	0.00055	3.31e-7	0.00029	4.66e-7	45.62	42.84	40.20	
608.50	0.000026	1.496	-0.00032	-0.00020	-0.00045	-0.00027	-0.00075	0.00017	-0.00059	0.00055	0.00163	-0.00029	608.50	4.811	5.203	45.40	49.28	51.31	47.65	3.660	2.249	1.496	0.000039	0.00020	6.35e-8	0.00027	1.19e-7	0.00017	1.31e-7	0.00055	3.25e-7	0.00029	4.73e-7	45.62	42.84	40.19	
608.60	0.000030	1.532	-0.00033	-0.00020	-0.00044	-0.00027	-0.00074	0.00018	-0.00059	0.00056	0.00163	-0.00028	608.60	4.811	5.203	45.40	49.28	51.31	47.65	3.661	2.249	1.532	0.000046	0.00020	6.84e-8	0.00027	1.21e-7	0.00018	1.30e-7	0.00056	3.31e-7	0.00028	4.59e-7	45.62	42.84	40.20	
608.70	0.000026	1.544	-0.00034	-0.00021	-0.00044	-0.00027	-0.00074	0.00020	-0.00060	0.00057	0.00163	-0.00029	608.70	4.811	5.203	45.40	49.28	51.31	47.65	3.661	2.249	1.544	0.000040	0.00021	7.19e-8	0.00027	1.17e-7	0.00020	1.49e-7	0.00057	3.37e-7	0.00029	4.76e-7	45.62	42.84	40.20	
608.80	0.000033	1.635	-0.00034	-0.00021	-0.00043	-0.00027	-0.00075	0.00020	-0.00058	0.00057	0.00163	-0.00030	608.80	4.810	5.202	45.40	49.28	51.31	47.65	3.661	2.249	1.635	0.000054	0.00021	7.25e-8	0.00027	1.16e-7	0.00020	1.50e-7	0.00057	3.26e-7	0.00030	4.94e-7	45.62	42.84	40.19	
608.90	0.000029	1.456	-0.00035	-0.00020	-0.00043	-0.00026	-0.00076	0.00019	-0.00057	0.00056	0.00163	-0.00030	608.90	4.810	5.202	45.39	49.28	51.31	47.65	3.661	2.250	1.456	0.000042	0.00020	7.01e-8	0.00026	1.11e-7	0.00019	1.43e-7	0.00056	3.21e-7	0.00030	4.88e-7	45.62	42.84	40.19	
609.00	0.000036	1.398	-0.00033	-0.00020	-0.00044	-0.00025	-0.00075	0.00020	-0.00058	0.00057	0.00161	-0.00029	609.00	4.811	5.201	45.39	49.28	51.31	47.65	3.662	2.250	1.398	0.000050	0.00020	6.79e-8	0.00025	1.10e-7	0.00020	1.49e-7	0.00057	3.29e-7	0.00029	4.62e-7	45.62	42.84	40.19	
609.10	0.000029	1.482	-0.00033	-0.00021	-0.00044	-0.00024	-0.00075	0.00019	-0.00058	0.00058	0.00162	-0.00029	609.10	4.811	5.202	45.39	49.28	51.31	47.65	3.662	2.250	1.482	0.000043	0.00021	6.96e-8	0.00024	1.06e-7	0.00019	1.39e-7	0.00058	3.32e-7	0.00029	4.61e-7	45.62	42.84	40.19	
609.20	0.000022	1.377	-0.00034	-0.00021	-0.00045	-0.00023	-0.00075	0.00017	-0.00058	0.00058	0.00164	-0.00030	609.20	4.810	5.202	45.39	49.28	51.31	47.65	3.661	2.250	1.377	0.000030	0.00021	7.16e-8	0.00023	1.04e-7	0.00017	1.31e-7	0.00058	3.33e-7	0.00030	4.88e-7	45.62	42.84	40.19	
609.30	0.000023	1.401	-0.00034	-0.00021	-0.00045	-0.00024	-0.00075	0.00017	-0.00058	0.00057	0.00164	-0.00028	609.30	4.810	5.201	45.39	49.28	51.31	47.65	3.661	2.250	1.401	0.000032	0.00021	7.17e-8	0.00024	1.09e-7	0.00017	1.27e-7	0.00057	3.28e-7	0.00028	4.62e-7	45.62	42.84	40.19	
609.40	0.000024	1.397	-0.00034	-0.00021	-0.00044	-0.00024	-0.00074	0.00017	-0.00058	0.00056	0.00164	-0.00027	609.40	4.811	5.202	45.39	49.28	51.31	47.65	3.661	2.250	1.397	0.000034	0.00021	7.10e-8	0.00024	1.06e-7	0.00017	1.28e-7	0.00056	3.26e-7	0.00027	4.48e-7	45.62	42.84	40.19	
609.50	0.000016	1.389	-0.00032	-0.00021	-0.00044	-0.00026	-0.00072	0.00018	-0.00058	0.00057	0.00162	-0.00027	609.50	4.811	5.201	45.39	49.28	51.31	47.65	3.661	2.250	1.389	0.000022	0.00021	6.96e-8	0.00026	1.12e-7	0.00018	1.28e-7	0.00057	3.32e-7	0.00027	4.38e-7	45.62	42.84	40.19	
609.60	0.000017	1.372	-0.00032	-0.00022	-0.00044	-0.00026	-0.00074	0.00017	-0.00059	0.00057	0.00162	-0.00023	609.60	4.811	5.201	45.39	49.28	51.31	47.65	3.662	2.250	1.372	0.000024	0.00022	7.29e-8	0.00026	1.14e-7	0.00017	1.26e-7	0.00057	3.36e-7	0.00023	3.76e-7	45.62	42.84	40.19	
609.70	0.000013	1.321	-0.00033	-0.00023	-0.00043	-0.00026	-0.00075	0.00018	-0.00059	0.00058	0.00163	-0.00021	609.70	4.812	5.201	45.39	49.28	51.31	47.65	3.662	2.250	1.321	0.000017	0.00023	7.40e-8	0.00026	1.10e-7	0.00018	1.32e-7	0.00058	3.37e-7	0.00021	3.35e-7	45.62	42.84	40.19	
609.80	0.000014	1.323	-0.00032	-0.00023	-0.00043	-0.00027	-0.00074	0.00018	-0.00058	0.00058	0.00163	-0.00020	609.80	4.811	5.201	45.39	49.28	51.31	47.65	3.661	2.250	1.323	0.000019	0.00023	7.50e-8	0.00027	1.14e-7	0.00018	1.36e-7	0.00058	3.36e-7	0.00020	3.33e-7	45.62	42.84	40.19	
609.90	0.000017	1.300	-0.00031	-0.00023	-0.00043	-0.00027	-0.00073	0.00018	-0.00060	0.00057	0.00164	-0.00019	609.90	4.811	5.200	45.39	49.28	51.31	47.65	3.661	2.251	1.300	0.000022	0.00023	7.12e-8	0.00027	1.17e-7	0.00018	1.32e-7	0.00057	3.43e-7	0.00019	3.14e-7	45.62	42.84	40.19	
610.00	0.000017	1.333	-0.00031	-0.00023	-0.00043	-0.00026	-0.00073	0.00019	-0.00061	0.00057	0.00162	-0.00020	610.00	4.812	5.200	45.39	49.28	51.31	47.65	3.660	2.251	1.333	0.000023	0.00023	7.12e-8	0.00026	1.10e-7	0.00019	1.38e-7	0.00057	3.47e-7	0.00020	3.27e-7	45.62	42.84	40.19	
610.10	0.000016	1.429	-0.00031	-0.00023	-0.00043	-0.00026	-0.00074	0.00018	-0.00061	0.00056	0.00162	-0.00021	610.10	4.811	5.200	45.39	49.28	51.31	47.65	3.661	2.251	1.429	0.000023	0.00023	7.04e-8	0.00026	1.13e-7	0.00018	1.33e-7	0.00056	3.40e-7	0.00021	3.33e-7	45.62	42.84	40.19	
610.20	0.000013	1.525	-0.00031	-0.00023	-0.00044	-0.00027	-0.00074	0.00018	-0.00060	0.00056	0.00162	-0.00021	610.20	4.812	5.199	45.39	49.28	51.31	47.65	3.662	2.251	1.525	0.000020	0.00023	7.21e-8	0.00027	1.17e-7	0.00018	1.32e-7	0.00056	3.35e-7	0.00021	3.37e-7	45.62	42.84	40.19	
610.30	7.21e-6	1.634	-0.00033	-0.00023	-0.00044	-0.00026	-0.00075	0.00018	-0.00059	0.00055	0.00162	-0.00021	610.30	4.812	5.199	45.39	49.28	51.31	47.65	3.662	2.252	1.634	0.000012	0.00023	7.65e-8	0.00026	1.14e-7	0.00018	1.36e-7	0.00055	3.23e-7	0.00021	3.43e-7	45.62	42.84	40.19	
610.40	7.21e-6	1.525	-0.00034	-0.00024	-0.00043	-0.00027	-0.00075	0.00017	-0.00059	0.00055	0.00163	-0.00021	610.40	4.812	5.199	45.39	49.28	51.31	47.65	3.662	2.252	1.525	0.000011	0.00024	8.09e-8	0.00027	1.16e-7	0.00017	1.28e-7	0.00055	3.24e-7	0.00021	3.44e-7	45.62	42.84	40.19	
610.50	0.000022	1.520	-0.00033	-0.00022	-0.00044	-0.00027	-0.00074	0.00018	-0.00058	0.00055	0.00162	-0.00019	610.50	4.812	5.199	45.39	49.28	51.31	47.65	3.661	2.252	1.520	0.000033	0.00022	7.34e-8	0.00027	1.18e-7	0.00018	1.36e-7	0.00055	3.21e-7	0.00019	3.09e-7	45.62	42.84	40.19	
610.60	0.000014	1.501	-0.00033	-0.00023	-0.00042	-0.00028	-0.00074	0.00018	-0.00060	0.00054	0.00162	-0.00018	610.60	4.811	5.199	45.38	49.28	51.31	47.65	3.662	2.252	1.501	0.000022	0.00023	7.37e-8	0.00028	1.17e-7	0.00018	1.34e-7	0.00054	3.28e-7	0.00018	3.00e-7	45.62	42.84	40.19	
610.70	0.000013	1.529	-0.00033	-0.00022	-0.00043	-0.00028	-0.00074	0.00019	-0.00061	0.00055	0.00163	-0.00019	610.70	4.812	5.198	45.38	49.28	51.31	47.65	3.662	2.251	1.529	0.000020	0.00022	7.10e-8	0.00028	1.18e-7	0.00019	1.44e-7	0.00055	3.34e-7	0.00019	3.14e-7	45.62	42.84	40.19	
610.80	0.000010	1.550	-0.00033	-0.00022	-0.00043	-0.00027	-0.00074	0.00020	-0.00061	0.00055	0.00163	-0.00020	610.80	4.812	5.199	45.38	49.28	51.31	47.65	3.662	2.252	1.550	0.000016	0.00022	7.31e-8	0.00027	1.14e-7	0.00020	1.46e-7	0.00055	3.31e-7	0.00020	3.34e-7	45.62	42.84	40.18	
610.90	0.000017	1.580	-0.00034	-0.00023	-0.00042	-0.00028	-0.00074	0.00020	-0.00060	0.00055	0.00163	-0.00021	610.90	4.812	5.197	45.38	49.28	51.31	47.65	3.662	2.251	1.580	0.000027	0.00023	7.92e-8	0.00028	1.20e-7	0.00020	1.50e-7	0.00055	3.33e-7	0.00021	3.50e-7	45.62	42.84	40.19	
611.00	0.000026	1.600	-0.00034	-0.00023	-0.00043	-0.00028	-0.00074	0.00019	-0.00061	0.00055	0.00163	-0.00020	611.00	4.812	5.197	45.38	49.28	51.31	47.65	3.661	2.252	1.600	0.000042	0.00023	7.81e-8	0.00028	1.17e-7	0.00019	1.38e-7	0.00055	3.36e-7	0.00020	3.31e-7	45.62	42.84	40.19	
611.10	0.000029	1.585	-0.00033	-0.00023	-0.00043	-0.00027	-0.00075	0.00019	-0.00061	0.00055	0.00162	-0.00020	611.10	4.812	5.197	45.38	49.28	51.31	47.65	3.661	2.251	1.585	0.000046	0.00023	7.48e-8	0.00027	1.19e-7	0.00019	1.40e-7	0.00055	3.40e-7	0.00020	3.27e-7	45.62	42.84	40.19	
611.20	0.000035	1.569	-0.00033	-0.00022	-0.00043	-0.00027	-0.00073	0.00018	-0.00061	0.00055	0.00162	-0.00021	611.20	4.813	5.197	45.38	49.28	51.31	47.65	3.662	2.251	1.569	0.000054	0.00022	7.28e-8	0.00027	1.14e-7	0.00018	1.32e-7	0.00055	3.33e-7	0.00021	3.36e-7	45.62	42.84	40.18	
611.30	0.000030	1.503	-0.00034	-0.00021	-0.00043	-0.00029	-0.00074	0.00018	-0.00061	0.00056	0.00163	-0.00020	611.30	4.813	5.197	45.38	49.28	51.31	47.65	3.661	2.252	1.503	0.000045	0.00021	7.06e-8	0.00029	1.24e-7	0.00018	1.32e-7	0.00056	3.41e-7	0.00020	3.31e-7	45.62	42.84	40.18	
611.40	0.000020	1.610	-0.00033	-0.00020	-0.00043	-0.00030	-0.00073	0.00019	-0.00059	0.00056	0.00162	-0.00022	611.40	4.812	5.197	45.38	49.28	51.31	47.65	3.662	2.251	1.610	0.000032	0.00020	6.78e-8	0.00030	1.27e-7	0.00019	1.40e-7	0.00056	3.33e-7	0.00022	3.59e-7	45.62	42.84	40.18	
611.50	0.000027	1.583	-0.00033	-0.00021	-0.00042	-0.00029	-0.00072	0.00020	-0.00059	0.00056	0.00163	-0.00021	611.50	4.813	5.197	45.38	49.28	51.31	47.65	3.662	2.251	1.583	0.000043	0.00021	6.96e-8	0.00029	1.22e-7	0.00020	1.47e-7	0.00056	3.29e-7	0.00021	3.46e-7	45.62	42.84	40.18	
611.60	0.000035	1.847	-0.00033	-0.00021	-0.00042	-0.00027	-0.00073	0.00019	-0.00059	0.00054	0.00163	-0.00021	611.60	4.814	5.196	45.38	49.28	51.31	47.65	3.662	2.251	1.847	0.000064	0.00021	6.80e-8	0.00027	1.12e-7	0.00019	1.41e-7	0.00054	3.17e-7	0.00021	3.50e-7	45.62	42.84	40.18	
611.70	0.000032	1.864	-0.00033	-0.00021	-0.00042	-0.00028	-0.00072	0.00019	-0.00056	0.00054	0.00163	-0.00022	611.70	4.812	5.196	45.38	49.28	51.31	47.65	3.661	2.252	1.864	0.000059	0.00021	6.91e-8	0.00028	1.16e-7	0.00019	1.38e-7	0.00054	3.04e-7	0.00022	3.59e-7	45.62	42.84	40.18	
611.80	0.000033	1.859	-0.00033	-0.00022	-0.00042	-0.00029	-0.00073	0.00019	-0.00056	0.00054	0.00164	-0.00021	611.80	4.813	5.196	45.38	49.28	51.31	47.65	3.661	2.251	1.859	0.000062	0.00022	7.13e-8	0.00029	1.22e-7	0.00019	1.36e-7	0.00054	3.03e-7	0.00021	3.40e-7	45.62	42.84	40.18	
611.90	0.000037	1.700	-0.00034	-0.00021	-0.00043	-0.00028	-0.00074	0.00019	-0.00057	0.00055	0.00163	-0.00020	611.90	4.813	5.196	45.38	49.28	51.31	47.65	3.662	2.252	1.700	0.000064	0.00021	7.24e-8	0.00028	1.22e-7	0.00019	1.41e-7	0.00055	3.15e-7	0.00020	3.29e-7	45.62	42.84	40.18	
612.00	0.000037	1.797	-0.00034	-0.00020	-0.00042	-0.00030	-0.00073	0.00019	-0.00058	0.00056	0.00163	-0.00020	612.00	4.813	5.196	45.38	49.28	51.31	47.65	3.662	2.252	1.797	0.000067	0.00020	6.95e-8	0.00030	1.24e-7	0.00019	1.39e-7	0.00056	3.26e-7	0.00020	3.23e-7	45.62	42.84	40.18	
612.10	0.000036	1.824	-0.00035	-0.00021	-0.00042	-0.00030	-0.00074	0.00019	-0.00060	0.00055	0.00163	-0.00020	612.10	4.813	5.195	45.38	49.28	51.31	47.65	3.662	2.252	1.824	0.000066	0.00021	7.43e-8	0.00030	1.24e-7	0.00019	1.37e-7	0.00055	3.32e-7	0.00020	3.33e-7	45.62	42.84	40.18	
612.20	0.000030	1.862	-0.00033	-0.00022	-0.00042	-0.00030	-0.00073	0.00019	-0.00060	0.00054	0.00164	-0.00021	612.20	4.813	5.195	45.38	49.28	51.31	47.65	3.662	2.252	1.862	0.000056	0.00022	7.29e-8	0.00030	1.25e-7	0.00019	1.36e-7	0.00054	3.26e-7	0.00021	3.39e-7	45.62	42.84	40.18	
612.30	0.000035	1.801	-0.00032	-0.00022	-0.00042	-0.00030	-0.00073	0.00020	-0.00060	0.00053	0.00163	-0.00021	612.30	4.814	5.195	45.38	49.28	51.31	47.65	3.661	2.252	1.801	0.000062	0.00022	7.11e-8	0.00030	1.27e-7	0.00020	1.44e-7	0.00053	3.21e-7	0.00021	3.41e-7	45.62	42.84	40.18	
612.40	0.000027	1.809	-0.00031	-0.00022	-0.00042	-0.00029	-0.00073	0.00020	-0.00060	0.00053	0.00163	-0.00022	612.40	4.814	5.194	45.38	49.28	51.31	47.65	3.662	2.252	1.809	0.000050	0.00022	7.00e-8	0.00029	1.23e-7	0.00020	1.48e-7	0.00053	3.16e-7	0.00022	3.55e-7	45.62	42.84	40.18	
612.50	0.000024	1.820	-0.00030	-0.00022	-0.00042	-0.00029	-0.00072	0.00020	-0.00060	0.00053	0.00163	-0.00024	612.50	4.813	5.195	45.38	49.29	51.31	47.65	3.662	2.253	1.820	0.000045	0.00022	6.62e-8	0.00029	1.22e-7	0.00020	1.44e-7	0.00053	3.19e-7	0.00024	3.98e-7	45.62	42.84	40.18	
612.60	0.000029	1.831	-0.00031	-0.00022	-0.00042	-0.00029	-0.00072	0.00021	-0.00059	0.00054	0.00162	-0.00023	612.60	4.815	5.195	45.38	49.28	51.31	47.65	3.662	2.253	1.831	0.000053	0.00022	7.00e-8	0.00029	1.22e-7	0.00021	1.49e-7	0.00054	3.19e-7	0.00023	3.79e-7	45.62	42.84	40.18	
612.70	0.000023	1.880	-0.00034	-0.00022	-0.00041	-0.00030	-0.00071	0.00020	-0.00058	0.00054	0.00163	-0.00022	612.70	4.815	5.194	45.38	49.28	51.31	47.65	3.663	2.253	1.880	0.000043	0.00022	7.55e-8	0.00030	1.25e-7	0.00020	1.44e-7	0.00054	3.11e-7	0.00022	3.64e-7	45.62	42.84	40.18	
612.80	0.000023	1.796	-0.00034	-0.00023	-0.00041	-0.00031	-0.00072	0.00019	-0.00058	0.00054	0.00163	-0.00023	612.80	4.815	5.194	45.38	49.28	51.31	47.65	3.664	2.253	1.796	0.000041	0.00023	7.63e-8	0.00031	1.29e-7	0.00019	1.39e-7	0.00054	3.11e-7	0.00023	3.68e-7	45.62	42.84	40.18	
612.90	0.000030	1.741	-0.00034	-0.00022	-0.00041	-0.00031	-0.00072	0.00019	-0.00058	0.00055	0.00162	-0.00024	612.90	4.814	5.194	45.38	49.28	51.31	47.65	3.663	2.252	1.741	0.000053	0.00022	7.56e-8	0.00031	1.26e-7	0.00019	1.37e-7	0.00055	3.20e-7	0.00024	3.84e-7	45.62	42.84	40.18	
613.00	0.000029	1.755	-0.00033	-0.00021	-0.00041	-0.00031	-0.00072	0.00019	-0.00060	0.00055	0.00162	-0.00024	613.00	4.816	5.194	45.38	49.28	51.31	47.65	3.663	2.253	1.755	0.000051	0.00021	7.08e-8	0.00031	1.28e-7	0.00019	1.36e-7	0.00055	3.28e-7	0.00024	3.93e-7	45.62	42.84	40.18	
613.10	0.000022	1.783	-0.00033	-0.00021	-0.00040	-0.00031	-0.00071	0.00020	-0.00059	0.00055	0.00162	-0.00024	613.10	4.815	5.194	45.38	49.28	51.31	47.65	3.662	2.253	1.783	0.000039	0.00021	6.82e-8	0.00031	1.25e-7	0.00020	1.45e-7	0.00055	3.23e-7	0.00024	3.91e-7	45.62	42.84	40.18	
613.20	0.000030	1.826	-0.00033	-0.00021	-0.00040	-0.00030	-0.00071	0.00020	-0.00060	0.00054	0.00162	-0.00025	613.20	4.816	5.193	45.38	49.28	51.31	47.65	3.662	2.254	1.826	0.000055	0.00021	6.88e-8	0.00030	1.18e-7	0.00020	1.41e-7	0.00054	3.24e-7	0.00025	4.01e-7	45.62	42.84	40.18	
613.30	0.000017	1.800	-0.00032	-0.00021	-0.00039	-0.00030	-0.00071	0.00019	-0.00059	0.00055	0.00163	-0.00022	613.30	4.816	5.195	45.38	49.28	51.31	47.65	3.663	2.253	1.800	0.000031	0.00021	6.78e-8	0.00030	1.17e-7	0.00019	1.35e-7	0.00055	3.28e-7	0.00022	3.61e-7	45.62	42.84	40.18	
