Time1_[s],Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
217.00,1.44e-6,0.00022,-0.00035,-0.00023,-0.00040,-0.00024,1.121,0.2200,1.092,0.2144,0.8693,-0.2752,217.00,16.85,15.99,44.64,47.28,51.46,46.28,16.77,12.52,0.00022,3.12e-10,0.00023,8.04e-8,0.00024,9.48e-8,0.2200,0.2467,0.2144,0.2341,0.2752,0.2393,30.51,29.43,28.65
217.10,2.88e-6,0.00022,-0.00036,-0.00025,-0.00039,-0.00025,1.121,0.2200,1.092,0.2144,0.8693,-0.2752,217.10,16.85,15.99,44.64,47.27,51.46,46.28,16.77,12.52,0.00022,6.48e-10,0.00025,8.89e-8,0.00025,9.87e-8,0.2200,0.2468,0.2144,0.2342,0.2752,0.2393,30.50,29.43,28.65
217.20,0.000017,0.00022,-0.00036,-0.00026,-0.00040,-0.00025,1.122,0.2200,1.092,0.2144,0.8693,-0.2753,217.20,16.85,15.99,44.64,47.27,51.46,46.28,16.77,12.52,0.00022,3.89e-9,0.00026,9.27e-8,0.00025,9.95e-8,0.2200,0.2468,0.2144,0.2342,0.2753,0.2393,30.50,29.43,28.65
217.30,0.000013,0.00023,-0.00035,-0.00026,-0.00041,-0.00024,1.122,0.2200,1.092,0.2144,0.8694,-0.2753,217.30,16.85,15.99,44.64,47.27,51.46,46.28,16.77,12.52,0.00023,2.95e-9,0.00026,8.90e-8,0.00024,9.85e-8,0.2200,0.2468,0.2144,0.2342,0.2753,0.2393,30.51,29.43,28.65
217.40,7.21e-6,0.00023,-0.00035,-0.00026,-0.00041,-0.00025,1.122,0.2200,1.092,0.2145,0.8694,-0.2753,217.40,16.85,15.99,44.64,47.27,51.46,46.28,16.77,12.51,0.00023,1.63e-9,0.00026,8.93e-8,0.00025,1.03e-7,0.2200,0.2468,0.2145,0.2342,0.2753,0.2393,30.50,29.43,28.65
217.50,0.000012,0.00022,-0.00036,-0.00026,-0.00041,-0.00026,1.122,0.2201,1.092,0.2145,0.8694,-0.2753,217.50,16.85,15.99,44.64,47.27,51.46,46.28,16.77,12.51,0.00022,2.58e-9,0.00026,9.54e-8,0.00026,1.04e-7,0.2201,0.2468,0.2145,0.2342,0.2753,0.2393,30.51,29.43,28.65
217.60,0.000012,0.00022,-0.00036,-0.00025,-0.00041,-0.00026,1.122,0.2200,1.092,0.2145,0.8694,-0.2753,217.60,16.85,15.99,44.64,47.27,51.47,46.28,16.77,12.51,0.00022,2.59e-9,0.00025,9.03e-8,0.00026,1.07e-7,0.2200,0.2468,0.2145,0.2343,0.2753,0.2393,30.51,29.43,28.65
217.70,7.21e-6,0.00024,-0.00036,-0.00026,-0.00042,-0.00025,1.122,0.2200,1.092,0.2145,0.8695,-0.2753,217.70,16.85,15.99,44.64,47.27,51.47,46.28,16.77,12.51,0.00024,1.71e-9,0.00026,9.26e-8,0.00025,1.03e-7,0.2200,0.2468,0.2145,0.2343,0.2753,0.2394,30.51,29.43,28.65
217.80,5.76e-6,0.00022,-0.00036,-0.00026,-0.00042,-0.00025,1.122,0.2200,1.092,0.2145,0.8695,-0.2753,217.80,16.84,15.98,44.64,47.27,51.47,46.28,16.77,12.51,0.00022,1.30e-9,0.00026,9.44e-8,0.00025,1.04e-7,0.2200,0.2468,0.2145,0.2343,0.2753,0.2394,30.51,29.43,28.65
217.90,0.000014,0.00022,-0.00037,-0.00023,-0.00041,-0.00025,1.122,0.2201,1.092,0.2145,0.8695,-0.2753,217.90,16.84,15.98,44.64,47.27,51.47,46.28,16.77,12.51,0.00022,3.20e-9,0.00023,8.56e-8,0.00025,1.02e-7,0.2201,0.2468,0.2145,0.2343,0.2753,0.2394,30.51,29.43,28.65
218.00,0.000023,0.00022,-0.00036,-0.00022,-0.00040,-0.00026,1.122,0.2201,1.092,0.2145,0.8695,-0.2753,218.00,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.51,0.00022,5.12e-9,0.00022,8.20e-8,0.00026,1.04e-7,0.2201,0.2469,0.2145,0.2343,0.2753,0.2394,30.51,29.43,28.65
218.10,0.000032,0.00021,-0.00036,-0.00022,-0.00040,-0.00026,1.122,0.2201,1.092,0.2145,0.8696,-0.2753,218.10,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.51,0.00021,6.67e-9,0.00022,7.88e-8,0.00026,1.03e-7,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.43,28.65
218.20,0.000024,0.00022,-0.00035,-0.00023,-0.00040,-0.00025,1.122,0.2201,1.092,0.2145,0.8696,-0.2753,218.20,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.51,0.00022,5.33e-9,0.00023,7.96e-8,0.00025,9.97e-8,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.43,28.65
218.30,0.000023,0.00023,-0.00035,-0.00023,-0.00040,-0.00025,1.122,0.2201,1.093,0.2145,0.8696,-0.2753,218.30,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.51,0.00023,5.35e-9,0.00023,8.18e-8,0.00025,1.01e-7,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.43,28.65
218.40,0.000026,0.00023,-0.00034,-0.00026,-0.00040,-0.00025,1.122,0.2201,1.093,0.2145,0.8696,-0.2753,218.40,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.51,0.00023,5.94e-9,0.00026,8.84e-8,0.00025,1.00e-7,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.43,28.65
218.50,0.000027,0.00023,-0.00035,-0.00026,-0.00040,-0.00025,1.122,0.2201,1.093,0.2145,0.8697,-0.2753,218.50,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.50,0.00023,6.43e-9,0.00026,9.21e-8,0.00025,1.01e-7,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.44,28.66
218.60,0.000024,0.00023,-0.00035,-0.00026,-0.00040,-0.00025,1.122,0.2201,1.093,0.2145,0.8697,-0.2753,218.60,16.84,15.98,44.63,47.27,51.47,46.28,16.76,12.50,0.00023,5.65e-9,0.00026,8.97e-8,0.00025,9.89e-8,0.2201,0.2469,0.2145,0.2344,0.2753,0.2394,30.51,29.44,28.66
218.70,0.000017,0.00023,-0.00034,-0.00024,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8697,-0.2753,218.70,16.84,15.98,44.63,47.27,51.47,46.27,16.76,12.50,0.00023,3.91e-9,0.00024,7.94e-8,0.00026,1.02e-7,0.2201,0.2469,0.2146,0.2344,0.2753,0.2395,30.51,29.44,28.66
218.80,0.000012,0.00023,-0.00032,-0.00025,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8697,-0.2754,218.80,16.84,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00023,2.67e-9,0.00025,8.19e-8,0.00026,1.05e-7,0.2201,0.2469,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
218.90,0.000016,0.00023,-0.00031,-0.00026,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8697,-0.2754,218.90,16.84,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00023,3.72e-9,0.00026,7.83e-8,0.00026,1.06e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
219.00,0.000017,0.00023,-0.00032,-0.00026,-0.00041,-0.00026,1.122,0.2201,1.093,0.2146,0.8698,-0.2754,219.00,16.84,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00023,4.04e-9,0.00026,8.51e-8,0.00026,1.05e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
219.10,0.000017,0.00023,-0.00033,-0.00028,-0.00040,-0.00027,1.122,0.2201,1.093,0.2146,0.8698,-0.2754,219.10,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00023,3.94e-9,0.00028,9.08e-8,0.00027,1.07e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
219.20,0.000014,0.00021,-0.00031,-0.00027,-0.00040,-0.00027,1.122,0.2201,1.093,0.2146,0.8698,-0.2754,219.20,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00021,3.09e-9,0.00027,8.22e-8,0.00027,1.06e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
219.30,0.000017,0.00021,-0.00031,-0.00026,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8698,-0.2754,219.30,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.50,0.00021,3.59e-9,0.00026,8.19e-8,0.00026,1.06e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2395,30.51,29.44,28.66
219.40,0.000014,0.00021,-0.00031,-0.00027,-0.00039,-0.00026,1.122,0.2201,1.093,0.2146,0.8698,-0.2754,219.40,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.49,0.00021,3.07e-9,0.00027,8.23e-8,0.00026,1.04e-7,0.2201,0.2470,0.2146,0.2345,0.2754,0.2396,30.51,29.44,28.66
219.50,0.000012,0.00022,-0.00031,-0.00027,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8699,-0.2754,219.50,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.49,0.00022,2.51e-9,0.00027,8.27e-8,0.00026,1.05e-7,0.2201,0.2471,0.2146,0.2345,0.2754,0.2396,30.51,29.44,28.66
219.60,8.65e-6,0.00021,-0.00031,-0.00026,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8699,-0.2754,219.60,16.83,15.97,44.63,47.27,51.47,46.27,16.76,12.49,0.00021,1.84e-9,0.00026,8.12e-8,0.00026,1.05e-7,0.2201,0.2471,0.2146,0.2345,0.2754,0.2396,30.51,29.44,28.66
219.70,0.000014,0.00022,-0.00031,-0.00026,-0.00040,-0.00026,1.122,0.2201,1.093,0.2146,0.8699,-0.2754,219.70,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00022,3.16e-9,0.00026,8.04e-8,0.00026,1.06e-7,0.2201,0.2471,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.66
219.80,0.000024,0.00022,-0.00032,-0.00026,-0.00041,-0.00026,1.122,0.2202,1.093,0.2146,0.8699,-0.2754,219.80,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00022,5.44e-9,0.00026,8.36e-8,0.00026,1.06e-7,0.2202,0.2471,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
219.90,0.000020,0.00022,-0.00032,-0.00026,-0.00042,-0.00025,1.122,0.2202,1.093,0.2146,0.8700,-0.2754,219.90,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00022,4.51e-9,0.00026,8.05e-8,0.00025,1.06e-7,0.2202,0.2471,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.00,0.000024,0.00022,-0.00031,-0.00027,-0.00042,-0.00025,1.122,0.2202,1.093,0.2146,0.8700,-0.2754,220.00,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00022,5.33e-9,0.00027,8.19e-8,0.00025,1.05e-7,0.2202,0.2471,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.66
220.10,0.000016,0.00021,-0.00030,-0.00028,-0.00041,-0.00026,1.122,0.2202,1.093,0.2146,0.8700,-0.2755,220.10,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00021,3.40e-9,0.00028,8.46e-8,0.00026,1.05e-7,0.2202,0.2472,0.2146,0.2346,0.2755,0.2396,30.51,29.44,28.67
220.20,0.000016,0.00021,-0.00030,-0.00028,-0.00041,-0.00026,1.123,0.2202,1.093,0.2146,0.8700,-0.2754,220.20,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00021,3.38e-9,0.00028,8.34e-8,0.00026,1.05e-7,0.2202,0.2472,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.30,0.000020,0.00021,-0.00030,-0.00028,-0.00041,-0.00026,1.123,0.2202,1.093,0.2146,0.8700,-0.2754,220.30,16.83,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00021,4.30e-9,0.00028,8.34e-8,0.00026,1.08e-7,0.2202,0.2472,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.40,0.000022,0.00023,-0.00030,-0.00028,-0.00041,-0.00027,1.123,0.2202,1.093,0.2146,0.8701,-0.2754,220.40,16.82,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00023,4.89e-9,0.00028,8.33e-8,0.00027,1.11e-7,0.2202,0.2472,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.50,0.000029,0.00023,-0.00032,-0.00027,-0.00040,-0.00027,1.123,0.2202,1.093,0.2146,0.8701,-0.2754,220.50,16.82,15.96,44.63,47.27,51.47,46.27,16.76,12.49,0.00023,6.69e-9,0.00027,8.71e-8,0.00027,1.10e-7,0.2202,0.2472,0.2146,0.2346,0.2754,0.2396,30.51,29.45,28.67
220.60,0.000027,0.00023,-0.00033,-0.00028,-0.00042,-0.00026,1.123,0.2202,1.093,0.2146,0.8701,-0.2754,220.60,16.82,15.95,44.63,47.27,51.47,46.27,16.76,12.48,0.00023,6.23e-9,0.00028,9.01e-8,0.00026,1.09e-7,0.2202,0.2472,0.2146,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.70,0.000016,0.00023,-0.00034,-0.00029,-0.00042,-0.00027,1.123,0.2202,1.093,0.2147,0.8701,-0.2754,220.70,16.82,15.95,44.62,47.27,51.47,46.27,16.76,12.48,0.00023,3.59e-9,0.00029,9.68e-8,0.00027,1.11e-7,0.2202,0.2472,0.2147,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.80,0.000014,0.00023,-0.00034,-0.00027,-0.00043,-0.00026,1.123,0.2202,1.093,0.2147,0.8701,-0.2754,220.80,16.82,15.95,44.62,47.26,51.47,46.27,16.76,12.48,0.00023,3.28e-9,0.00027,9.29e-8,0.00026,1.12e-7,0.2202,0.2472,0.2147,0.2346,0.2754,0.2396,30.51,29.44,28.67
220.90,0.000020,0.00023,-0.00033,-0.00028,-0.00043,-0.00026,1.123,0.2202,1.093,0.2147,0.8702,-0.2754,220.90,16.82,15.95,44.62,47.26,51.47,46.27,16.75,12.48,0.00023,4.62e-9,0.00028,9.25e-8,0.00026,1.12e-7,0.2202,0.2473,0.2147,0.2347,0.2754,0.2397,30.51,29.45,28.67
221.00,0.000024,0.00023,-0.00034,-0.00028,-0.00042,-0.00026,1.123,0.2203,1.093,0.2147,0.8702,-0.2754,221.00,16.82,15.95,44.62,47.26,51.47,46.27,16.75,12.48,0.00023,5.68e-9,0.00028,9.24e-8,0.00026,1.09e-7,0.2203,0.2473,0.2147,0.2347,0.2754,0.2397,30.51,29.45,28.67
221.10,0.000029,0.00022,-0.00034,-0.00028,-0.00042,-0.00027,1.123,0.2203,1.093,0.2147,0.8702,-0.2754,221.10,16.82,15.95,44.62,47.26,51.47,46.27,16.75,12.48,0.00022,6.40e-9,0.00028,9.58e-8,0.00027,1.12e-7,0.2203,0.2473,0.2147,0.2347,0.2754,0.2397,30.51,29.45,28.68
221.20,0.000030,0.00023,-0.00034,-0.00028,-0.00040,-0.00027,1.123,0.2203,1.093,0.2147,0.8702,-0.2755,221.20,16.82,15.95,44.62,47.26,51.47,46.27,16.75,12.48,0.00023,7.02e-9,0.00028,9.58e-8,0.00027,1.09e-7,0.2203,0.2473,0.2147,0.2347,0.2755,0.2397,30.51,29.45,28.68
221.30,0.000033,0.00023,-0.00035,-0.00028,-0.00041,-0.00027,1.123,0.2203,1.093,0.2147,0.8702,-0.2755,221.30,16.82,15.95,44.62,47.26,51.47,46.26,16.75,12.48,0.00023,7.79e-9,0.00028,9.60e-8,0.00027,1.12e-7,0.2203,0.2473,0.2147,0.2347,0.2755,0.2397,30.51,29.45,28.68
221.40,0.000026,0.00024,-0.00035,-0.00029,-0.00042,-0.00026,1.123,0.2203,1.093,0.2147,0.8703,-0.2755,221.40,16.82,15.94,44.62,47.26,51.47,46.26,16.75,12.48,0.00024,6.13e-9,0.00029,9.95e-8,0.00026,1.07e-7,0.2203,0.2474,0.2147,0.2347,0.2755,0.2397,30.51,29.45,28.68
221.50,0.000013,0.00023,-0.00035,-0.00029,-0.00041,-0.00026,1.123,0.2203,1.093,0.2147,0.8703,-0.2755,221.50,16.82,15.94,44.62,47.26,51.47,46.26,16.75,12.48,0.00023,3.01e-9,0.00029,1.00e-7,0.00026,1.05e-7,0.2203,0.2474,0.2147,0.2347,0.2755,0.2397,30.51,29.45,28.68
221.60,0.000014,0.00022,-0.00035,-0.00028,-0.00042,-0.00025,1.123,0.2203,1.093,0.2147,0.8703,-0.2755,221.60,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00022,3.24e-9,0.00028,9.97e-8,0.00025,1.05e-7,0.2203,0.2474,0.2147,0.2347,0.2755,0.2397,30.51,29.45,28.68
221.70,0.000019,0.00022,-0.00035,-0.00028,-0.00042,-0.00024,1.123,0.2203,1.093,0.2147,0.8703,-0.2755,221.70,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00022,4.21e-9,0.00028,9.74e-8,0.00024,9.87e-8,0.2203,0.2474,0.2147,0.2347,0.2755,0.2398,30.51,29.45,28.68
221.80,0.000016,0.00021,-0.00034,-0.00026,-0.00041,-0.00025,1.123,0.2203,1.093,0.2147,0.8703,-0.2755,221.80,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00021,3.31e-9,0.00026,8.72e-8,0.00025,1.01e-7,0.2203,0.2474,0.2147,0.2347,0.2755,0.2398,30.51,29.45,28.68
221.90,0.000023,0.00022,-0.00034,-0.00026,-0.00042,-0.00026,1.123,0.2203,1.093,0.2147,0.8704,-0.2755,221.90,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00022,5.15e-9,0.00026,8.80e-8,0.00026,1.09e-7,0.2203,0.2474,0.2147,0.2348,0.2755,0.2398,30.51,29.45,28.68
222.00,0.000024,0.00024,-0.00035,-0.00028,-0.00042,-0.00025,1.123,0.2203,1.093,0.2147,0.8704,-0.2756,222.00,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00024,6.00e-9,0.00028,9.78e-8,0.00025,1.04e-7,0.2203,0.2474,0.2147,0.2348,0.2756,0.2399,30.51,29.45,28.68
222.10,0.000024,0.00025,-0.00035,-0.00029,-0.00042,-0.00025,1.123,0.2203,1.094,0.2147,0.8704,-0.2756,222.10,16.81,15.94,44.62,47.26,51.46,46.26,16.75,12.47,0.00025,6.07e-9,0.00029,1.00e-7,0.00025,1.05e-7,0.2203,0.2474,0.2147,0.2348,0.2756,0.2399,30.51,29.45,28.68
222.20,0.000019,0.00024,-0.00032,-0.00028,-0.00042,-0.00026,1.123,0.2203,1.094,0.2147,0.8704,-0.2756,222.20,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00024,4.48e-9,0.00028,9.16e-8,0.00026,1.09e-7,0.2203,0.2474,0.2147,0.2348,0.2756,0.2399,30.51,29.45,28.69
222.30,0.000017,0.00025,-0.00032,-0.00028,-0.00041,-0.00026,1.123,0.2203,1.094,0.2147,0.8704,-0.2755,222.30,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00025,4.34e-9,0.00028,8.90e-8,0.00026,1.06e-7,0.2203,0.2475,0.2147,0.2348,0.2755,0.2398,30.51,29.45,28.69
222.40,0.000023,0.00024,-0.00032,-0.00028,-0.00041,-0.00026,1.123,0.2203,1.094,0.2147,0.8704,-0.2755,222.40,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00024,5.58e-9,0.00028,9.11e-8,0.00026,1.04e-7,0.2203,0.2475,0.2147,0.2348,0.2755,0.2398,30.51,29.45,28.69
222.50,0.000026,0.00022,-0.00033,-0.00028,-0.00041,-0.00026,1.123,0.2203,1.094,0.2147,0.8705,-0.2755,222.50,16.81,15.94,44.62,47.26,51.47,46.26,16.75,12.47,0.00022,5.79e-9,0.00028,9.23e-8,0.00026,1.07e-7,0.2203,0.2475,0.2147,0.2348,0.2755,0.2398,30.51,29.45,28.69
222.60,0.000017,0.00022,-0.00032,-0.00028,-0.00040,-0.00026,1.123,0.2203,1.094,0.2147,0.8705,-0.2755,222.60,16.81,15.93,44.63,47.26,51.47,46.26,16.75,12.46,0.00022,3.84e-9,0.00028,9.12e-8,0.00026,1.03e-7,0.2203,0.2475,0.2147,0.2349,0.2755,0.2398,30.51,29.45,28.69
222.70,0.000017,0.00023,-0.00032,-0.00028,-0.00042,-0.00025,1.123,0.2203,1.094,0.2148,0.8705,-0.2755,222.70,16.81,15.93,44.62,47.26,51.47,46.26,16.75,12.46,0.00023,3.94e-9,0.00028,8.91e-8,0.00025,1.05e-7,0.2203,0.2475,0.2148,0.2349,0.2755,0.2398,30.51,29.45,28.69
222.80,0.000022,0.00023,-0.00032,-0.00028,-0.00042,-0.00027,1.123,0.2204,1.094,0.2148,0.8705,-0.2755,222.80,16.80,15.93,44.62,47.26,51.47,46.26,16.75,12.46,0.00023,5.08e-9,0.00028,9.04e-8,0.00027,1.14e-7,0.2204,0.2475,0.2148,0.2349,0.2755,0.2399,30.51,29.45,28.69
222.90,0.000017,0.00024,-0.00033,-0.00029,-0.00042,-0.00027,1.123,0.2204,1.094,0.2148,0.8705,-0.2756,222.90,16.81,15.93,44.63,47.26,51.47,46.26,16.75,12.46,0.00024,4.09e-9,0.00029,9.29e-8,0.00027,1.13e-7,0.2204,0.2475,0.2148,0.2349,0.2756,0.2399,30.51,29.45,28.69
223.00,0.000013,0.00026,-0.00032,-0.00029,-0.00041,-0.00027,1.123,0.2204,1.094,0.2148,0.8706,-0.2755,223.00,16.80,15.93,44.62,47.26,51.47,46.26,16.75,12.46,0.00026,3.31e-9,0.00029,9.30e-8,0.00027,1.12e-7,0.2204,0.2475,0.2148,0.2349,0.2755,0.2399,30.51,29.45,28.69
223.10,0.000020,0.00025,-0.00032,-0.00028,-0.00042,-0.00027,1.123,0.2204,1.094,0.2148,0.8706,-0.2756,223.10,16.80,15.93,44.62,47.26,51.47,46.26,16.74,12.46,0.00025,5.09e-9,0.00028,8.99e-8,0.00027,1.10e-7,0.2204,0.2476,0.2148,0.2349,0.2756,0.2399,30.51,29.45,28.69
