Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC],RPS_Cold,RPS_Hot,Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
495.0,1.5,27.87,-1.03,28.62,4,3,4.14e-05,0.000226,-0.000308,-0.000267,-0.0004,-0.000308,-0.000709,0.000218,-0.000731,0.000498,-0.72467,0.69056,495.45,2.4714,1.3867999999999998,26.09,26.64,29.079999999999995,26.670000000000005,1.4759,-1.8285,0.000226,9.436000000000001e-09,0.000267,8.215e-08,0.000308,1.2350000000000001e-07,0.000218,1.553e-07,0.000498,3.6560000000000004e-07,0.69056,0.50039,25.169000000000004,24.2,24.7
496.0,1.5,27.87,-1.06,28.62,3,4,2.1844e-05,0.000183,-0.000314,-0.000244,-0.000403,-0.00032,-0.000707,0.000217,-0.000715,0.000501,-0.7246,0.6905,496.45,2.4715,1.3894,26.09,26.64,29.079999999999995,26.670000000000005,1.4738,-1.83,0.000183,4.0688e-09,0.000244,7.712e-08,0.00032,1.298e-07,0.000217,1.544e-07,0.000501,3.587e-07,0.6905,0.5003599999999999,25.169000000000004,24.2,24.7
497.0,1.5,27.87,-1.06,28.62,4,3,-5.657e-06,0.000199,-0.000307,-0.00025,-0.000367,-0.000315,-0.000706,0.00022,-0.000722,0.000501,-0.7246,0.69047,497.45,2.4719,1.3935,26.09,26.64,29.079999999999995,26.670000000000005,1.4709,-1.831,0.000199,1.1204e-09,0.00025,7.658e-08,0.000315,1.1480000000000001e-07,0.00022,1.553e-07,0.000501,3.613e-07,0.69047,0.5003,25.17,24.2,24.697
498.0,1.5,27.87,-1.06,28.62,4,3,-1.153e-06,0.000198,-0.000315,-0.000247,-0.000372,-0.000309,-0.000698,0.00023,-0.00073,0.000518,-0.7246,0.6904,498.45,2.4714,1.3967,26.09,26.64,29.079999999999995,26.670000000000005,1.4693,-1.8322,0.000198,8.01e-10,0.000247,7.796e-08,0.000309,1.147e-07,0.00023,1.601e-07,0.000518,3.791e-07,0.6904,0.5003,25.17,24.2,24.69
499.0,1.5,27.87,-1.06,28.62,3,4,1.3400000000000006e-07,0.000199,-0.000315,-0.000263,-0.000374,-0.00032,-0.000693,0.000234,-0.000722,0.0005239999999999,-0.7246,0.6904,499.45,2.47,1.3996,26.09,26.635,29.078,26.670000000000005,1.4676,-1.8347,0.000199,9.302e-10,0.000263,8.269999999999999e-08,0.00032,1.195e-07,0.000234,1.625e-07,0.0005239999999999,3.784e-07,0.6904,0.5003,25.17,24.2,24.69
500.0,1.5,27.87,-1.06,28.62,4,3,1.2653e-05,0.000202,-0.000308,-0.000246,-0.000387,-0.000318,-0.000696,0.000232,-0.000711,0.000526,-0.7246,0.6904,500.45,2.4690000000000003,1.4028,26.09,26.630000000000003,29.07,26.670000000000005,1.466,-1.8359,0.000202,2.5583e-09,0.000246,7.61e-08,0.000318,1.2269999999999998e-07,0.000232,1.6190000000000001e-07,0.000526,3.7390000000000003e-07,0.6904,0.50024,25.17,24.2,24.685
501.0,1.5,27.87,-1.06,28.62,4,4,3.2110000000000003e-06,0.000196,-0.000301,-0.00025,-0.000391,-0.000319,-0.000715,0.000236,-0.000706,0.000513,-0.72458,0.69043,501.45,2.4671,1.405,26.09,26.630000000000003,29.07,26.670000000000005,1.4649,-1.8371,0.000196,1.4437e-09,0.00025,7.534e-08,0.000319,1.247e-07,0.000236,1.678e-07,0.000513,3.617e-07,0.69043,0.50028,25.168,24.2,24.68
502.0,1.5,27.87,-1.06,28.62,3,3,-7.336999999999999e-06,0.000174,-0.000302,-0.000253,-0.000386,-0.000312,-0.000714,0.000248,-0.000743,0.000512,-0.7246,0.6904399999999999,502.45,2.466,1.4081,26.09,26.630000000000003,29.074,26.670000000000005,1.4638,-1.8392,0.000174,1.2855e-09,0.000253,7.662999999999999e-08,0.000312,1.204e-07,0.000248,1.768e-07,0.000512,3.793e-07,0.6904399999999999,0.50028,25.164,24.2,24.68
503.0,1.5,27.87,-1.06,28.62,4,3,-4.699999999999997e-08,0.000168,-0.0003059999999999,-0.000248,-0.000389,-0.000326,-0.000715,0.000238,-0.000743,0.000525,-0.7246,0.6905,503.45,2.4648,1.4109,26.085,26.629,29.079999999999995,26.670000000000005,1.4639,-1.8397,0.000168,1.0053999999999999e-09,0.000248,7.539e-08,0.000326,1.268e-07,0.000238,1.716e-07,0.000525,3.898e-07,0.6905,0.5003,25.16,24.2,24.673
504.0,1.5,27.87,-1.06,28.62,3,4,6.632e-06,0.000195,-0.000285,-0.0002409999999999,-0.000401,-0.00032,-0.00071,0.000237,-0.000734,0.000534,-0.7246,0.6905,504.45,2.4636,1.4157,26.084,26.626,29.079999999999995,26.670000000000005,1.4644,-1.841,0.000195,1.304e-09,0.0002409999999999,6.838000000000002e-08,0.00032,1.298e-07,0.000237,1.6959999999999998e-07,0.000534,3.918000000000001e-07,0.6905,0.50038,25.16,24.2,24.67
505.0,1.5,27.87,-1.06,28.62,4,3,1.4455e-05,0.000201,-0.00032,-0.000247,-0.000399,-0.000312,-0.000719,0.000236,-0.000723,0.0005239999999999,-0.7246,0.6905,505.45,2.4634,1.4212,26.079999999999995,26.621,29.079999999999995,26.670000000000005,1.4656,-1.8414,0.000201,3.1879999999999997e-09,0.000247,7.874e-08,0.000312,1.239e-07,0.000236,1.708e-07,0.0005239999999999,3.799e-07,0.6905,0.5003299999999999,25.16,24.2,24.661
506.0,1.5,27.87,-1.06,28.62,4,3,-2.3e-06,0.000209,-0.000287,-0.000252,-0.000393,-0.000315,-0.000722,0.000258,-0.000723,0.00051,-0.7246,0.6905,506.45,2.4634,1.4258,26.079999999999995,26.62,29.079999999999995,26.666000000000004,1.466,-1.8418,0.000209,2.9700000000000003e-09,0.000252,7.208000000000002e-08,0.000315,1.2360000000000002e-07,0.000258,1.85e-07,0.00051,3.699e-07,0.6905,0.50039,25.16,24.2,24.659
507.0,1.5,27.87,-1.06,28.62,3,4,8.599e-06,0.000202,-0.000327,-0.000236,-0.00039,-0.000316,-0.0007289999999999,0.0002289999999999,-0.000721,0.000513,-0.7246,0.6905,507.45,2.4639,1.4306,26.079999999999995,26.62,29.079999999999995,26.661,1.4661,-1.8426,0.000202,2.1556e-09,0.000236,7.76e-08,0.000316,1.238e-07,0.0002289999999999,1.669e-07,0.000513,3.689e-07,0.6905,0.5004,25.159,24.2,24.65
508.0,1.5,27.87,-1.06,28.62,4,3,3.44e-05,0.000198,-0.000321,-0.000231,-0.000391,-0.000321,-0.000736,0.000225,-0.000726,0.000517,-0.7246,0.6905,508.45,2.4649,1.4363,26.079999999999995,26.62,29.079999999999995,26.660000000000004,1.4665,-1.8441,0.000198,6.772e-09,0.000231,7.494e-08,0.000321,1.257e-07,0.000225,1.661e-07,0.000517,3.771e-07,0.6905,0.50038,25.159,24.2,24.646
509.0,1.5,27.87,-1.06,28.62,3,4,3.58e-05,0.00021,-0.00032,-0.000233,-0.000386,-0.00032,-0.000724,0.000224,-0.000719,0.000518,-0.72455,0.6904899999999999,509.45,2.4668,1.4411999999999998,26.079999999999995,26.62,29.079999999999995,26.660000000000004,1.4669,-1.8458,0.00021,7.615e-09,0.000233,7.479e-08,0.00032,1.239e-07,0.000224,1.64e-07,0.000518,3.73e-07,0.6904899999999999,0.50028,25.152,24.198,24.64
510.0,1.5,27.87,-1.09,28.62,4,3,4.84e-05,0.000215,-0.000331,-0.000218,-0.000394,-0.000314,-0.000712,0.000235,-0.000714,0.000529,-0.7244900000000001,0.6904,510.45,2.4709,1.4463,26.079999999999995,26.62,29.079999999999995,26.660000000000004,1.4676,-1.8468,0.000215,1.0426e-08,0.000218,7.222000000000002e-08,0.000314,1.239e-07,0.000235,1.681e-07,0.000529,3.779e-07,0.6904,0.5001599999999999,25.151,24.19,24.634
511.0,1.5,27.87,-1.12,28.62,4,3,3.71e-05,0.000195,-0.00032,-0.000207,-0.000381,-0.000314,-0.000715,0.000219,-0.000716,0.000516,-0.7244,0.69032,511.45,2.4739,1.4506,26.079999999999995,26.62,29.079999999999995,26.660000000000004,1.469,-1.8487,0.000195,7.296e-09,0.000207,6.656000000000002e-08,0.000314,1.192e-07,0.000219,1.57e-07,0.000516,3.697e-07,0.69032,0.5000899999999999,25.15,24.187,24.63
512.0,1.5,27.87,-1.12,28.62,3,4,3.46e-05,0.000195,-0.000306,-0.000238,-0.000379,-0.000317,-0.000688,0.000218,-0.000723,0.00052,-0.7244,0.69028,512.45,2.4785,1.4549,26.079999999999995,26.62,29.078,26.660000000000004,1.4704000000000002,-1.8512,0.000195,6.7669999999999995e-09,0.000238,7.212e-08,0.000317,1.201e-07,0.000218,1.493e-07,0.00052,3.757e-07,0.69028,0.5000199999999999,25.15,24.18,24.626
513.0,1.5,27.87,-1.12,28.62,4,3,3.01e-05,0.000194,-0.0002839999999999,-0.000237,-0.000372,-0.000321,-0.000696,0.0002109999999999,-0.000713,0.00054,-0.7244,0.6903,513.45,2.4825,1.46,26.079999999999995,26.62,29.07,26.660000000000004,1.4708,-1.8536,0.000194,5.887e-09,0.000237,6.755e-08,0.000321,1.201e-07,0.0002109999999999,1.471e-07,0.00054,3.846e-07,0.6903,0.5,25.15,24.176,24.62
514.0,1.5,27.87,-1.09,28.62,4,3,1.4197e-05,0.000178,-0.0002839999999999,-0.0002419999999999,-0.00038,-0.00032,-0.000702,0.00022,-0.00073,0.00053,-0.7244,0.6903,514.45,2.4869,1.4615,26.079999999999995,26.62,29.07,26.660000000000004,1.4714,-1.8559,0.000178,2.552e-09,0.0002419999999999,6.865e-08,0.00032,1.21e-07,0.00022,1.543e-07,0.00053,3.8670000000000004e-07,0.6903,0.5001,25.15,24.17,24.62
515.0,1.5,27.87,-1.06,28.62,3,4,2.29e-05,0.00016,-0.000289,-0.000247,-0.000384,-0.000323,-0.000701,0.000217,-0.000723,0.000536,-0.7244,0.69028,515.45,2.4896000000000003,1.4616,26.079999999999995,26.62,29.07,26.659,1.4729,-1.8583000000000005,0.00016,3.63e-09,0.000247,7.166000000000002e-08,0.000323,1.244e-07,0.000217,1.5320000000000002e-07,0.000536,3.883e-07,0.69028,0.5000600000000001,25.146,24.168,24.62
516.0,1.5,27.87,-1.09,28.62,4,3,2.1821e-05,0.000186,-0.0002989999999999,-0.00025,-0.00039,-0.000334,-0.000705,0.0002279999999999,-0.000731,0.00052,-0.7244200000000001,0.6902900000000001,516.45,2.4912,1.4611,26.079999999999995,26.62,29.073,26.651,1.4733,-1.8603,0.000186,3.9770000000000015e-09,0.00025,7.508e-08,0.000334,1.307e-07,0.0002279999999999,1.62e-07,0.00052,3.806e-07,0.6902900000000001,0.5000199999999999,25.144,24.161,24.62
517.0,1.5,27.87,-1.12,28.62,3,3,1.2042e-05,0.000172,-0.000295,-0.000235,-0.000396,-0.000322,-0.000709,0.000218,-0.000719,0.00052,-0.72447,0.6903,517.45,2.492,1.4598,26.079999999999995,26.62,29.079999999999995,26.65,1.4743,-1.8628,0.000172,2.1606e-09,0.000235,6.963e-08,0.000322,1.277e-07,0.000218,1.5549999999999998e-07,0.00052,3.744e-07,0.6903,0.5001,25.143,24.16,24.62
518.0,1.5,27.87,-1.09,28.62,4,4,1.2465e-05,0.000179,-0.000303,-0.000233,-0.000402,-0.000319,-0.000712,0.000221,-0.000719,0.000531,-0.7245,0.69037,518.45,2.4921,1.4572,26.079999999999995,26.62,29.079999999999995,26.65,1.4758,-1.8642,0.000179,2.3957e-09,0.000233,7.089e-08,0.000319,1.282e-07,0.000221,1.582e-07,0.000531,3.812e-07,0.69037,0.50017,25.14,24.16,24.62
519.0,1.5,27.87,-1.06,28.62,4,3,1.5388000000000002e-05,0.000199,-0.000308,-0.000234,-0.000397,-0.000317,-0.000722,0.000213,-0.000728,0.0005239999999999,-0.7246,0.6904,519.45,2.4929,1.4541,26.079999999999995,26.62,29.079999999999995,26.65,1.4774,-1.8663,0.000199,3.0511999999999996e-09,0.000234,7.223e-08,0.000317,1.256e-07,0.000213,1.54e-07,0.0005239999999999,3.823e-07,0.6904,0.50025,25.14,24.16,24.622
520.0,1.5,27.87,-1.09,28.62,3,4,5.849999999999999e-07,0.000193,-0.0003059999999999,-0.000249,-0.000398,-0.000316,-0.000712,0.000213,-0.000706,0.000517,-0.7246,0.6904,520.45,2.4934000000000003,1.4485,26.079999999999995,26.62,29.079999999999995,26.65,1.478,-1.8672,0.000193,6.194e-10,0.000249,7.664e-08,0.000316,1.2640000000000002e-07,0.000213,1.523e-07,0.000517,3.66e-07,0.6904,0.50022,25.14,24.16,24.63
521.0,1.5,27.87,-1.12,28.62,4,3,7.222e-06,0.000193,-0.0003009999999999,-0.000243,-0.000413,-0.000323,-0.000714,0.000226,-0.00071,0.000518,-0.72453,0.6904,521.45,2.4944,1.443,26.079999999999995,26.62,29.078,26.65,1.4781,-1.8671,0.000193,1.9014e-09,0.000243,7.302e-08,0.000323,1.327e-07,0.000226,1.6300000000000004e-07,0.000518,3.684e-07,0.6904,0.5002,25.14,24.159,24.636000000000003
522.0,1.5,27.87,-1.12,28.62,3,3,2.1518e-05,0.000191,-0.000308,-0.000235,-0.000395,-0.000323,-0.000713,0.000225,-0.000708,0.0005269999999999,-0.7245,0.6903400000000001,522.45,2.4958,1.4365,26.079999999999995,26.62,29.07,26.65,1.4783,-1.8672,0.000191,4.0587e-09,0.000235,7.286e-08,0.000323,1.277e-07,0.000225,1.599e-07,0.0005269999999999,3.728e-07,0.6903400000000001,0.50015,25.14,24.155,24.64
523.0,1.5,27.87,-1.12,28.62,4,4,2.97e-05,0.000224,-0.000303,-0.000235,-0.000385,-0.00032,-0.0007199999999999,0.000221,-0.000703,0.000534,-0.72446,0.6903,523.45,2.4964,1.4297,26.079999999999995,26.62,29.07,26.65,1.4772,-1.8665,0.000224,6.612e-09,0.000235,7.110999999999999e-08,0.00032,1.232e-07,0.000221,1.597e-07,0.000534,3.761e-07,0.6903,0.5001,25.14,24.15,24.65
524.0,1.5,27.87,-1.12,28.62,4,3,2.23e-05,0.0002289999999999,-0.0003109999999999,-0.00024,-0.000386,-0.0003039999999999,-0.000711,0.000223,-0.000712,0.000534,-0.7244,0.6902900000000001,524.45,2.4971,1.4231,26.079999999999995,26.62,29.07,26.65,1.4747,-1.8652,0.0002289999999999,5.132e-09,0.00024,7.429e-08,0.0003039999999999,1.173e-07,0.000223,1.5880000000000005e-07,0.000534,3.805e-07,0.6902900000000001,0.5000600000000001,25.143,24.15,24.653
525.0,1.5,27.87,-1.12,28.62,3,3,1.2604e-05,0.000217,-0.0003039999999999,-0.000223,-0.000379,-0.000319,-0.000709,0.000221,-0.000705,0.000543,-0.72438,0.6902100000000001,525.45,2.4977,1.4169,26.079999999999995,26.62,29.07,26.65,1.4727,-1.8642,0.000217,2.73e-09,0.000223,6.789e-08,0.000319,1.2e-07,0.000221,1.568e-07,0.000543,3.8510000000000003e-07,0.6902100000000001,0.4999699999999999,25.15,24.15,24.66
526.0,1.5,27.87,-1.12,28.62,4,4,1.5621e-05,0.0002279999999999,-0.0003,-0.000249,-0.000379,-0.000321,-0.000702,0.000221,-0.000709,0.0005369999999999,-0.7243,0.69017,526.45,2.4977,1.4123,26.079999999999995,26.62,29.063,26.65,1.4693,-1.8627,0.0002279999999999,3.603e-09,0.000249,7.480999999999999e-08,0.000321,1.219e-07,0.000221,1.565e-07,0.0005369999999999,3.815e-07,0.69017,0.4999,25.15,24.15,24.663
527.0,1.5,27.87,-1.12,28.62,3,3,2.18e-05,0.000237,-0.000305,-0.00026,-0.000386,-0.00031,-0.000708,0.0002109999999999,-0.000707,0.00054,-0.7241799999999999,0.69005,527.45,2.4977,1.4108,26.079999999999995,26.62,29.059999999999995,26.643,1.4665,-1.8603,0.000237,5.207e-09,0.00026,7.896e-08,0.00031,1.198e-07,0.0002109999999999,1.492e-07,0.00054,3.814e-07,0.69005,0.49972,25.15,24.15,24.668
528.0,1.5,27.87,-1.12,28.62,4,3,2.8900000000000005e-05,0.000243,-0.0003039999999999,-0.0002549999999999,-0.000386,-0.000322,-0.000702,0.000212,-0.000707,0.000531,-0.7241,0.6899599999999999,528.45,2.4982,1.4117000000000002,26.079,26.619,29.059999999999995,26.64,1.4634,-1.8593,0.000243,7.005e-09,0.0002549999999999,7.732e-08,0.000322,1.238e-07,0.000212,1.498e-07,0.000531,3.755e-07,0.6899599999999999,0.4995999999999999,25.15,24.143,24.661
529.0,1.5,27.87,-1.12,28.62,4,4,3.6e-05,0.000223,-0.000307,-0.000253,-0.00039,-0.00031,-0.000706,0.000205,-0.000689,0.000512,-0.72367,0.68959,529.45,2.4998,1.4144,26.077,26.613,29.059999999999995,26.64,1.4613,-1.8577,0.000223,8.169e-09,0.000253,7.72e-08,0.00031,1.205e-07,0.000205,1.4500000000000001e-07,0.000512,3.532e-07,0.68959,0.49904,25.151,24.14,24.66
530.0,1.5,27.87,-1.12,28.62,3,3,2.7300000000000003e-05,0.000208,-0.0003039999999999,-0.0002519999999999,-0.000386,-0.00031,-0.000689,0.000213,-0.000691,0.000511,-0.72276,0.6886699999999999,530.45,2.5021,1.4199,26.07,26.610000000000003,29.059999999999995,26.64,1.4607,-1.8556,0.000208,5.64e-09,0.0002519999999999,7.651e-08,0.00031,1.197e-07,0.000213,1.478e-07,0.000511,3.544e-07,0.6886699999999999,0.49775,25.15,24.14,24.652
531.0,1.5,27.87,-1.12,28.59,4,4,1.7140999999999997e-05,0.0002109999999999,-0.0003059999999999,-0.0002549999999999,-0.00037,-0.000318,-0.000678,0.000199,-0.000686,0.000506,-0.5078940000000001,0.484301,531.45,2.504,1.4257,26.07,26.610000000000003,29.059999999999995,26.64,1.4614,-1.8546,0.0002109999999999,3.626e-09,0.0002549999999999,7.812e-08,0.000318,1.181e-07,0.000199,1.347e-07,0.000506,3.483e-07,0.485339,0.3403395361,25.15,24.136000000000003,24.647
532.0,1.5,27.87,-1.12,28.56,3,3,1.77e-05,0.000212,-0.0003009999999999,-0.000246,-0.000372,-0.000313,-0.000686,0.000206,-0.0007,0.000506,0.00162,-0.000357,532.45,2.5065,1.4338000000000002,26.07,26.610000000000003,29.059999999999995,26.64,1.4629,-1.8538,0.000212,3.8059999999999995e-09,0.000246,7.356e-08,0.000313,1.1680000000000001e-07,0.000206,1.408e-07,0.000506,3.531e-07,0.000357,5.787e-07,25.15,24.13,24.637
533.0,1.5,27.87,-1.09,28.59,4,3,1.3232e-05,0.000197,-0.000296,-0.000235,-0.000377,-0.000322,-0.0006969999999999,0.000201,-0.0007199999999999,0.000504,0.001616,-0.000375,533.45,2.5074,1.4406,26.07,26.611,29.059999999999995,26.64,1.4618,-1.8535,0.000197,2.5968e-09,0.000235,6.984e-08,0.000322,1.218e-07,0.000201,1.413e-07,0.000504,3.622e-07,0.000375,6.045e-07,25.151,24.13,24.63
534.0,1.5,27.87,-1.06,28.62,4,4,2.48e-05,0.000206,-0.0003039999999999,-0.000243,-0.000387,-0.000325,-0.000706,0.000209,-0.000717,0.000506,0.001627,-0.000379,534.45,2.5069,1.4462,26.07,26.62,29.065,26.641,1.4563,-1.8527,0.000206,5.086e-09,0.000243,7.387e-08,0.000325,1.251e-07,0.000209,1.482e-07,0.000506,3.621e-07,0.000379,6.177e-07,25.164,24.134,24.62
535.0,1.5,27.87,-1.03,28.59,3,3,2.3800000000000003e-05,0.000176,-0.0003019999999999,-0.000261,-0.000387,-0.000327,-0.000707,0.000205,-0.000717,0.000505,0.001624,-0.000368,535.45,2.5033,1.4492,26.07,26.631,29.07,26.649,1.4471,-1.8519,0.000176,4.238e-09,0.000261,7.862e-08,0.000327,1.2640000000000002e-07,0.000205,1.449e-07,0.000505,3.6340000000000004e-07,0.000368,5.977e-07,25.183,24.145,24.62
536.0,1.5,27.87,-1.0,28.56,4,3,1.69e-05,0.000189,-0.0003,-0.00025,-0.000426,-0.000323,-0.000692,0.000213,-0.000732,0.000521,0.001626,-0.000365,536.45,2.4982,1.4504,26.078,26.643,29.07,26.659,1.4367,-1.8507,0.000189,3.206e-09,0.00025,7.548e-08,0.000323,1.364e-07,0.000213,1.488e-07,0.000521,3.821e-07,0.000365,5.945e-07,25.207,24.16,24.629
537.0,1.5,27.87,-1.0,28.56,3,4,2.4432000000000003e-05,0.000206,-0.000278,-0.00024,-0.000414,-0.000316,-0.0006969999999999,0.000215,-0.000723,0.000519,0.001627,-0.000351,537.45,2.4907,1.4503,26.081,26.657,29.07,26.667,1.4248999999999998,-1.8489,0.000206,5.2045e-09,0.00024,6.713e-08,0.000316,1.307e-07,0.000215,1.508e-07,0.000519,3.756e-07,0.000351,5.734e-07,25.233,24.179,24.632
538.0,1.5,27.87,-1.0,28.56,4,3,3.35e-05,0.000215,-0.000304,-0.00024,-0.000414,-0.000309,-0.000687,0.000226,-0.0007329999999999,0.000499,0.001634,-0.00035,538.45,2.483,1.4498000000000002,26.09,26.673,29.07,26.68,1.4131,-1.8474,0.000215,7.307e-09,0.00024,7.36e-08,0.000309,1.276e-07,0.000226,1.551e-07,0.000499,3.668e-07,0.00035,5.715000000000001e-07,25.26,24.197,24.64
539.0,1.5,27.87,-0.97,28.59,4,4,2.15e-05,0.000183,-0.000308,-0.000239,-0.000404,-0.000313,-0.00068,0.000223,-0.0007329999999999,0.000516,0.008597,-0.00699,539.45,2.4753,1.4483,26.098000000000003,26.689,29.07,26.693,1.4015,-1.8457,0.000183,3.966e-09,0.000239,7.302e-08,0.000313,1.263e-07,0.000223,1.513e-07,0.000516,3.794e-07,0.00699,0.0002554806,25.289,24.217,24.649
540.0,1.5,27.87,-0.94,28.62,3,3,1.68e-05,0.000177,-0.000312,-0.000243,-0.0004179999999999,-0.0003109999999999,-0.000688,0.000222,-0.000736,0.000513,0.352033,-0.333672,540.45,2.4683,1.4475,26.107,26.704,29.07,26.701,1.3918,-1.8439,0.000177,2.945e-09,0.000243,7.544e-08,0.0003109999999999,1.294e-07,0.000222,1.537e-07,0.000513,3.781e-07,0.333828,0.1371360337,25.312,24.235,24.658
541.0,1.5,27.87,-0.94,28.59,4,3,2.4586e-05,0.00019,-0.000301,-0.000243,-0.000411,-0.0003059999999999,-0.000676,0.000196,-0.000736,0.000535,0.41871,-0.39713,541.45,2.4661,1.4495,26.110000000000003,26.717,29.07,26.709000000000003,1.3865,-1.8421,0.00019,4.7e-09,0.000243,7.326e-08,0.0003059999999999,1.254e-07,0.000196,1.326e-07,0.000535,3.934e-07,0.39713,0.16627,25.331,24.24,24.66
542.0,1.5,27.87,-0.94,28.56,4,4,2.78e-05,0.000195,-0.0003109999999999,-0.000243,-0.000414,-0.000309,-0.000675,0.000196,-0.000723,0.000511,0.41646,-0.39496,542.45,2.4683,1.4551,26.117,26.72,29.07,26.706,1.3916,-1.8402,0.000195,5.467e-09,0.000243,7.631e-08,0.000309,1.2780000000000002e-07,0.000196,1.328e-07,0.000511,3.691e-07,0.39496,0.16449,25.332,24.24,24.66
543.0,1.5,27.87,-0.91,28.56,3,3,2.56e-05,0.000178,-0.000304,-0.000248,-0.000405,-0.000318,-0.000679,0.000205,-0.000734,0.000521,0.4150299999999999,-0.39357,543.45,2.4698,1.4592,26.12,26.72,29.07,26.709000000000003,1.4068999999999998,-1.8388,0.000178,4.571e-09,0.000248,7.555e-08,0.000318,1.295e-07,0.000205,1.402e-07,0.000521,3.8230000000000003e-07,0.39357,0.16335,25.316,24.24,24.66
544.0,1.5,27.87,-0.88,28.56,4,4,3.37e-05,0.000159,-0.000274,-0.000246,-0.000412,-0.000314,-0.000679,0.000202,-0.000732,0.000513,0.41403,-0.39261,544.45,2.4717,1.4612,26.12,26.716,29.07,26.71,1.4272,-1.837,0.000159,5.307e-09,0.000246,6.816e-08,0.000314,1.293e-07,0.000202,1.389e-07,0.000513,3.747e-07,0.39261,0.16255,25.289,24.24,24.66
545.0,1.5,27.87,-0.88,28.56,3,3,3.37e-05,0.000158,-0.0002749999999999,-0.000239,-0.0004219999999999,-0.000331,-0.000677,0.000201,-0.000721,0.000506,0.41325,-0.39184,545.45,2.4701,1.4603,26.129,26.706,29.07,26.719,1.4499,-1.8357,0.000158,5.296e-09,0.000239,6.633e-08,0.000331,1.394e-07,0.000201,1.365e-07,0.000506,3.65e-07,0.39184,0.16193,25.255000000000003,24.248,24.667
546.0,1.5,27.87,-0.88,28.56,4,3,2.2e-05,0.000156,-0.000304,-0.000239,-0.000427,-0.000327,-0.000674,0.00021,-0.000717,0.000507,0.41268,-0.39134,546.45,2.4671,1.4585,26.133,26.694,29.077,26.726,1.474,-1.8338,0.000156,3.43e-09,0.000239,7.285e-08,0.000327,1.397e-07,0.00021,1.43e-07,0.000507,3.643e-07,0.39134,0.1615,25.22,24.257,24.674
547.0,1.5,27.87,-0.88,28.56,4,4,1.065e-05,0.000161,-0.0003009999999999,-0.000237,-0.000425,-0.000324,-0.000677,0.000207,-0.000719,0.000516,0.4122,-0.39091,547.45,2.4626,1.4558,26.14,26.681,29.079999999999995,26.733,1.4972,-1.833,0.000161,1.7552e-09,0.000237,7.184e-08,0.000324,1.378e-07,0.000207,1.4050000000000002e-07,0.000516,3.718e-07,0.39091,0.16113,25.184,24.27,24.685
548.0,1.5,27.87,-0.88,28.56,3,3,5.286e-06,0.000183,-0.000313,-0.000244,-0.0004069999999999,-0.000324,-0.000679,0.000207,-0.000708,0.000517,0.41174,-0.39052,548.45,2.4585,1.4533,26.149,26.667,29.082,26.74,1.519,-1.8325,0.000183,1.3025e-09,0.000244,7.627000000000002e-08,0.000324,1.313e-07,0.000207,1.412e-07,0.000517,3.6610000000000003e-07,0.39052,0.16079,25.148,24.282,24.694
549.0,1.5,27.87,-0.88,28.56,4,4,-8.729999999999999e-07,0.000183,-0.000324,-0.00024,-0.000402,-0.0003039999999999,-0.000676,0.000213,-0.000722,0.000512,0.41136,-0.39014,549.45,2.4544,1.4498,26.157,26.654,29.09,26.75,1.5395,-1.8323,0.000183,7.379999999999998e-10,0.00024,7.764e-08,0.0003039999999999,1.2210000000000001e-07,0.000213,1.4419999999999998e-07,0.000512,3.696e-07,0.39014,0.1605,25.115,24.294,24.707
550.0,1.5,27.87,-0.88,28.56,3,3,1.88e-05,0.00018,-0.000308,-0.000222,-0.000424,-0.000307,-0.000677,0.000208,-0.000724,0.000523,0.41106,-0.38986,550.45,2.45,1.4452,26.165000000000003,26.643,29.09,26.756,1.5585,-1.8321,0.00018,3.3249999999999996e-09,0.000222,6.877e-08,0.000307,1.296e-07,0.000208,1.417e-07,0.000523,3.8020000000000003e-07,0.38986,0.16026,25.083,24.306,24.719
551.0,1.5,27.87,-0.88,28.56,4,3,4.179e-06,0.000192,-0.000312,-0.000233,-0.000428,-0.000313,-0.000685,0.000209,-0.000719,0.000544,0.41798,-0.38637,551.45,2.4448,1.4393,26.173,26.629,29.09,26.762,1.5754,-1.8325,0.000192,8.023e-10,0.000233,7.339e-08,0.000313,1.347e-07,0.000209,1.426e-07,0.000544,3.913e-07,0.38637,0.16144,25.054,24.319,24.735
