Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC],RPS_Cold,RPS_Hot,Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
673.0,5.5,74.06,1.12,77.44,0,0,2.04e-05,0.000175,-0.000283,-0.000289,-0.000369,-0.00031,1.2435,0.24405,-1.2685,-0.248,0.8063100000000001,-0.37432,673.45,18.063,16.365000000000002,61.398,63.231,76.48400000000001,64.662,21.014,3.2647,0.000175,3.5559999999999997e-09,0.000289,8.21e-08,0.00031,1.147e-07,0.24405,0.30347,0.248,0.31467,0.37432,0.30182,42.217,46.6,45.032
674.0,5.5,74.06,1.185,77.405,0,0,4.08e-05,0.000174,-0.0003059999999999,-0.000282,-0.000372,-0.000316,1.2337,0.24216,-1.2585,-0.246,0.79935,-0.37112,674.45,18.22,16.529,61.224,63.05,76.375,64.488,21.174,3.3048,0.000174,7.104e-09,0.000282,8.548000000000002e-08,0.000316,1.1760000000000001e-07,0.24216,0.29877,0.246,0.30962,0.37112,0.29666,41.874,46.267,44.694
675.0,5.5,74.06,1.25,77.37,0,0,3.81e-05,0.000166,-0.000308,-0.0002839999999999,-0.000377,-0.000301,1.2245,0.2402899999999999,-1.2485,-0.24402,0.7925099999999999,-0.36798,675.45,18.373,16.691,61.052,62.86900000000001,76.275,64.316,21.333,3.3439,0.000166,6.39e-09,0.0002839999999999,8.721e-08,0.000301,1.1340000000000001e-07,0.2402899999999999,0.2942099999999999,0.24402,0.30472,0.36798,0.29165,41.537,45.944,44.361
676.0,5.75,74.03,1.28,77.34,0,0,4.09e-05,0.000155,-0.0003109999999999,-0.0002729999999999,-0.000375,-0.0003009999999999,1.215,0.23847,-1.2385,-0.2420999999999999,0.7858,-0.36485,676.45,18.524,16.852,60.885000000000005,62.69500000000001,76.168,64.148,21.49,3.3832,0.000155,6.2789999999999995e-09,0.0002729999999999,8.441e-08,0.0003009999999999,1.141e-07,0.23847,0.28975,0.2420999999999999,0.29992,0.36485,0.2867099999999999,41.204,45.626,44.033
677.0,6.0,74.0,1.31,77.31,0,0,4.91e-05,0.000169,-0.000303,-0.000278,-0.000369,-0.000297,1.2059000000000002,0.23667,-1.2295,-0.24023,0.77925,-0.36177,677.45,18.672,17.009,60.718,62.52,76.065,63.985,21.64,3.4210000000000003,0.000169,8.26e-09,0.000278,8.451999999999999e-08,0.000297,1.1e-07,0.23667,0.28539,0.24023,0.29527,0.36177,0.2819,40.879000000000005,45.313,43.709
678.0,6.0,73.97,1.34,77.28,0,0,3.51e-05,0.000169,-0.000319,-0.000279,-0.000371,-0.000298,1.1969,0.23489,-1.2195,-0.23833,0.77281,-0.35875,678.45,18.818,17.165,60.554,62.348,75.965,63.828,21.79,3.4585,0.000169,6.0640000000000006e-09,0.000279,8.882e-08,0.000298,1.102e-07,0.23489,0.28114,0.23833,0.2907099999999999,0.35875,0.27723,40.557,45.006,43.39
679.0,6.0,73.94,1.37,77.25,0,0,2.42e-05,0.000161,-0.0003039999999999,-0.00029,-0.000372,-0.0003059999999999,1.188,0.23314,-1.2105,-0.23653,0.76647,-0.3558199999999999,679.45,18.96,17.32,60.391,62.179,75.865,63.673,21.938,3.4953000000000003,0.000161,3.904e-09,0.00029,8.724e-08,0.0003059999999999,1.141e-07,0.23314,0.277,0.23653,0.28629,0.3558199999999999,0.2727,40.241,44.715,43.071000000000005
680.0,6.0,73.905,1.405,77.185,0,0,7.184e-06,0.000163,-0.0003059999999999,-0.00028,-0.000361,-0.00029,1.1792,0.23144,-1.2012,-0.23474,0.76024,-0.35291,680.45,19.097,17.47,60.23,62.012,75.765,63.525,22.08,3.5318,0.000163,1.4072999999999999e-09,0.00028,8.499e-08,0.00029,1.056e-07,0.23144,0.2729499999999999,0.23474,0.28198,0.35291,0.2683,39.931,44.426,42.759
681.0,6.0,73.87,1.44,77.12,0,0,4.899e-06,0.000154,-0.000309,-0.000282,-0.000356,-0.0002859999999999,1.1709,0.22976,-1.1922,-0.23298,0.75412,-0.35009,681.45,19.231,17.619999999999997,60.069,61.848,75.659,63.375,22.221,3.5678,0.000154,7.978000000000001e-10,0.000282,8.701000000000002e-08,0.0002859999999999,1.0216000000000001e-07,0.22976,0.269,0.23298,0.27776,0.35009,0.264,39.625,44.144,42.448
682.0,6.0,73.87,1.44,77.09,0,0,-4.985e-06,0.000159,-0.000309,-0.00028,-0.000357,-0.000294,1.1623,0.2281099999999999,-1.1834,-0.23124,0.74816,-0.34731,682.45,19.36,17.765,59.911,61.685,75.55499999999999,63.227,22.36,3.6033,0.000159,9.216e-10,0.00028,8.706e-08,0.000294,1.047e-07,0.2281099999999999,0.26516,0.23124,0.27364,0.34731,0.25986,39.325,43.867,42.145
683.0,6.0,73.87,1.44,77.06,0,0,5.245e-06,0.000173,-0.000303,-0.0002879999999999,-0.000352,-0.0003,1.1541,0.22648,-1.1747999999999998,-0.22954,0.74229,-0.34457,683.45,19.487,17.91,59.75599999999999,61.526,75.455,63.084,22.494,3.6384,0.000173,1.4459e-09,0.0002879999999999,8.702e-08,0.0003,1.0563e-07,0.22648,0.26138,0.22954,0.26965,0.34457,0.2557999999999999,39.032,43.597,41.846
684.0,6.25,73.84,1.5,77.03,0,0,2.336e-06,0.000185,-0.000302,-0.00029,-0.000356,-0.000303,1.146,0.22488,-1.1661,-0.22785,0.73655,-0.34191,684.45,19.612,18.049,59.605,61.368,75.35499999999999,62.937,22.628,3.6734,0.000185,1.0583e-09,0.00029,8.745e-08,0.000303,1.075e-07,0.22488,0.25771,0.22785,0.26572,0.34191,0.25182,38.739,43.327,41.555
685.0,6.5,73.81,1.56,77.0,0,0,5.570000000000002e-07,0.000177,-0.000313,-0.000281,-0.000366,-0.0003,1.138,0.2233099999999999,-1.1579000000000002,-0.22621,0.73092,-0.3392799999999999,685.45,19.734,18.187,59.455,61.21,75.255,62.794,22.76,3.7078,0.000177,1.1693e-09,0.000281,8.739e-08,0.0003,1.107e-07,0.2233099999999999,0.25415,0.22621,0.26189,0.3392799999999999,0.24799,38.45,43.059000000000005,41.269
686.0,6.5,73.78,1.56,76.935,0,0,6.735e-06,0.00018,-0.000301,-0.0003,-0.000371,-0.000312,1.1302,0.2218,-1.1495,-0.22456,0.72536,-0.33674,686.45,19.855,18.32,59.30499999999999,61.056,75.155,62.652,22.889,3.7415,0.00018,1.2108e-09,0.0003,9.021e-08,0.000312,1.1630000000000002e-07,0.2218,0.25067,0.22456,0.2581299999999999,0.33674,0.24426,38.168,42.797,40.984
687.0,6.5,73.75,1.56,76.87,0,0,5.361e-06,0.000169,-0.000294,-0.00029,-0.000379,-0.000307,1.1225,0.22027,-1.1414,-0.2229899999999999,0.71992,-0.33424,687.45,19.973000000000003,18.45,59.158,60.904,75.05499999999999,62.511,23.015,3.775,0.000169,1.1408e-09,0.00029,8.507e-08,0.000307,1.16e-07,0.22027,0.24728,0.2229899999999999,0.2545199999999999,0.33424,0.2406299999999999,37.888,42.539,40.707
688.0,6.5,73.72,1.625,76.81,0,0,8.188e-06,0.000179,-0.000314,-0.000272,-0.0003779999999999,-0.000316,1.115,0.21881,-1.1335,-0.22144,0.7145900000000001,-0.33175,688.45,20.091,18.579,59.014,60.75,74.963,62.370000000000005,23.141,3.8071,0.000179,1.4693e-09,0.000272,8.524e-08,0.000316,1.202e-07,0.21881,0.24398,0.22144,0.251,0.33175,0.2370499999999999,37.61,42.278,40.435
689.0,6.5,73.69,1.69,76.75,0,0,7.276e-06,0.000206,-0.000308,-0.000277,-0.000379,-0.000316,1.1076,0.21736,-1.1257,-0.21989,0.70936,-0.32933,689.45,20.209,18.706,58.870000000000005,60.6,74.863,62.23100000000001,23.265,3.8402,0.000206,2.0328e-09,0.000277,8.525e-08,0.000316,1.202e-07,0.21736,0.24076,0.21989,0.24752,0.32933,0.23361,37.337,42.023,40.164
690.0,6.75,73.655,1.75,76.685,0,0,2.07e-05,0.00019,-0.000309,-0.000276,-0.000386,-0.000323,1.1004,0.21593,-1.118,-0.2184,0.70421,-0.32694,690.45,20.328,18.833,58.727,60.45399999999999,74.765,62.091,23.386000000000003,3.8719,0.00019,3.9109999999999994e-09,0.000276,8.507e-08,0.000323,1.253e-07,0.21593,0.23761,0.2184,0.24416,0.32694,0.23022,37.067,41.762,39.895
691.0,7.0,73.62,1.81,76.62,0,0,3.4465e-05,0.000194,-0.000313,-0.0003,-0.000396,-0.000321,1.0932,0.21451,-1.1105,-0.21688,0.69913,-0.3246,691.45,20.448,18.957,58.585,60.30800000000001,74.66499999999999,61.947,23.507,3.9036,0.000194,6.663e-09,0.0003,9.337000000000001e-08,0.000321,1.271e-07,0.21451,0.23449,0.21688,0.24083,0.3246,0.22693,36.801,41.5,39.627
692.0,7.0,73.56,1.845,76.56,0,0,3.06e-05,0.000207,-0.000304,-0.000297,-0.000408,-0.000321,1.0861,0.2131,-1.1030000000000002,-0.21543,0.6941499999999999,-0.32228,692.45,20.568,19.083,58.44500000000001,60.166,74.565,61.8,23.626,3.9345,0.000207,6.233e-09,0.000297,9.075e-08,0.000321,1.303e-07,0.2131,0.23145,0.21543,0.23761,0.32228,0.22371,36.541,41.233,39.36
693.0,7.0,73.5,1.88,76.5,0,0,1.97e-05,0.000197,-0.000307,-0.000287,-0.000406,-0.000313,1.0791,0.21175,-1.0956,-0.214,0.68923,-0.31999,693.45,20.686,19.206,58.303,60.026,74.465,61.655,23.743,3.9657,0.000197,3.862e-09,0.000287,8.722e-08,0.000313,1.2729999999999998e-07,0.21175,0.22851,0.214,0.23445,0.31999,0.22054,36.283,40.967,39.097
694.0,7.0,73.47,1.94,76.47,0,0,2.07e-05,0.00019,-0.000318,-0.00028,-0.000403,-0.0003109999999999,1.0722999999999998,0.2104,-1.0884,-0.21255,0.6843899999999999,-0.3177299999999999,694.45,20.803,19.329,58.163,59.889,74.37100000000001,61.50599999999999,23.86,3.996,0.00019,3.964e-09,0.00028,8.838e-08,0.0003109999999999,1.254e-07,0.2104,0.22559,0.21255,0.23134,0.3177299999999999,0.21745,36.029,40.702,38.834
695.0,7.0,73.44,2.0,76.44,0,0,2.46e-05,0.000197,-0.000313,-0.0002909999999999,-0.000404,-0.000318,1.0653,0.20908,-1.0812000000000002,-0.21116,0.67964,-0.31552,695.45,20.919,19.45,58.024,59.753,74.275,61.362,23.976,4.0263,0.000197,4.903e-09,0.0002909999999999,9.081e-08,0.000318,1.288e-07,0.20908,0.22277,0.21116,0.22831,0.31552,0.2144499999999999,35.777,40.442,38.574
696.0,7.166666666666667,73.39666666666666,2.043333333333333,76.39666666666666,0,0,1.7375999999999998e-05,0.000197,-0.000305,-0.000298,-0.000401,-0.00031,1.0587,0.20777,-1.0741,-0.20978,0.67496,-0.31335,696.45,21.034,19.569,57.885000000000005,59.620000000000005,74.175,61.218,24.09,4.0562,0.000197,3.4359999999999997e-09,0.000298,9.123e-08,0.00031,1.251e-07,0.20777,0.21997,0.20978,0.22535,0.31335,0.21149,35.531,40.183,38.317
697.0,7.333333333333333,73.35333333333334,2.0866666666666664,76.35333333333334,0,0,-2.255e-06,0.00019,-0.0003059999999999,-0.0002859999999999,-0.000401,-0.000298,1.0522,0.20647,-1.0672,-0.2084299999999999,0.67035,-0.31121,697.45,21.149,19.688,57.748000000000005,59.49,74.076,61.076,24.202,4.0862,0.00019,1.1456e-09,0.0002859999999999,8.767e-08,0.000298,1.202e-07,0.20647,0.21724,0.2084299999999999,0.22243,0.31121,0.2086199999999999,35.288,39.927,38.06
698.0,7.5,73.31,2.13,76.31,0,0,5.81e-06,0.000194,-0.000307,-0.0002929999999999,-0.000405,-0.00031,1.0457,0.2052299999999999,-1.0603,-0.2071,0.66585,-0.30906,698.45,21.26,19.805,57.611,59.361,73.985,60.937,24.313,4.1164000000000005,0.000194,1.4139999999999999e-09,0.0002929999999999,9.033e-08,0.00031,1.262e-07,0.2052299999999999,0.2145999999999999,0.2071,0.21959,0.30906,0.20578,35.047000000000004,39.678,37.805
699.0,7.5,73.25,2.19,76.25,0,0,-1.5899999999999993e-07,0.00016,-0.000298,-0.0003009999999999,-0.000384,-0.000297,1.0393,0.20396,-1.0537,-0.20577,0.6614,-0.307,699.45,21.366,19.919,57.477,59.233,73.885,60.8,24.422,4.1452,0.00016,7e-10,0.0003009999999999,8.977e-08,0.000297,1.146e-07,0.20396,0.21198,0.20577,0.21678,0.307,0.20307,34.809000000000005,39.431,37.557
700.0,7.5,73.19,2.25,76.19,0,0,1.594e-06,0.00015,-0.000307,-0.000313,-0.00039,-0.0003,1.033,0.20272,-1.047,-0.20446,0.6569900000000001,-0.305,700.45,21.475,20.033,57.343,59.106,73.79299999999999,60.667,24.531,4.1751,0.00015,7.214e-10,0.000313,9.604e-08,0.0003,1.1770000000000002e-07,0.20272,0.2093999999999999,0.20446,0.21406,0.305,0.20038,34.576,39.193,37.31
701.0,7.5,73.155,2.28,76.125,0,0,1.6654e-05,0.000179,-0.000285,-0.000313,-0.000398,-0.000308,1.0268000000000002,0.20151,-1.0402999999999998,-0.20317,0.65263,-0.303,701.45,21.577,20.145,57.21,58.983,73.69500000000001,60.537,24.635,4.2043,0.000179,3.1455e-09,0.000313,8.932e-08,0.000308,1.223e-07,0.20151,0.20691,0.20317,0.2113799999999999,0.303,0.19773,34.346000000000004,38.959,37.063
702.0,7.5,73.12,2.31,76.06,0,0,8.261e-06,0.000165,-0.000283,-0.000309,-0.000397,-0.0003009999999999,1.0207,0.20032,-1.034,-0.2019,0.6483800000000001,-0.301,702.45,21.685,20.255000000000003,57.077,58.858,73.601,60.413,24.736,4.2328,0.000165,1.5848000000000002e-09,0.000309,8.675999999999999e-08,0.0003009999999999,1.196e-07,0.20032,0.20445,0.2019,0.20875,0.301,0.19515,34.12,38.73,36.821
703.0,7.75,73.06,2.375,76.0,0,0,1.1152e-05,0.000157,-0.00031,-0.000301,-0.000384,-0.000296,1.0146,0.19914,-1.0275,-0.20065,0.64417,-0.29907,703.45,21.785,20.365,56.948,58.736,73.505,60.29,24.844,4.2614,0.000157,1.8689e-09,0.000301,9.295e-08,0.000296,1.124e-07,0.19914,0.20205,0.20065,0.20617,0.29907,0.19265,33.897000000000006,38.508,36.584
704.0,8.0,73.0,2.44,75.94,0,0,8.942e-06,0.000171,-0.000305,-0.000296,-0.000388,-0.000287,1.0087,0.19796,-1.0212,-0.19943,0.64002,-0.29714,704.45,21.885,20.473,56.819,58.617,73.411,60.17,24.944,4.2899,0.000171,1.6980999999999995e-09,0.000296,8.923e-08,0.000287,1.116e-07,0.19796,0.19967,0.19943,0.20365,0.29714,0.19018,33.677,38.288,36.348
705.0,8.0,72.935,2.5,75.845,0,0,2.64e-05,0.000175,-0.000305,-0.0003039999999999,-0.000378,-0.000295,1.0027,0.1968,-1.015,-0.19818,0.63594,-0.29524,705.45,21.982,20.575,56.69500000000001,58.5,73.315,60.054,25.037,4.3182,0.000175,4.598e-09,0.0003039999999999,9.235e-08,0.000295,1.11e-07,0.1968,0.19733,0.19818,0.20116,0.29524,0.1877599999999999,33.461,38.073,36.116
706.0,8.0,72.87,2.56,75.75,0,0,2.7132000000000004e-05,0.000163,-0.000317,-0.000289,-0.000376,-0.000292,0.99694,0.19566,-1.0089,-0.19697,0.6319,-0.29334,706.45,22.075,20.682,56.571000000000005,58.382000000000005,73.223,59.94,25.135,4.346,0.000163,4.4798e-09,0.000289,9.146e-08,0.000292,1.098e-07,0.19566,0.19507,0.19697,0.19872,0.29334,0.1853699999999999,33.245999999999995,37.863,35.89
707.0,8.0,72.84,2.56,75.685,0,0,1.3284e-05,0.00017,-0.000316,-0.0003109999999999,-0.000387,-0.000306,0.99119,0.19452,-1.0029,-0.19579,0.6279399999999999,-0.29146,707.45,22.172,20.785,56.45,58.269000000000005,73.125,59.82899999999999,25.231,4.3733,0.00017,2.25e-09,0.0003109999999999,9.782e-08,0.000306,1.189e-07,0.19452,0.19282,0.19579,0.19633,0.29146,0.18301,33.036,37.658,35.666000000000004
708.0,8.0,72.81,2.56,75.62,0,0,1.6720999999999998e-05,0.00016,-0.000305,-0.000315,-0.000384,-0.0003,0.98554,0.19341,-0.99684,-0.1946,0.62404,-0.28963,708.45,22.265,20.885,56.331,58.152,73.035,59.718,25.325,4.4013,0.00016,2.701e-09,0.000315,9.600000000000001e-08,0.0003,1.152e-07,0.19341,0.1906199999999999,0.1946,0.194,0.28963,0.1807399999999999,32.83,37.45,35.448
709.0,8.25,72.75,2.625,75.56,0,0,5.6100000000000005e-06,0.00015,-0.0003109999999999,-0.000305,-0.000388,-0.0002839999999999,0.97998,0.19233,-0.99095,-0.19347,0.62019,-0.28789,709.45,22.36,20.985,56.218,58.039,72.941,59.603,25.415,4.4285,0.00015,8.373999999999998e-10,0.000305,9.542e-08,0.0002839999999999,1.104e-07,0.19233,0.18848,0.19347,0.19171,0.28789,0.17856,32.622,37.244,35.234
710.0,8.5,72.69,2.69,75.5,0,0,-1.4932000000000002e-05,0.000148,-0.000322,-0.000292,-0.0003779999999999,-0.000314,0.97445,0.19124,-0.98515,-0.19231,0.61639,-0.28614,710.45,22.451,21.085,56.103,57.928,72.84700000000001,59.49,25.504,4.4557,0.000148,2.2411e-09,0.000292,9.425e-08,0.000314,1.1900000000000001e-07,0.19124,0.18634,0.19231,0.18947,0.28614,0.17637,32.42,37.04,35.022000000000006
711.0,8.5,72.655,2.69,75.435,0,0,-2.18e-05,0.0001419999999999,-0.000305,-0.00031,-0.000405,-0.000305,0.96902,0.1901499999999999,-0.97942,-0.19119,0.6126400000000001,-0.2844,711.45,22.54,21.175,55.991,57.816,72.755,59.376,25.592,4.4823,0.0001419999999999,3.098e-09,0.00031,9.448000000000001e-08,0.000305,1.242e-07,0.1901499999999999,0.18428,0.19119,0.18725,0.2844,0.17423,32.22,36.839,34.814
712.0,8.5,72.62,2.69,75.37,0,0,-3.04e-05,0.00014,-0.000271,-0.000312,-0.000404,-0.000308,0.96363,0.18911,-0.97375,-0.19008,0.60895,-0.28268,712.45,22.625,21.272,55.88099999999999,57.705,72.661,59.261,25.68,4.5091,0.00014,4.167e-09,0.000312,8.467e-08,0.000308,1.244e-07,0.18911,0.18222,0.19008,0.18509,0.28268,0.17215,32.026,36.64,34.61
713.0,8.5,72.56,2.75,75.31,0,0,-4.16e-05,0.00014,-0.000284,-0.000306,-0.00039,-0.000301,0.95832,0.18805,-0.96814,-0.1889799999999999,0.60531,-0.28098,713.45,22.706,21.365,55.771,57.595000000000006,72.57000000000001,59.15,25.764,4.5347,0.00014,5.836e-09,0.000306,8.659000000000002e-08,0.000301,1.174e-07,0.18805,0.1802,0.1889799999999999,0.18298,0.28098,0.1701,31.832,36.444,34.410000000000004
714.0,8.5,72.5,2.81,75.25,0,0,-4.35e-05,0.000154,-0.000308,-0.000305,-0.000376,-0.000314,0.95307,0.18705,-0.9626,-0.18792,0.60171,-0.27932,714.45,22.785,21.457,55.663,57.488,72.477,59.039,25.847,4.5606,0.000154,6.711999999999999e-09,0.000305,9.308e-08,0.000314,1.18e-07,0.18705,0.17829,0.18792,0.1809,0.27932,0.1681,31.64,36.255,34.21
715.0,8.75,72.47,2.875,75.155,0,0,-3.58e-05,0.000171,-0.000319,-0.000295,-0.0003889999999999,-0.000314,0.94791,0.18605,-0.95711,-0.18685,0.59816,-0.2777,715.45,22.862,21.546,55.55499999999999,57.378,72.386,58.93300000000001,25.93,4.586,0.000171,6.051000000000001e-09,0.000295,9.429e-08,0.000314,1.223e-07,0.18605,0.17635,0.18685,0.17881,0.2777,0.1661,31.449,36.069,34.010000000000005
716.0,9.0,72.44,2.94,75.06,0,0,-3.17e-05,0.000191,-0.000315,-0.0003019999999999,-0.000376,-0.000313,0.94285,0.18505,-0.9517,-0.1857599999999999,0.59467,-0.27608,716.45,22.937,21.632,55.449,57.271,72.295,58.825,26.012,4.611,0.000191,6.1119999999999996e-09,0.0003019999999999,9.448000000000001e-08,0.000313,1.1820000000000001e-07,0.18505,0.17445,0.1857599999999999,0.1768,0.27608,0.16419,31.258,35.889,33.816
717.0,9.0,72.375,2.97,75.0,0,0,-2.8400000000000003e-05,0.000175,-0.000324,-0.000283,-0.000369,-0.000309,0.93785,0.18405,-0.94639,-0.18474,0.59123,-0.27444,717.45,23.011000000000003,21.72,55.345000000000006,57.165,72.204,58.725,26.092,4.6363,0.000175,5.006e-09,0.000283,9.2e-08,0.000309,1.136e-07,0.18405,0.1726,0.18474,0.1748,0.27444,0.16227,31.073,35.711,33.623000000000005
718.0,9.0,72.31,3.0,74.94,0,0,-2.5e-05,0.000174,-0.000312,-0.000267,-0.000377,-0.00031,0.93291,0.18305,-0.94115,-0.18368,0.5878099999999999,-0.2728,718.45,23.085,21.805,55.237,57.059000000000005,72.114,58.622,26.172000000000004,4.6609,0.000174,4.363e-09,0.000267,8.302e-08,0.00031,1.17e-07,0.18305,0.1708,0.18368,0.1728799999999999,0.2728,0.16036,30.886000000000003,35.535000000000004,33.435
719.0,9.0,72.28,3.03,74.845,0,0,-2.76e-05,0.000167,-0.000295,-0.000272,-0.000377,-0.000308,0.92801,0.1821499999999999,-0.93598,-0.18266,0.5844400000000001,-0.27122,719.45,23.159,21.888,55.135000000000005,56.955,72.023,58.515,26.252,4.6857,0.000167,4.5860000000000005e-09,0.000272,7.997e-08,0.000308,1.1540000000000001e-07,0.1821499999999999,0.16901,0.18266,0.17099,0.27122,0.1585,30.704,35.36,33.245999999999995
720.0,9.0,72.25,3.06,74.75,0,0,-2.02e-05,0.000129,-0.000309,-0.000272,-0.000385,-0.0003059999999999,0.92318,0.18116,-0.93089,-0.18165,0.58111,-0.26969,720.45,23.23,21.97,55.035,56.855,71.933,58.415,26.329,4.7104,0.000129,2.593e-09,0.000272,8.429e-08,0.0003059999999999,1.178e-07,0.18116,0.16726,0.18165,0.16914,0.26969,0.15671,30.524,35.187,33.063
721.0,9.166666666666666,72.20666666666666,3.123333333333333,74.70666666666666,0,0,-2.43e-05,0.000132,-0.000325,-0.00029,-0.000392,-0.0002929999999999,0.91841,0.18025,-0.92582,-0.18065,0.57783,-0.26814,721.45,23.301,22.05,54.932,56.755,71.84299999999999,58.315,26.406,4.735,0.000132,3.224e-09,0.00029,9.392000000000001e-08,0.0002929999999999,1.156e-07,0.18025,0.16551,0.18065,0.16728,0.26814,0.15495,30.348000000000003,35.015,32.881
722.0,9.333333333333334,72.16333333333334,3.1866666666666665,74.66333333333334,0,0,-1.71e-05,0.000139,-0.000309,-0.000267,-0.000391,-0.0002969999999999,0.91365,0.17929,-0.92075,-0.17972,0.57458,-0.2667,722.45,23.37,22.126,54.834,56.655,71.753,58.215,26.48,4.7592,0.000139,2.414e-09,0.000267,8.218e-08,0.0002969999999999,1.164e-07,0.17929,0.16382,0.17972,0.16547,0.2667,0.15323,30.171,34.846,32.703
723.0,9.5,72.12,3.25,74.62,0,0,-1.9176e-05,0.000139,-0.000309,-0.000266,-0.000394,-0.000316,0.90899,0.17839,-0.91578,-0.17875,0.57136,-0.26521,723.45,23.44,22.204,54.735,56.55499999999999,71.663,58.116,26.552,4.7838,0.000139,2.7149e-09,0.000266,8.191e-08,0.000316,1.237e-07,0.17839,0.16215,0.17875,0.16369,0.26521,0.15153,29.999,34.68,32.528
724.0,9.5,72.09,3.315,74.56,0,0,-8.513000000000001e-06,0.000132,-0.000306,-0.000272,-0.000386,-0.000307,0.9044,0.1775,-0.91092,-0.17775,0.56821,-0.26375,724.45,23.507,22.279,54.633,56.455,71.574,58.025,26.623,4.8076,0.000132,1.1285e-09,0.000272,8.263e-08,0.000307,1.184e-07,0.1775,0.16053,0.17775,0.16194,0.26375,0.14987,29.832,34.515,32.35
725.0,9.5,72.06,3.38,74.5,0,0,-7.98e-06,0.0001419999999999,-0.000307,-0.000308,-0.000375,-0.000302,0.8999,0.1766,-0.90612,-0.1768,0.56514,-0.26232,725.45,23.573,22.355,54.532,56.355,71.48400000000001,57.925,26.693,4.832,0.0001419999999999,1.1451e-09,0.000308,9.514e-08,0.000302,1.133e-07,0.1766,0.15892,0.1768,0.16021,0.26232,0.1482399999999999,29.664,34.352999999999994,32.175
726.0,9.5,72.0,3.47,74.405,0,0,2.588e-06,0.000168,-0.0003239999999999,-0.000312,-0.000394,-0.000296,0.8954000000000001,0.1757,-0.90139,-0.17587,0.5620700000000001,-0.26088,726.45,23.64,22.43,54.427,56.262,71.39500000000001,57.825,26.762,4.856,0.000168,7.155000000000001e-10,0.000312,1.0089e-07,0.000296,1.1680000000000001e-07,0.1757,0.1573399999999999,0.17587,0.15854,0.26088,0.14664,29.498,34.188,31.999
727.0,9.5,71.94,3.56,74.31,0,0,1.1106e-05,0.000184,-0.000303,-0.000298,-0.000389,-0.000314,0.89093,0.1748299999999999,-0.8966900000000001,-0.17495,0.55914,-0.2594999999999999,727.45,23.707,22.504,54.33200000000001,56.167,71.306,57.731,26.83,4.8796,0.000184,2.036e-09,0.000298,9.043e-08,0.000314,1.219e-07,0.1748299999999999,0.15577,0.17495,0.15688,0.2594999999999999,0.1451,29.336,34.022000000000006,31.827
728.0,9.75,71.875,3.655,74.25,0,0,2.737e-06,0.000185,-0.0002929999999999,-0.0003009999999999,-0.000398,-0.000322,0.88651,0.17399,-0.8920899999999999,-0.1740499999999999,0.5561499999999999,-0.25812,728.45,23.774,22.575,54.231,56.075,71.218,57.635000000000005,26.9,4.9032,0.000185,7.247e-10,0.0003009999999999,8.814000000000002e-08,0.000322,1.283e-07,0.17399,0.15424,0.1740499999999999,0.15527,0.25812,0.14355,29.175,33.858999999999995,31.653
729.0,10.0,71.81,3.75,74.19,0,0,-3.700000000000013e-08,0.0001609999999999,-0.000334,-0.000303,-0.000391,-0.00031,0.8821899999999999,0.17313,-0.88749,-0.17315,0.55323,-0.25677,729.45,23.843,22.648000000000003,54.135000000000005,55.982000000000006,71.12899999999999,57.537,26.969,4.9269,0.0001609999999999,9.764e-10,0.000303,1.0097000000000001e-07,0.00031,1.21e-07,0.17313,0.15275,0.17315,0.1536799999999999,0.25677,0.14205,29.014,33.697,31.485000000000003
730.0,10.0,71.715,3.815,74.095,0,0,-1.2309000000000002e-05,0.000188,-0.000305,-0.0002859999999999,-0.000372,-0.000324,0.87794,0.1722999999999999,-0.8829499999999999,-0.1722699999999999,0.55033,-0.25543,730.45,23.907,22.721,54.035,55.893,71.041,57.44500000000001,27.037,4.950799999999999,0.000188,2.8627e-09,0.0002859999999999,8.685e-08,0.000324,1.203e-07,0.1722999999999999,0.15128,0.1722699999999999,0.1520999999999999,0.25543,0.14057,28.857,33.534000000000006,31.315
731.0,10.0,71.62,3.88,74.0,0,0,-1.3953000000000002e-05,0.000189,-0.0003109999999999,-0.000302,-0.000373,-0.000323,0.87368,0.17149,-0.87848,-0.17139,0.54747,-0.25403,731.45,23.974,22.792,53.94,55.803,70.952,57.347,27.103,4.9735,0.000189,2.6457e-09,0.000302,9.487e-08,0.000323,1.208e-07,0.17149,0.14983,0.17139,0.15055,0.25403,0.13908,28.701,33.375,31.148000000000003
